env/completion_counter,eval/mean_reward,eval/success_rate,eval/mean_ep_length,env/current_idx,time/total_timesteps,env/n_steps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/iterations,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,train/clip_fraction,train/entropy_loss
0,-0.07002832201309502,0.94,1.32,2727,5820,5820,,,,,,,-3.3358732753896447e-07,0.0,0.4273621439933777,0.08041942119598389,0.2,0.0001,0.18156913816928863,1930,0.0,-0.25384252667427065
,,,,,5820,,23803,-0.20371028,0.85,194,1.84,0,,,,,,,,,,
0,-0.050459960815496745,0.96,1.3,2740,5850,5850,,,,,,,-9.27644959544338e-05,1.1541446e-05,0.07678145170211792,0.0838300883769989,0.2,0.0001,0.18380738347768782,1940,0.0,-0.25526789426803587
,,,,,5850,,23919,-0.2383116,0.82,195,1.93,0,,,,,,,,,,
0,-0.0924544259859249,0.92,1.44,2757,5880,5880,,,,,,,-3.54250271783485e-07,1.8278757e-07,0.19723576307296753,0.12839500606060028,0.2,0.0001,0.29894040822982787,1950,0.0,-0.25943795740604403
,,,,,5880,,24037,-0.18666278000000003,0.86,196,1.83,0,,,,,,,,,,
0,-0.09605114967562259,0.92,1.52,2768,5910,5910,,,,,,,-0.0004907748049300054,2.68658e-05,0.05244016647338867,0.0768316462635994,0.2,0.0001,0.17775530368089676,1960,0.0,-0.26209743320941925
,,,,,5910,,24159,-0.20108024,0.84,197,1.96,0,,,,,,,,,,
0,-0.03395616001915187,0.98,1.24,2787,5940,5940,,,,,,,1.1920936238141167e-09,2.9802322e-07,-0.7175023555755615,0.09788213670253754,0.2,0.0001,0.23288825005292893,1970,0.0,-0.2665185958147049
,,,,,5940,,24268,-0.17779951,0.85,198,1.93,0,,,,,,,,,,
0,-0.0755363063607365,0.94,1.52,2800,5970,5970,,,,,,,-1.106560234198639e-06,5.9604645e-08,-0.8382468223571777,0.025751588866114616,0.2,0.0001,0.05859293378889561,1980,0.0,-0.26908635199069975
,,,,,5970,,24428,-0.20109766999999998,0.83,199,2.02,0,,,,,,,,,,
0,-0.056712979702278975,0.9,1.44,2819,6000,6000,,,,,,,-7.286628049922861e-05,1.8636385e-06,-0.013653874397277832,0.1748242825269699,0.2,0.0001,0.42011562287807463,1990,0.0,-0.26935951709747313
,,,,,6000,,24549,-0.16604285000000005,0.86,200,1.95,0,,,,,,,,,,
0,-0.030398145541548727,0.98,1.22,2834,6030,6030,,,,,,,-0.002760841663499969,0.00022079746,-0.17761468887329102,0.06884599477052689,0.2,0.0001,0.15885001420974731,2000,0.0,-0.2637587398290634
,,,,,6030,,24657,-0.17077879000000004,0.85,201,1.99,0,,,,,,,,,,
0,-0.07607265166472643,0.9,1.46,2845,6060,6060,,,,,,,-0.0018255397056538669,0.00021366477,0.1324540376663208,0.07271374762058258,0.2,0.0001,0.16894030570983887,2010,0.0,-0.24933294355869293
,,,,,6060,,24778,-0.1603862,0.86,202,1.95,0,,,,,,,,,,
0,-0.08255617946386337,0.92,1.46,2859,6090,6090,,,,,,,-0.001151006415602751,9.457469e-05,0.07301628589630127,0.09596481174230576,0.2,0.0001,0.21532346308231354,2020,0.0,-0.24049030840396882
,,,,,6090,,24896,-0.18637984000000002,0.84,203,2.01,0,,,,,,,,,,
0,-0.05091480297967792,0.96,1.26,2875,6120,6120,,,,,,,-1.5360613742743113e-06,1.347065e-06,0.5394782423973083,0.046097155660390854,0.2,0.0001,0.10770820900797844,2030,0.0,-0.22977757602930068
,,,,,6120,,25002,-0.21973315999999998,0.83,204,2.0,0,,,,,,,,,,
0,-0.029550162139348687,0.98,1.16,2890,6150,6150,,,,,,,-0.002178261691975969,0.0003178398,0.14493876695632935,0.13185742497444153,0.2,0.0001,0.2934452146291733,2040,0.0,-0.2203896477818489
,,,,,6150,,25108,-0.23353977000000004,0.82,205,2.03,0,,,,,,,,,,
0,-0.050564143839292225,0.96,1.34,2902,6180,6180,,,,,,,6.908178299624978e-07,2.7616818e-06,0.2569108009338379,0.06519103795289993,0.2,0.0001,0.16077405959367752,2050,0.0,-0.20577758103609084
,,,,,6180,,25227,-0.20199071999999998,0.84,206,1.99,0,,,,,,,,,,
0,-0.029497331590391695,0.98,1.24,2912,6210,6210,,,,,,,-4.199643937496944e-07,3.3775964e-07,0.10664796829223633,0.10332019627094269,0.2,0.0001,0.22429009824991225,2060,0.0,-0.19774041324853897
,,,,,6210,,25331,-0.25326787999999995,0.8,207,2.14,0,,,,,,,,,,
0,-0.07659592274110764,0.94,1.34,2931,6240,6240,,,,,,,2.3285548067519812e-07,0.0,0.4653041362762451,0.08775556087493896,0.2,0.0001,0.21783929467201232,2070,0.0,-0.1952056735754013
,,,,,6240,,25440,-0.24718856999999997,0.81,208,2.11,0,,,,,,,,,,
0,-0.0935907985502854,0.92,1.46,2953,6270,6270,,,,,,,-4.353523224054356e-06,6.238619e-07,0.5701422691345215,0.03400963544845581,0.2,0.0001,0.07541655600070954,2080,0.0,-0.19466880708932877
,,,,,6270,,25563,-0.20946268999999998,0.84,209,1.97,0,,,,,,,,,,
0,-0.03039031241554767,0.98,1.3,2969,6300,6300,,,,,,,-2.5102520962683174e-05,3.9259594e-06,0.3864821791648865,0.037096746265888214,0.2,0.0001,0.0874643675982952,2090,0.0,-0.19445886909961702
,,,,,6300,,25679,-0.16272465999999997,0.87,210,1.9,0,,,,,,,,,,
0,-0.05294575452804565,0.96,1.32,2981,6330,6330,,,,,,,-0.00029268681911469584,2.0305315e-06,-0.0979992151260376,0.021908365190029144,0.2,0.0001,0.10628728531301021,2100,0.0,-0.19625876545906068
,,,,,6330,,25794,-0.17720276,0.85,211,2.0,0,,,,,,,,,,
0,-0.036772762844339016,0.98,1.26,2994,6360,6360,,,,,,,1.5060106811404238e-06,6.755193e-08,0.6462547779083252,0.04386253282427788,0.2,0.0001,0.11981512606143951,2110,0.0,-0.1947859928011894
,,,,,6360,,25899,-0.19914355,0.83,212,2.01,0,,,,,,,,,,
0,-0.0711499354429543,0.92,1.38,3002,6390,6390,,,,,,,-0.002742059772620564,0.00019729137,0.3006524443626404,0.06896450370550156,0.2,0.0001,0.1729041799902916,2120,0.0,-0.1929750472307205
,,,,,6390,,26025,-0.22724128,0.8,213,2.11,0,,,,,,,,,,
0,-0.04891192423645407,0.96,1.22,3017,6420,6420,,,,,,,-2.4020672140245836e-07,1.0728836e-06,0.05860346555709839,0.08217570930719376,0.2,0.0001,0.1869134396314621,2130,0.0,-0.18329172879457473
,,,,,6420,,26134,-0.20073797000000002,0.82,214,2.02,0,,,,,,,,,,
0,-0.08356517355889082,0.92,1.56,3038,6450,6450,,,,,,,-0.0004307937600728451,5.7842335e-05,0.4863067865371704,0.1029888391494751,0.2,0.0001,0.2385929837822914,2140,0.0,-0.17814643830060958
,,,,,6450,,26270,-0.19218805000000003,0.83,215,2.01,0,,,,,,,,,,
0,-0.07067349000368267,0.92,1.36,3052,6480,6480,,,,,,,-0.00047918180932651213,1.3923645e-05,-2.133246898651123,0.06018932908773422,0.2,0.0001,0.18893399685621262,2150,0.0,-0.1751369595527649
,,,,,6480,,26388,-0.19902026,0.82,216,2.1,0,,,,,,,,,,
0,-0.09389113462995738,0.92,1.54,3065,6510,6510,,,,,,,-3.7428041038545244e-05,3.9299328e-05,-0.6167193651199341,0.09398546069860458,0.2,0.0001,0.22387937754392623,2160,0.0,-0.17091909795999527
,,,,,6510,,26512,-0.21233331999999996,0.81,217,2.16,0,,,,,,,,,,
0,-0.0313885512528941,0.98,1.28,3079,6540,6540,,,,,,,-0.0008295033404529306,1.9955634e-05,0.193337082862854,0.0882011279463768,0.2,0.0001,0.20033303946256636,2170,0.0,-0.22678835541009904
,,,,,6540,,26625,-0.21133216000000002,0.81,218,2.14,0,,,,,,,,,,
0,-0.007125169620849192,1.0,1.1,3092,6570,6570,,,,,,,1.9868219069962834e-09,0.0,0.36836177110671997,0.039952389895915985,0.2,0.0001,0.09791777133941651,2180,0.0,-0.16766273826360703
,,,,,6570,,26721,-0.22634117999999998,0.8,219,2.19,0,,,,,,,,,,
0,-0.1400755832530558,0.88,1.62,3108,6600,6600,,,,,,,-0.0005181107959408848,5.8128437e-05,-0.07541477680206299,0.1155657172203064,0.2,0.0001,0.255999830365181,2190,0.0,-0.16592858731746674
,,,,,6600,,26866,-0.18526813,0.84,220,1.98,0,,,,,,,,,,
0,-0.07269806981552392,0.92,1.46,3122,6630,6630,,,,,,,-3.4848849495006107e-07,3.5762787e-07,0.3859787583351135,0.06508369743824005,0.2,0.0001,0.13955533355474473,2200,0.0,-0.1601785033941269
,,,,,6630,,26981,-0.18303878,0.84,221,2.01,0,,,,,,,,,,
0,-0.07144034023396671,0.92,1.38,3137,6660,6660,,,,,,,-0.0001423820363562811,1.056989e-05,0.2923106551170349,0.07719311118125916,0.2,0.0001,0.17602213621139526,2210,0.0,-0.15805643498897554
,,,,,6660,,27096,-0.20564051,0.82,222,2.12,0,,,,,,,,,,
0,-0.02985886350274086,0.98,1.2,3153,6690,6690,,,,,,,-0.0006654782620898914,6.396174e-05,0.5563241243362427,0.037212565541267395,0.2,0.0001,0.09976189434528351,2220,0.0,-0.1624186009168625
,,,,,6690,,27204,-0.18662518000000003,0.84,223,2.06,0,,,,,,,,,,
0,-0.02879481643438339,0.98,1.22,3170,6720,6720,,,,,,,0.00010372330708685595,2.0901361e-06,-0.051886916160583496,0.05741199851036072,0.2,0.0001,0.12419328689575196,2230,0.0,-0.16894960701465606
,,,,,6720,,27320,-0.18947315000000003,0.84,224,2.04,0,,,,,,,,,,
0,-0.0315886206831783,0.98,1.34,3187,6750,6750,,,,,,,-3.884236061679758e-08,0.0,0.19459617137908936,0.10572294145822525,0.2,0.0001,0.2427045226097107,2240,0.0,-0.16971236914396287
,,,,,6750,,27440,-0.16522792000000003,0.87,225,1.89,0,,,,,,,,,,
0,-0.02857611149083823,0.98,1.16,3207,6780,6780,,,,,,,-1.5040238721120147e-07,0.0,0.6928656101226807,0.03586882725358009,0.2,0.0001,0.0774430736899376,2250,0.0,-0.16939923614263536
,,,,,6780,,27551,-0.14656286999999998,0.89,226,1.82,0,,,,,,,,,,
0,-0.07350481399334967,0.92,1.38,3224,6810,6810,,,,,,,-3.6116639260797e-05,4.053116e-07,0.16131335496902466,0.06866967678070068,0.2,0.0001,0.15449383854866028,2260,0.0,-0.17180993407964706
,,,,,6810,,27781,-0.12212423,0.91,227,1.73,0,,,,,,,,,,
0,-0.050007310593500734,0.96,1.32,3244,6840,6840,,,,,,,6.842613105462192e-07,0.0,0.16226309537887573,0.05209258198738098,0.2,0.0001,0.11213812679052353,2270,0.0,-0.16933274120092393
,,,,,6840,,27896,-0.14368957999999998,0.9,228,1.64,0,,,,,,,,,,
0,-0.09216731983702629,0.92,1.44,3253,6870,6870,,,,,,,-0.00031367917672469047,2.700289e-05,0.27868372201919556,0.12014786899089813,0.2,0.0001,0.28689367324113846,2280,0.0,-0.170019294321537
,,,,,6870,,28023,-0.19010461,0.85,229,1.8,0,,,,,,,,,,
0,-0.01014465349726379,0.98,1.28,3268,6900,6900,,,,,,,8.384386678272903e-08,5.9604645e-08,-0.06484925746917725,0.10393352061510086,0.2,0.0001,0.24024587124586105,2290,0.0,-0.17212866246700287
,,,,,6900,,28124,-0.18907506999999998,0.85,230,1.82,0,,,,,,,,,,
0,-0.09697150177787989,0.92,1.5,3280,6930,6930,,,,,,,-6.626049557922897e-08,0.0,0.23763304948806763,0.10332664847373962,0.2,0.0001,0.22025249302387237,2300,0.0,-0.17343631386756897
,,,,,6930,,28279,-0.22308744,0.82,231,1.96,0,,,,,,,,,,
0,-0.0501779818860814,0.96,1.32,3292,6960,6960,,,,,,,-0.00029932548500559707,5.1224233e-05,0.5414830446243286,0.044433001428842545,0.2,0.0001,0.09622127041220666,2310,0.0,-0.17250836044549941
,,,,,6960,,28391,-0.23122659999999995,0.81,232,2.01,0,,,,,,,,,,
0,-0.0524095410713926,0.96,1.32,3307,6990,6990,,,,,,,-0.00626716425719982,0.0007523616,0.49294084310531616,0.04010986164212227,0.2,0.0001,0.11301111280918122,2320,0.0,-0.1642221987247467
,,,,,6990,,28509,-0.24158853,0.78,233,2.1,0,,,,,,,,,,
0,-0.009318873332813383,1.0,1.2,3319,7020,7020,,,,,,,-8.516510268563593e-07,1.8239022e-06,-0.015844345092773438,0.09600355476140976,0.2,0.0001,0.2156714007258415,2330,0.0,-0.15035094916820527
,,,,,7020,,28627,-0.27465087,0.75,234,2.21,0,,,,,,,,,,
0,-0.030316685773432255,0.98,1.22,3333,7050,7050,,,,,,,-0.0010472164445673115,0.00010041793,0.26663726568222046,0.06689109653234482,0.2,0.0001,0.15876681953668595,2340,0.0,-0.1412679746747017
,,,,,7050,,28730,-0.25878777000000003,0.75,235,2.25,0,,,,,,,,,,
0,-0.05104693822562695,0.94,1.34,3350,7080,7080,,,,,,,-0.0036125302318637865,0.0003639082,-0.262823224067688,0.10939978063106537,0.2,0.0001,0.2538821265101433,2350,0.0,-0.13144261687994002
,,,,,7080,,28841,-0.23137317000000002,0.78,236,2.18,0,,,,,,,,,,
0,-0.09716760728042573,0.92,1.52,3360,7110,7110,,,,,,,-1.194377730051599e-06,7.1525574e-07,-0.480449914932251,0.07689416408538818,0.2,0.0001,0.17637476474046707,2360,0.0,-0.12136413678526878
,,,,,7110,,28965,-0.25706517999999995,0.76,237,2.22,0,,,,,,,,,,
0,-0.07227109970990568,0.92,1.44,3382,7140,7140,,,,,,,-1.939137760587073e-07,1.1920929e-07,0.114102303981781,0.12660716474056244,0.2,0.0001,0.28464803397655486,2370,0.0,-0.11676936447620392
,,,,,7140,,29082,-0.20465053999999994,0.81,238,2.01,0,,,,,,,,,,
0,-0.07105139814782888,0.92,1.36,3395,7170,7170,,,,,,,-3.6756197330234385e-08,0.0,0.6324020624160767,0.03258194774389267,0.2,0.0001,0.07169574126601219,2380,0.0,-0.11534440368413926
,,,,,7170,,29206,-0.2223347,0.81,239,1.99,0,,,,,,,,,,
0,-0.0495980941131711,0.96,1.22,3408,7200,7200,,,,,,,-0.0003122772841017252,1.2177229e-05,0.4954318404197693,0.075468510389328,0.2,0.0001,0.17837290912866594,2390,0.0,-0.11425481364130974
,,,,,7200,,29309,-0.22098933,0.81,240,2.04,0,,,,,,,,,,
0,-0.07763649659696967,0.94,1.48,3430,7230,7230,,,,,,,-3.5961468913825456e-08,0.0,-0.4666903018951416,0.13724230229854584,0.2,0.0001,0.3033354371786118,2400,0.0,-0.11216298937797546
,,,,,7230,,29434,-0.17467951000000004,0.85,241,1.84,0,,,,,,,,,,
0,-0.11725053671747446,0.88,1.74,3448,7260,7260,,,,,,,2.8808912944100483e-08,0.0,0.38719701766967773,0.02522497996687889,0.2,0.0001,0.07845288515090942,2410,0.0,-0.11104587838053703
,,,,,7260,,29580,-0.18680239000000004,0.84,242,1.82,0,,,,,,,,,,
0,-0.0926736867055297,0.92,1.52,3461,7290,7290,,,,,,,-0.0030452257035843643,0.00029333035,0.39174509048461914,0.07331638038158417,0.2,0.0001,0.16455536484718322,2420,0.0,-0.10899046957492828
,,,,,7290,,29698,-0.17350625,0.84,243,1.79,0,,,,,,,,,,
0,-0.030945306112989783,0.98,1.4,3481,7320,7320,,,,,,,4.3710066677249415e-09,2.3841858e-07,0.535651445388794,0.07312709093093872,0.2,0.0001,0.20063996315002441,2430,0.0,-0.10330324843525887
,,,,,7320,,29816,-0.16401281999999998,0.85,244,1.81,0,,,,,,,,,,
0,-0.07373737720306962,0.92,1.54,3494,7350,7350,,,,,,,-0.00016393443179048007,1.180172e-05,-1.2631394863128662,0.05211775749921799,0.2,0.0001,0.11049289777874946,2440,0.0,-0.10045061856508256
,,,,,7350,,29940,-0.17996045999999996,0.84,245,1.84,0,,,,,,,,,,
0,-0.12034112437162549,0.9,1.64,3504,7380,7380,,,,,,,-1.3430913465839466e-07,0.0,0.4181709289550781,0.09563692659139633,0.2,0.0001,0.21224597096443176,2450,0.0,-0.09854090064764023
,,,,,7380,,30082,-0.19843731,0.83,246,1.89,0,,,,,,,,,,
0,-0.027448841258883475,0.98,1.1,3517,7410,7410,,,,,,,-0.00042175621109894477,2.6323398e-05,0.20862656831741333,0.09274133294820786,0.2,0.0001,0.21616460531949996,2460,0.0,-0.09851562231779099
,,,,,7410,,30180,-0.21305757999999997,0.82,247,1.95,0,,,,,,,,,,
0,-0.11715999484062195,0.88,1.64,3524,7440,7440,,,,,,,-0.0003171161832870695,8.439223e-05,0.2829514145851135,0.10461947321891785,0.2,0.0001,0.2205543577671051,2470,0.0,-0.10227840468287468
,,,,,7440,,30312,-0.2661908700000001,0.77,248,2.16,0,,,,,,,,,,
0,-0.05204707677476108,0.94,1.42,3536,7470,7470,,,,,,,-0.0005766924265965922,0.00022390088,-0.21983468532562256,0.11706230789422989,0.2,0.0001,0.2598468914628029,2480,0.0,-0.10610644593834877
,,,,,7470,,30433,-0.30355604,0.75,249,2.29,0,,,,,,,,,,
0,-0.03189437235705554,0.96,1.26,3550,7500,7500,,,,,,,3.512948740791444e-08,2.3841858e-07,0.177074134349823,0.14991456270217896,0.2,0.0001,0.331966245174408,2490,0.0,-0.11122758463025093
,,,,,7500,,30542,-0.32696379,0.73,250,2.37,0,,,,,,,,,,
0,-0.028089873064309358,0.98,1.14,3561,7530,7530,,,,,,,9.025136682438983e-08,1.9868216e-09,0.48447567224502563,0.055637460201978683,0.2,0.0001,0.11863351240754128,2500,0.0,-0.1138126201927662
,,,,,7530,,30639,-0.32845901000000005,0.73,251,2.4,0,,,,,,,,,,
0,-0.07641049418598414,0.92,1.42,3574,7560,7560,,,,,,,-2.0762284425046575e-08,0.0,0.24801242351531982,0.06785455346107483,0.2,0.0001,0.15225365459918977,2510,0.0,-0.11477599367499351
,,,,,7560,,30762,-0.36125448000000004,0.7,252,2.5,0,,,,,,,,,,
0,-0.007643135339021683,1.0,1.1,3590,7590,7590,,,,,,,-0.00028832291428138035,1.967152e-05,0.40281862020492554,0.0760275200009346,0.2,0.0001,0.16825031340122223,2520,0.0,-0.11430512219667435
,,,,,7590,,30872,-0.35971671,0.7,253,2.5,0,,,,,,,,,,
0,-0.07213175798766315,0.94,1.36,3606,7620,7620,,,,,,,-0.00938994779406741,0.036000017,0.5181311368942261,0.025425825268030167,0.2,0.0001,0.0951624259352684,2530,0.020000001043081285,-0.16187102049589158
,,,,,7620,,30987,-0.32067591,0.73,254,2.34,0,,,,,,,,,,
0,-0.053664373946376145,0.96,1.36,3621,7650,7650,,,,,,,-0.002614096684555989,0.00036107103,0.12892454862594604,0.0784643366932869,0.2,0.0001,0.1800660878419876,2540,0.0,-0.10872013717889786
,,,,,7650,,31107,-0.27027429999999997,0.77,255,2.2,0,,,,,,,,,,
0,-0.03173865746241063,0.98,1.18,3634,7680,7680,,,,,,,3.297130279023008e-07,4.7683716e-07,0.1527349352836609,0.033699795603752136,0.2,0.0001,0.08417444452643394,2550,0.0,-0.09948036074638367
,,,,,7680,,31216,-0.27934325,0.75,256,2.2,0,,,,,,,,,,
0,-0.030607748492620886,0.98,1.24,3648,7710,7710,,,,,,,1.6331672867408997e-07,0.0,-0.06162667274475098,0.12005124241113663,0.2,0.0001,0.26341754347085955,2560,0.0,-0.09582404568791389
,,,,,7710,,31321,-0.21360097000000003,0.78,257,2.12,0,,,,,,,,,,
0,-0.12146766467485577,0.88,1.54,3665,7740,7740,,,,,,,-2.642472599623247e-08,0.0,-0.05126345157623291,0.08084101229906082,0.2,0.0001,0.17491627335548401,2570,0.0,-0.09453694522380829
,,,,,7740,,31448,-0.19964661,0.8,258,2.04,0,,,,,,,,,,
0,-0.048907464114017786,0.96,1.22,3677,7770,7770,,,,,,,-5.652507142350771e-08,0.0,0.4841645359992981,0.0452614463865757,0.2,0.0001,0.10084838345646858,2580,0.0,-0.09409980848431587
,,,,,7770,,31555,-0.18433797000000002,0.81,259,2.0,0,,,,,,,,,,
0,-0.027865556268952787,0.98,1.12,3691,7800,7800,,,,,,,-0.0011564241000451502,7.273952e-05,0.20342761278152466,0.07469295710325241,0.2,0.0001,0.18593690097332,2590,0.0,-0.09516543000936509
,,,,,7800,,31657,-0.21056143,0.79,260,2.09,0,,,,,,,,,,
0,-0.07463324229232966,0.94,1.44,3705,7830,7830,,,,,,,-0.0009809173093526802,4.789829e-05,0.3728918433189392,0.05814913660287857,0.2,0.0001,0.1362685240805149,2600,0.0,-0.10257522910833358
,,,,,7830,,31777,-0.23515618,0.78,261,2.11,0,,,,,,,,,,
0,-0.12095714758150279,0.9,1.54,3714,7860,7860,,,,,,,-9.020169455808968e-08,2.3841858e-07,0.30967700481414795,0.08031429350376129,0.2,0.0001,0.19687213748693466,2610,0.0,-0.09281517043709755
,,,,,7860,,31903,-0.2526487,0.76,262,2.23,0,,,,,,,,,,
0,-0.03073908016551286,0.98,1.32,3731,7890,7890,,,,,,,2.30471286055689e-08,0.0,0.004537343978881836,0.12206234037876129,0.2,0.0001,0.2762351632118225,2620,0.0,-0.08991271629929543
,,,,,7890,,32016,-0.24126073,0.78,263,2.18,0,,,,,,,,,,
0,-0.09760772068053485,0.92,1.48,3743,7920,7920,,,,,,,2.0066897032933184e-08,0.0,-0.5190156698226929,0.10420545935630798,0.2,0.0001,0.28222785145044327,2630,0.0,-0.08896668553352356
,,,,,7920,,32168,-0.27218341,0.77,264,2.19,0,,,,,,,,,,
0,-0.07974502202123404,0.94,1.48,3759,7950,7950,,,,,,,-0.00017148812506562194,4.597505e-06,0.09503400325775146,0.15754424035549164,0.2,0.0001,0.3227123498916626,2640,0.0,-0.0890006385743618
,,,,,7950,,32300,-0.26574321999999995,0.77,265,2.19,0,,,,,,,,,,
0,-0.09760989122558385,0.92,1.42,3771,7980,7980,,,,,,,1.589457632178437e-09,0.0,0.324394166469574,0.06637812405824661,0.2,0.0001,0.15878912955522537,2650,0.0,-0.09013949036598205
,,,,,7980,,32424,-0.2649623400000001,0.76,266,2.22,0,,,,,,,,,,
0,-0.00798518868163228,1.0,1.12,3781,8010,8010,,,,,,,-9.934107580988894e-09,0.0,0.2947273850440979,0.06562700122594833,0.2,0.0001,0.1445087194442749,2660,0.0,-0.0907249964773655
,,,,,8010,,32533,-0.28887261000000003,0.73,267,2.34,0,,,,,,,,,,
0,-0.05391016363631934,0.92,1.4,3796,8040,8040,,,,,,,-0.0002566806464830762,1.1934837e-05,0.08984136581420898,0.09670230001211166,0.2,0.0001,0.22690222263336182,2670,0.0,-0.09043240994215011
,,,,,8040,,32664,-0.27277982,0.74,268,2.29,0,,,,,,,,,,
0,-0.09530794434249401,0.92,1.48,3809,8070,8070,,,,,,,-1.8676121760208275e-08,0.0,0.3476869463920593,0.07033992558717728,0.2,0.0001,0.15232872515916823,2680,0.0,-0.08847866654396057
,,,,,8070,,32791,-0.24621001999999995,0.76,269,2.24,0,,,,,,,,,,
0,-0.09082211171742528,0.92,1.34,3826,8100,8100,,,,,,,-0.002885232196713261,0.0003617088,0.2245187759399414,0.061517901718616486,0.2,0.0001,0.1529858499765396,2690,0.0,-0.08739930465817451
,,,,,8100,,32924,-0.25670405999999996,0.75,270,2.21,0,,,,,,,,,,
0,-0.07325383389368653,0.92,1.38,3838,8130,8130,,,,,,,-5.384286358989243e-08,0.0,0.5065362453460693,0.05342407524585724,0.2,0.0001,0.12160003036260605,2700,0.0,-0.08728379681706429
,,,,,8130,,33042,-0.24972334999999998,0.76,271,2.19,0,,,,,,,,,,
0,-0.07196604846045375,0.92,1.4,3853,8160,8160,,,,,,,-3.029903616891261e-09,0.0,0.14966309070587158,0.11572572588920593,0.2,0.0001,0.2430281952023506,2710,0.0,-0.08746305629611015
,,,,,8160,,33164,-0.23762157000000003,0.77,272,2.19,0,,,,,,,,,,
0,-0.029101631036028267,0.96,1.24,3867,8190,8190,,,,,,,-7.51018524702829e-08,0.0,0.2617197632789612,0.0746719241142273,0.2,0.0001,0.168936587870121,2720,0.0,-0.08752241060137748
,,,,,8190,,33280,-0.24211066000000003,0.76,273,2.26,0,,,,,,,,,,
0,-0.05000094423536211,0.94,1.3,3887,8220,8220,,,,,,,-8.156299544470613e-06,1.0947386e-06,-0.005879998207092285,0.09766530245542526,0.2,0.0001,0.21063317656517028,2730,0.0,-0.0874282218515873
,,,,,8220,,33403,-0.17067031,0.83,274,1.96,0,,,,,,,,,,
0,-0.030496166129596533,0.96,1.24,3902,8250,8250,,,,,,,-1.2720326422321903e-05,2.0980835e-06,0.13995486497879028,0.046906113624572754,0.2,0.0001,0.10728356763720512,2740,0.0,-0.08714298084378243
,,,,,8250,,33529,-0.20142083999999996,0.81,275,2.0,0,,,,,,,,,,
0,-0.028054756550118326,0.98,1.18,3915,8280,8280,,,,,,,-0.0006735473847220508,2.1882852e-05,0.29508090019226074,0.1548749953508377,0.2,0.0001,0.3484972655773163,2750,0.0,-0.08697806447744369
,,,,,8280,,33633,-0.19846543,0.81,276,1.97,0,,,,,,,,,,
0,-0.07741264574695378,0.94,1.3,3932,8310,8310,,,,,,,-7.351239483810446e-08,0.0,0.18544870615005493,0.07849522680044174,0.2,0.0001,0.17718027532100677,2760,0.0,-0.08487462252378464
,,,,,8310,,33740,-0.19944419999999996,0.81,277,1.95,0,,,,,,,,,,
0,-0.07525419894140213,0.92,1.6,3943,8340,8340,,,,,,,-5.404154426180696e-08,0.0,0.16997843980789185,0.08536171168088913,0.2,0.0001,0.18952663093805314,2770,0.0,-0.08375868424773217
,,,,,8340,,33876,-0.20712664999999997,0.8,278,2.0,0,,,,,,,,,,
0,-0.008267057286575437,0.98,1.18,3956,8370,8370,,,,,,,-5.513429701675676e-08,0.0,-0.02574336528778076,0.09963428229093552,0.2,0.0001,0.21997125446796417,2780,0.0,-0.08334725573658944
,,,,,8370,,33983,-0.21646013999999997,0.79,279,2.03,0,,,,,,,,,,
0,-0.052007942721247674,0.96,1.28,3965,8400,8400,,,,,,,-0.003056265954316295,0.00038950244,0.1113739013671875,0.079475037753582,0.2,0.0001,0.18931909948587416,2790,0.0,-0.08531202897429466
,,,,,8400,,34097,-0.27755589,0.74,280,2.21,0,,,,,,,,,,
0,-0.01278464000672102,0.96,1.38,3982,8430,8430,,,,,,,-1.0857979475531465e-07,5.9604645e-07,0.17194890975952148,0.09224188327789307,0.2,0.0001,0.22706577479839324,2800,0.0,-0.09331808909773827
,,,,,8430,,34219,-0.26954104,0.77,281,2.16,0,,,,,,,,,,
0,-0.07651540043763816,0.92,1.4,3998,8460,8460,,,,,,,-1.662472904513379e-05,7.154544e-06,0.4115249514579773,0.1369905173778534,0.2,0.0001,0.2866757959127426,2810,0.0,-0.09792104661464691
,,,,,8460,,34338,-0.25881584,0.77,282,2.2,0,,,,,,,,,,
0,-0.027408569692634045,0.98,1.12,4016,8490,8490,,,,,,,6.616115513224941e-08,0.0,0.19279277324676514,0.08543875813484192,0.2,0.0001,0.20735018998384475,2820,0.0,-0.09969084784388542
,,,,,8490,,34444,-0.22009372000000002,0.81,283,2.07,0,,,,,,,,,,
0,-0.07187930016312748,0.94,1.38,4027,8520,8520,,,,,,,-6.576379227851703e-08,0.0,0.03126472234725952,0.06474360823631287,0.2,0.0001,0.15730402767658233,2830,0.0,-0.1001713365316391
,,,,,8520,,34573,-0.25599771999999993,0.78,284,2.19,0,,,,,,,,,,
0,-0.07652360202744603,0.92,1.4,4043,8550,8550,,,,,,,-6.993611805228283e-08,0.0,0.3795167803764343,0.1689995527267456,0.2,0.0001,0.3488342076539993,2840,0.0,-0.10033616870641708
,,,,,8550,,34691,-0.22944989000000005,0.81,285,2.09,0,,,,,,,,,,
