rollout/ep_rew_mean,rollout/ep_len_mean,env/completion_counter,time/fps,rollout/success_rate,time/total_timesteps,time/iterations,time/time_elapsed,env/current_idx,env/n_steps,train/learning_rate,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
-0.04034711,1.32,0,0,0.95,15210,507,19786,11041,15210,0.0001,-0.022645608857274055,0.005824236,0.03133333496749401,0.06146402236074209,25300,0.2,0.007420915178954601,-0.5429054498672485,-0.00011365299456035149,,,
-0.04136145000000001,1.37,0,0,0.94,15240,508,19824,11061,15240,0.0001,-0.0005069403920788317,0.0,0.0,0.008041964112780988,25350,0.2,0.0005597900599241257,-25.09752655029297,6.348888087259752e-08,,,
-0.042281509999999994,1.36,0,0,0.94,15270,509,19860,11087,15270,0.0001,-0.0005601213208865374,0.0,0.0,0.05120832726359367,25400,0.2,0.008484195917844772,-0.13626980781555176,-1.1275212159489456e-08,,,
-0.03158565,1.3,0,0,0.96,15300,510,19898,11113,15300,0.0001,-0.0005080778268165886,0.0,0.0,0.01579842602368444,25450,0.2,0.0011627734638750553,0.20683395862579346,5.3246817488528105e-09,,,
-0.042494179999999986,1.36,0,0,0.95,15330,511,19933,11133,15330,0.0001,-0.0010240047366824002,7.299582e-06,0.0,0.006460938099771738,25500,0.2,-0.0006596187595278025,-93.63713836669922,-0.0015116604227417342,,,
-0.04040462000000001,1.24,0,0,0.97,15360,512,19966,11159,15360,0.0001,-0.0004719729215139523,0.0,0.0,0.06900240827351808,25550,0.2,0.010865089483559132,-0.13585007190704346,-1.8000603168033535e-08,,,
-0.029163419999999992,1.23,0,0,0.97,15390,513,20004,11184,15390,0.0001,-0.0005069727613590658,0.0,0.0,0.02638377360999584,25600,0.2,0.0014297072775661945,0.16629356145858765,-4.94817898122335e-08,,,
-0.02965416,1.27,0,0,0.97,15420,514,20036,11206,15420,0.0001,-0.0004770057398127392,0.0,0.0,0.004908310077153147,25650,0.2,0.0008832670864649117,-58.93528366088867,-4.380941421633366e-08,,,
-0.03894236999999999,1.22,0,0,0.96,15450,515,20074,11231,15450,0.0001,-0.0004511533142067492,0.0,0.0,0.005918842060491442,25700,0.2,0.0006870515062473714,-2.5576281547546387,2.7378400813127258e-08,,,
-0.03980671999999999,1.26,0,0,0.96,15480,516,20106,11253,15480,0.0001,-0.0004632389376638457,0.0,0.0,0.08414954632520676,25750,0.2,0.01096341758966446,0.013819336891174316,-1.2516975744780722e-08,,,
-0.07079260999999999,1.33,0,0,0.94,15510,517,20142,11270,15510,0.0001,-0.0005338951910380274,0.0,0.0,0.057744002267718315,25800,0.2,0.007751998025923967,-0.0849006175994873,5.8035056644811786e-08,,,
-0.09352196999999997,1.34,0,0,0.92,15540,518,20178,11295,15540,0.0001,-0.0004872070765122771,0.0,0.0,0.07973027281463146,25850,0.2,0.005327888764441013,0.11748689413070679,6.616115264534983e-09,,,
-0.08327347000000002,1.32,0,0,0.93,15570,519,20215,11319,15570,0.0001,-0.0009209361264947802,0.0,0.0,0.07369190791621805,25900,0.2,0.004514046013355255,-0.6936691999435425,-1.7394622202182574e-07,,,
-0.09469856,1.36,0,0,0.92,15600,520,20257,11340,15600,0.0001,-0.0005271624017041176,0.0,0.0,0.026941840695217253,25950,0.2,0.0023076250217854977,0.07058554887771606,1.026193329645153e-08,,,
-0.07405186000000001,1.32,0,0,0.93,15630,521,20297,11364,15630,0.0001,-0.000442419673781842,0.0,0.0,0.14175309866666794,26000,0.2,0.030661096796393394,-0.04044508934020996,1.9987424089151775e-08,,,
-0.07258297000000001,1.31,0,0,0.93,15660,522,20333,11385,15660,0.0001,-0.00044434590672608464,0.0,0.0,0.012843139725737274,26050,0.2,0.001535874791443348,-39.86610794067383,8.742022572505448e-10,,,
-0.07129724999999999,1.33,0,0,0.92,15690,523,20372,11409,15690,0.0001,-0.0004913208377547563,0.0,0.0,0.07239647816866636,26100,0.2,0.003584399353712797,-0.06408882141113281,-3.383557023894923e-08,,,
-0.03919106,1.24,0,0,0.95,15720,524,20410,11438,15720,0.0001,-0.0004672952077817172,0.0,0.0,0.013090247607324272,26150,0.2,0.0009308623266406357,0.30780714750289917,4.843870828885599e-08,,,
-0.039114810000000014,1.21,0,0,0.95,15750,525,20445,11463,15750,0.0001,-0.0005382694129366427,0.0,0.0,0.006481275532860309,26200,0.2,0.00042544305324554443,-1356.5628662109375,-8.557438847311971e-07,,,
-0.028810869999999995,1.17,0,0,0.96,15780,526,20477,11487,15780,0.0001,-0.00042367343383375555,0.0,0.0,0.007734169885516166,26250,0.2,0.0011113194050267339,-33.60749816894531,-1.0450681182661015e-08,,,
-0.02889005999999999,1.17,0,0,0.96,15810,527,20514,11511,15810,0.0001,-0.00044886987190693615,0.0,0.0,0.09605077803134918,26300,0.2,0.008576747961342335,0.1299229860305786,-3.6557515916690875e-08,,,
-0.03959232000000001,1.22,0,0,0.95,15840,528,20549,11536,15840,0.0001,-0.00044592664402443916,0.0,0.0,0.006277188232634217,26350,0.2,0.0005054116481915116,-0.30359888076782227,-5.090236741001064e-08,,,
-0.060969550000000004,1.28,0,0,0.93,15870,529,20587,11557,15870,0.0001,-0.000422614433337003,0.0,0.0,0.011543886940926314,26400,0.2,0.001038705580867827,0.5858025550842285,-7.758538098645573e-09,,,
-0.08137225999999999,1.34,0,0,0.91,15900,530,20631,11579,15900,0.0001,-0.0004304979956941679,0.0,0.0,0.06220043644309044,26450,0.2,0.00376121629960835,0.2989487648010254,8.781750917563612e-09,,,
-0.08179034999999998,1.39,0,0,0.89,15930,531,20675,11597,15930,0.0001,-0.0062898328341543675,0.11583484,0.0046666669100523,0.0429274442140013,26500,0.2,-0.010704303160309792,-0.1277635097503662,-0.0020855617482530954,,,
-0.07141006,1.33,0,0,0.9,15960,532,20714,11624,15960,0.0001,-0.0006755228119436651,0.0,0.0,0.04193949724081904,26550,0.2,0.0019536656327545643,0.22420531511306763,1.2833873475770474e-06,,,
-0.07189591999999999,1.36,0,0,0.89,15990,533,20750,11647,15990,0.0001,-0.0005567745724692941,0.0,0.0,0.010882904168684036,26600,0.2,0.0009554222342558205,-130.98043823242188,9.377797658416398e-09,,,
-0.062026689999999995,1.39,0,0,0.89,16020,534,20787,11667,16020,0.0001,-0.0005908077489584684,0.0,0.0,0.04676370356231928,26650,0.2,0.00240607769228518,-0.4001424312591553,-3.446141902951894e-08,,,
-0.040646039999999994,1.3,0,0,0.93,16050,535,20832,11690,16050,0.0001,-0.000567561968928203,0.0,0.0,0.049632135033607486,26700,0.2,0.0035578585229814053,0.0523914098739624,4.529953168130873e-09,,,
-0.06066472,1.31,0,0,0.93,16080,536,20867,11713,16080,0.0001,-0.004967232889030128,0.12616669,0.01200000062584877,0.01702297671698034,26750,0.2,-0.003075063694268465,0.5648271441459656,-0.0016745196133185836,,,
-0.07200598,1.35,0,0,0.92,16110,537,20900,11734,16110,0.0001,-0.0005960890545975417,0.0,0.0,0.1430888494104147,26800,0.2,0.01455625705420971,-0.4849647283554077,1.1569261590516078e-07,,,
-0.07109686,1.3,0,0,0.94,16140,538,20936,11758,16140,0.0001,-0.0006551048764958978,0.0,0.0,0.08351695444434881,26850,0.2,0.002617068123072386,-0.448868989944458,-1.1026859243479237e-07,,,
-0.060791960000000006,1.28,0,0,0.94,16170,539,20970,11782,16170,0.0001,-0.0006079935538582504,0.0,0.0,0.007580254077911377,26900,0.2,0.0014038555091246963,-3.52199649810791,-3.5007795018415776e-08,,,
-0.062029479999999984,1.34,0,0,0.93,16200,540,21010,11803,16200,0.0001,-0.0006926390819717199,0.0,0.0,0.01751581219024956,26950,0.2,0.0025098430924117565,-0.2505638599395752,6.002187765474786e-08,,,
-0.06398381,1.38,0,0,0.93,16230,541,21045,11822,16230,0.0001,-0.0006119149620644748,0.0,0.0,0.043083238285034894,27000,0.2,0.0042452397756278515,-0.04581117630004883,-9.339054429347016e-08,,,
-0.053807009999999995,1.38,0,0,0.93,16260,542,21078,11846,16260,0.0001,-0.0005700070527382195,0.0,0.0,0.14998780190944672,27050,0.2,0.03001496195793152,-0.16506803035736084,-2.86499664170492e-08,,,
-0.05376925000000001,1.37,0,0,0.93,16290,543,21113,11869,16290,0.0001,-0.0005618792830500752,0.0,0.0,0.010171588668599725,27100,0.2,0.0010050942655652761,-66.36942291259766,-8.070468983767398e-08,,,
