eval/mean_reward,env/current_idx,eval/success_rate,time/total_timesteps,env/n_steps,env/completion_counter,eval/mean_ep_length,rollout/success_rate,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss
-0.09083125240635127,3786,0.88,6210,6210,0,1.3,,,,,,,0.2,1030,0.0,0.28684747219085693,0.0,-0.02357802018523216,0.07619474828243256,-1.4106432555394121e-08,0.001,0.15723272264003754
,,,6210,,,,0.77,0,207,1.53,23883,-0.23248681999999998,,,,,,,,,,
-0.1308539096219465,3804,0.86,6240,6240,0,1.3,,,,,,,0.2,1035,0.0,-0.0027066469192504883,0.0,-0.02361260764300823,0.1182466670870781,-7.39097586688331e-08,0.001,0.25576300621032716
,,,6240,,,,0.77,0,208,1.55,24005,-0.23472071999999997,,,,,,,,,,
-0.06943294152151794,3822,0.94,6270,6270,0,1.18,,,,,,,0.2,1040,0.0,0.3728104829788208,0.0,-0.023540344461798667,0.08131972700357437,1.5497207606074427e-08,0.001,0.17200396060943604
,,,6270,,,,0.75,0,209,1.59,24112,-0.24960970999999998,,,,,,,,,,
-0.11436948591377587,3838,0.84,6300,6300,0,1.4,,,,,,,0.2,1045,0.0,0.1867578625679016,0.0,-0.02356630899012089,0.10025636106729507,-2.7815500569516873e-09,0.001,0.2047186553478241
,,,6300,,,,0.76,0,210,1.59,24234,-0.23699986000000003,,,,,,,,,,
-0.049539086250588296,3855,0.92,6330,6330,0,1.18,,,,,,,0.2,1050,0.0,0.3310168385505676,0.0,-0.02365480363368988,0.07448164373636246,-3.357728459718601e-08,0.001,0.15662696659564973
,,,6330,,,,0.72,0,211,1.69,24335,-0.2708273299999999,,,,,,,,,,
-0.0295794440805912,3874,0.92,6360,6360,0,1.26,,,,,,,0.2,1055,0.0,0.273262083530426,0.0,-0.023491229116916656,0.088008351624012,-2.6623407745063333e-08,0.001,0.18469417095184326
,,,6360,,,,0.73,0,212,1.67,24454,-0.26839814000000006,,,,,,,,,,
-0.11039457112550735,3891,0.86,6390,6390,0,1.3,,,,,,,0.2,1060,0.0,0.33888834714889526,0.0,-0.023734263703227045,0.07665541768074036,-6.914138923619362e-08,0.001,0.15983627438545228
,,,6390,,,,0.72,0,213,1.71,24569,-0.27793705999999996,,,,,,,,,,
-0.06891933199949563,3911,0.92,6420,6420,0,1.16,,,,,,,0.2,1065,0.0,-0.05017554759979248,0.0,-0.02360285371541977,0.12748892605304718,-7.669130965837213e-08,0.001,0.2734032213687897
,,,6420,,,,0.73,0,214,1.68,24672,-0.27352797,,,,,,,,,,
-0.11812066277489067,3932,0.88,6450,6450,0,1.34,,,,,,,0.2,1070,0.0,0.14948081970214844,0.0,-0.023720088973641397,0.09702963382005692,-2.956390398267672e-07,0.001,0.20477189421653746
,,,6450,,,,0.76,0,215,1.63,24793,-0.25011893,,,,,,,,,,
-0.09049174139276146,3949,0.88,6480,6480,0,1.26,,,,,,,0.2,1075,0.0,0.36427587270736694,0.0,-0.023548953980207444,0.06989260017871857,-1.867612198225288e-07,0.001,0.14559473991394042
,,,6480,,,,0.75,0,216,1.63,24916,-0.27079475,,,,,,,,,,
-0.07074242947623134,3967,0.9,6510,6510,0,1.28,,,,,,,0.2,1080,0.0,0.037614405155181885,0.0,-0.023605599626898767,0.11916375160217285,-1.5377998536791891e-07,0.001,0.24757740497589112
,,,6510,,,,0.75,0,217,1.64,25026,-0.26005912999999997,,,,,,,,,,
-0.09087847349699586,3985,0.88,6540,6540,0,1.28,,,,,,,0.2,1085,0.0,-0.1101984977722168,0.0,-0.023532210290431975,0.12761422991752625,1.9073486789977778e-08,0.001,0.2690458118915558
,,,6540,,,,0.77,0,218,1.58,25140,-0.23115921,,,,,,,,,,
-0.15256192854605616,4005,0.84,6570,6570,0,1.38,,,,,,,0.2,1090,0.0,0.18232423067092896,0.0,-0.02378699593245983,0.08298996835947037,4.29153461212195e-08,0.001,0.17553896009922026
,,,6570,,,,0.76,0,219,1.61,25264,-0.2455197,,,,,,,,,,
-0.07007553418632596,4025,0.9,6600,6600,0,1.22,,,,,,,0.2,1095,0.0013390819,0.26370513439178467,0.013333334028720856,-0.025014891847968103,0.11362569779157639,-0.005349114754547557,0.001,0.24761979877948762
,,,6600,,,,0.78,0,220,1.6,25368,-0.21688998999999998,,,,,,,,,,
-0.02903431836515665,4041,0.9,6630,6630,0,1.22,,,,,,,0.2,1100,1.1920929e-07,0.07334250211715698,0.0,-0.029747827723622323,0.07119803875684738,8.08636324123313e-07,0.001,0.14570562541484833
,,,6630,,,,0.76,0,221,1.64,25480,-0.22420215000000002,,,,,,,,,,
-0.08776361046824604,4062,0.92,6660,6660,0,1.16,,,,,,,0.2,1105,5.9604645e-08,0.1775275468826294,0.0,-0.0332032211124897,0.0929093062877655,-9.258588224980713e-08,0.001,0.20103998780250548
,,,6660,,,,0.77,0,222,1.59,25588,-0.20668096,,,,,,,,,,
-0.11078061655163765,4076,0.9,6690,6690,0,1.26,,,,,,,0.2,1110,0.0,0.296039342880249,0.0,-0.03554951548576355,0.09421541541814804,2.9921531812249215e-07,0.001,0.19019257128238679
,,,6690,,,,0.76,0,223,1.63,25695,-0.20465490000000003,,,,,,,,,,
-0.09170783151872457,4101,0.86,6720,6720,0,1.4,,,,,,,0.2,1115,0.0,-0.007845044136047363,0.0,-0.036867325007915494,0.09016554802656174,-1.2596448328849874e-07,0.001,0.19441517889499665
,,,6720,,,,0.79,0,224,1.55,25812,-0.17498665,,,,,,,,,,
-0.09225623641163111,4125,0.88,6750,6750,0,1.24,,,,,,,0.2,1120,0.0,0.38038748502731323,0.0,-0.038061076402664186,0.052702952176332474,-1.5775362740555466e-07,0.001,0.10981383472681046
,,,6750,,,,0.8,0,225,1.5,25919,-0.17443281,,,,,,,,,,
-0.0489339782577008,4145,0.92,6780,6780,0,1.2,,,,,,,0.2,1125,0.0,0.45233356952667236,0.0,-0.03838221579790115,0.04466380551457405,2.9802319723160053e-09,0.001,0.0982387125492096
,,,6780,,,,0.83,0,226,1.46,26028,-0.14903336,,,,,,,,,,
-0.06905735581647604,4164,0.92,6810,6810,0,1.24,,,,,,,0.2,1130,0.003696869,-0.14998233318328857,0.020000001043081285,-0.043310319632291795,0.08322465419769287,-0.0058806950629998415,0.001,0.19494173526763917
,,,6810,,,,0.83,0,227,1.45,26133,-0.16702041999999998,,,,,,,,,,
-0.1137480353191495,4185,0.88,6840,6840,0,1.32,,,,,,,0.2,1135,1.223882e-06,0.022556722164154053,0.0,-0.05626286417245865,0.10830631107091904,-5.310575327932554e-06,0.001,0.2383966326713562
,,,6840,,,,0.85,0,228,1.38,26253,-0.13775742000000002,,,,,,,,,,
-0.09248318028170616,4204,0.86,6870,6870,0,1.34,,,,,,,0.2,1140,6.934007e-07,0.1792675256729126,0.0,-0.06652427315711976,0.1014213040471077,5.562106749934515e-06,0.001,0.2003421276807785
,,,6870,,,,0.83,0,229,1.44,26366,-0.14934789,,,,,,,,,,
-0.08971805204637348,4226,0.92,6900,6900,0,1.2,,,,,,,0.2,1145,7.719199e-05,0.36719202995300293,0.0,-0.07389425933361053,0.0522325374186039,-4.8796734020939426e-05,0.001,0.12057354897260666
,,,6900,,,,0.81,0,230,1.48,26468,-0.13913545000000002,,,,,,,,,,
-0.027582131926901638,4246,0.98,6930,6930,0,1.12,,,,,,,0.2,1150,2.4239222e-07,-0.31138157844543457,0.0,-0.07963785827159882,0.06559588015079498,-7.085005560014679e-07,0.001,0.1325671225786209
,,,6930,,,,0.82,0,231,1.45,26568,-0.12261807000000002,,,,,,,,,,
-0.0902684737322852,4266,0.86,6960,6960,0,1.32,,,,,,,0.2,1155,1.1920929e-07,-0.01144266128540039,0.0,-0.0834877535700798,0.07926999032497406,1.40269598425391e-07,0.001,0.17165521383285523
,,,6960,,,,0.81,0,232,1.48,26676,-0.12398988999999999,,,,,,,,,,
-0.026933302534744144,4285,0.98,6990,6990,0,1.08,,,,,,,0.2,1160,5.761782e-08,0.07804620265960693,0.0,-0.08616225123405456,0.09742580354213715,-6.079673761760774e-07,0.001,0.20884700417518615
,,,6990,,,,0.81,0,233,1.49,26772,-0.11211947999999998,,,,,,,,,,
-0.09150689144153148,4306,0.92,7020,7020,0,1.2,,,,,,,0.2,1165,9.977817e-06,0.3369470238685608,0.0,-0.0880731537938118,0.07280348241329193,-2.4180014843011578e-05,0.001,0.1377143830060959
,,,7020,,,,0.82,0,234,1.46,26890,-0.11031553,,,,,,,,,,
-0.11014231269713491,4324,0.86,7050,7050,0,1.32,,,,,,,0.2,1170,0.00030806463,0.2938408851623535,0.0,-0.09136647582054139,0.05445040762424469,-0.0006981577421537821,0.001,0.13001698404550552
,,,7050,,,,0.79,0,235,1.52,27000,-0.15950135,,,,,,,,,,
-0.06932544477749616,4343,0.92,7080,7080,0,1.24,,,,,,,0.2,1175,1.436472e-06,0.2793760895729065,0.0,-0.10212878286838531,0.1178063228726387,3.058910386588565e-06,0.001,0.23572500050067902
,,,7080,,,,0.76,0,236,1.57,27115,-0.19384868,,,,,,,,,,
-0.04936198213137686,4364,0.94,7110,7110,0,1.14,,,,,,,0.2,1180,6.556511e-07,0.20161324739456177,0.0,-0.11136715710163117,0.08293256163597107,-3.5723050828551095e-07,0.001,0.18365612328052522
,,,7110,,,,0.78,0,237,1.52,27224,-0.19210730999999995,,,,,,,,,,
-0.04985795242711902,4387,0.96,7140,7140,0,1.16,,,,,,,0.2,1185,2.3841858e-07,0.12743109464645386,0.0,-0.11715090423822402,0.10376697778701782,-1.4259418318118832e-06,0.001,0.2096073716878891
,,,7140,,,,0.8,0,238,1.47,27326,-0.19307081999999998,,,,,,,,,,
-0.11345811125356704,4406,0.88,7170,7170,0,1.36,,,,,,,0.2,1190,5.185604e-07,0.14824116230010986,0.0,-0.12097377479076385,0.07249513268470764,2.636909524511566e-06,0.001,0.16748635172843934
,,,7170,,,,0.77,0,239,1.51,27458,-0.21433154,,,,,,,,,,
-0.049461553818546236,4421,0.92,7200,7200,0,1.22,,,,,,,0.2,1195,0.007559182,0.34653955698013306,0.026666668057441712,-0.13268513083457947,0.062045950442552567,-0.0024820164917036536,0.001,0.13169446885585784
,,,7200,,,,0.74,0,240,1.57,27579,-0.24423450000000002,,,,,,,,,,
-0.136446439512074,4437,0.86,7230,7230,0,1.34,,,,,,,0.2,1200,0.003316015,0.41612303256988525,0.020000001043081285,-0.17011449933052064,0.12668152153491974,-0.0022572044500460465,0.001,0.30356466174125674
,,,7230,,,,0.72,0,241,1.59,27696,-0.25463471000000004,,,,,,,,,,
-0.06985974834300578,4459,0.9,7260,7260,0,1.24,,,,,,,0.2,1205,0.009245306,0.03140676021575928,0.03333333432674408,-0.17935318052768706,0.09791213274002075,-0.01334223976358757,0.001,0.24948719441890715
,,,7260,,,,0.74,0,242,1.55,27810,-0.23760047999999998,,,,,,,,,,
-0.027660803417675198,4479,0.98,7290,7290,0,1.1,,,,,,,0.2,1210,0.01163886,0.23524802923202515,0.04000000208616257,-0.1253175750374794,0.084589883685112,-0.002508073051770765,0.001,0.18598055243492126
,,,7290,,,,0.71,0,243,1.61,27912,-0.28355525,,,,,,,,,,
-0.048049281504936515,4495,0.96,7320,7320,0,1.16,,,,,,,0.2,1215,3.6040942e-06,0.3912200927734375,0.0,-0.09481948912143708,0.07062874734401703,1.0935465230232922e-06,0.001,0.14831542372703552
,,,7320,,,,0.7,0,244,1.63,28021,-0.30898739,,,,,,,,,,
-0.0484402638208121,4516,0.94,7350,7350,0,1.18,,,,,,,0.2,1220,0.0008147339,0.21310478448867798,0.006666667014360428,-0.0808629721403122,0.09491311013698578,-0.0010149709441847677,0.001,0.21931206285953522
,,,7350,,,,0.72,0,245,1.61,28128,-0.2625163999999999,,,,,,,,,,
-0.028173230392858385,4535,0.96,7380,7380,0,1.14,,,,,,,0.2,1225,0.00029444892,0.1318190097808838,0.0,-0.07053288370370865,0.2135094255208969,0.000838066334059917,0.001,0.40854459404945376
,,,7380,,,,0.77,0,246,1.52,28235,-0.21370987,,,,,,,,,,
-0.02803469864651561,4552,0.96,7410,7410,0,1.14,,,,,,,0.2,1230,1.1920929e-07,0.08791077136993408,0.0,-0.06600120961666107,0.10163445770740509,-2.374251614867262e-07,0.001,0.24558843970298766
,,,7410,,,,0.73,0,247,1.6,28342,-0.24337979999999998,,,,,,,,,,
-0.07078607132658363,4569,0.9,7440,7440,0,1.22,,,,,,,0.2,1235,0.0,0.2524506449699402,0.0,-0.06376098543405533,0.09298978745937347,-1.7921129540354742e-07,0.001,0.1886523574590683
,,,7440,,,,0.7,0,248,1.67,28459,-0.27168958,,,,,,,,,,
-0.07078801328316331,4588,0.92,7470,7470,0,1.26,,,,,,,0.2,1240,0.0,0.4324517250061035,0.0,-0.06240574195981026,0.06504221260547638,3.8941702129591246e-08,0.001,0.13788421154022218
,,,7470,,,,0.74,0,249,1.62,28570,-0.23904301999999997,,,,,,,,,,
-0.11066175465472043,4606,0.9,7500,7500,0,1.28,,,,,,,0.2,1245,0.0,0.24361765384674072,0.0,-0.0616040475666523,0.10135630518198013,4.371007324976972e-08,0.001,0.20859937369823456
,,,7500,,,,0.73,0,250,1.64,28686,-0.25670824000000003,,,,,,,,,,
-0.0890602690493688,4625,0.9,7530,7530,0,1.24,,,,,,,0.2,1250,0.004696995,0.1742963194847107,0.013333334028720856,-0.07040164694190025,0.09098450839519501,-0.0030891497262443223,0.001,0.19787358045578002
,,,7530,,,,0.72,0,251,1.66,28790,-0.29388444,,,,,,,,,,
-0.10933220782317221,4642,0.9,7560,7560,0,1.24,,,,,,,0.2,1255,2.1775564e-05,0.16696876287460327,0.0,-0.10549905747175217,0.11249302327632904,2.0849704499781297e-06,0.001,0.2323196291923523
,,,7560,,,,0.72,0,252,1.66,28907,-0.29869222,,,,,,,,,,
-0.07001340883783996,4663,0.9,7590,7590,0,1.26,,,,,,,0.2,1260,1.6405185e-05,0.3445725440979004,0.0,-0.1374775230884552,0.0885806456208229,3.4932294784795205e-06,0.001,0.18120799958705902
,,,7590,,,,0.75,0,253,1.6,29019,-0.26739624,,,,,,,,,,
-0.07057385666761547,4679,0.9,7620,7620,0,1.26,,,,,,,0.2,1265,0.00518954,0.08043891191482544,0.020000001043081285,-0.1813986271619797,0.07878550887107849,-0.006513756066560817,0.001,0.19184836745262146
,,,7620,,,,0.72,0,254,1.64,29138,-0.28110290000000004,,,,,,,,,,
-0.049813146712258456,4695,0.94,7650,7650,0,1.22,,,,,,,0.2,1270,0.00024493536,0.05503404140472412,0.0,-0.26251221597194674,0.11385786533355713,-4.1524569098783105e-07,0.001,0.23617582023143768
,,,7650,,,,0.68,0,255,1.69,29245,-0.29864336999999996,,,,,,,,,,
-0.06832987057045102,4714,0.94,7680,7680,0,1.16,,,,,,,0.2,1275,0.0004176875,0.1901564598083496,0.0,-0.32073583006858825,0.08974309265613556,0.0003553970652866667,0.001,0.18865246176719666
,,,7680,,,,0.7,0,256,1.65,29348,-0.28235653000000005,,,,,,,,,,
-0.1107277599396184,4731,0.88,7710,7710,0,1.32,,,,,,,0.2,1280,0.0022220055,0.20193445682525635,0.026666668057441712,-0.3578742444515228,0.09751774370670319,-0.0015174760428878996,0.001,0.2056126445531845
,,,7710,,,,0.67,0,257,1.73,29458,-0.29414121000000004,,,,,,,,,,
-0.13145868798717855,4744,0.86,7740,7740,0,1.32,,,,,,,0.2,1285,0.023244802,0.2620159387588501,0.053333336114883424,-0.3285779058933258,0.06495848298072815,-0.01954154667754966,0.001,0.20146360993385315
,,,7740,,,,0.67,0,258,1.74,29583,-0.29905214,,,,,,,,,,
-0.11017514646053314,4764,0.9,7770,7770,0,1.28,,,,,,,0.2,1290,0.014260956,0.16113561391830444,0.04000000208616257,-0.17670314610004426,0.08742137253284454,-0.0031626065510018007,0.001,0.19248448610305785
,,,7770,,,,0.65,0,259,1.78,29692,-0.29904167000000004,,,,,,,,,,
-0.1304319569095969,4782,0.86,7800,7800,0,1.36,,,,,,,0.2,1295,2.9174487e-05,0.38630741834640503,0.0,-0.10734940022230148,0.0640801191329956,-6.053845076792185e-07,0.001,0.14134831130504608
,,,7800,,,,0.69,0,260,1.73,29805,-0.27687985000000004,,,,,,,,,,
-0.007517860298976302,4801,1.0,7830,7830,0,1.08,,,,,,,0.2,1300,4.3789546e-06,0.27418309450149536,0.0,-0.07996685355901718,0.08642536401748657,5.153020195614033e-06,0.001,0.17633771300315856
,,,7830,,,,0.72,0,261,1.66,29900,-0.25112855,,,,,,,,,,
-0.008868798175826668,4820,0.96,7860,7860,0,1.14,,,,,,,0.2,1305,0.002832379,0.32669705152511597,0.013333334028720856,-0.06408926323056222,0.09040633589029312,-0.006943096738929633,0.001,0.22293003797531127
,,,7860,,,,0.71,0,262,1.68,30001,-0.26669601000000004,,,,,,,,,,
-0.029604384154081346,4835,0.9,7890,7890,0,1.24,,,,,,,0.2,1310,9.536743e-07,0.03156393766403198,0.0,-0.05016483590006828,0.07982716709375381,5.070368477078091e-07,0.001,0.16577765941619874
,,,7890,,,,0.71,0,263,1.68,30113,-0.25468867999999995,,,,,,,,,,
-0.0924278995860368,4849,0.88,7920,7920,0,1.32,,,,,,,0.2,1315,2.3841858e-07,0.03742772340774536,0.0,-0.042871448397636416,0.12677830457687378,-4.4027964243298354e-07,0.001,0.269135844707489
,,,7920,,,,0.7,0,264,1.71,30229,-0.25381545,,,,,,,,,,
-0.030838742135092616,4867,0.92,7950,7950,0,1.24,,,,,,,0.2,1320,1.1920929e-07,0.32006192207336426,0.0,-0.039314348995685575,0.08809618651866913,-3.488858546063511e-07,0.001,0.18411607146263123
,,,7950,,,,0.68,0,265,1.73,30333,-0.29444170999999997,,,,,,,,,,
-0.088698361213319,4884,0.9,7980,7980,0,1.22,,,,,,,0.2,1325,0.0,-0.008455157279968262,0.0,-0.03716365322470665,0.13951385021209717,-8.344650339608962e-08,0.001,0.28787241578102113
,,,7980,,,,0.66,0,266,1.77,30436,-0.30715204999999995,,,,,,,,,,
-0.04921393590979278,4903,0.94,8010,8010,0,1.14,,,,,,,0.2,1330,0.0,0.07067328691482544,0.0,-0.03603979274630546,0.11012726277112961,-2.717971758769977e-07,0.001,0.22716569900512695
,,,8010,,,,0.67,0,267,1.76,30536,-0.2797036399999999,,,,,,,,,,
-0.02877806174568832,4924,0.92,8040,8040,0,1.18,,,,,,,0.2,1335,0.0,0.1889578104019165,0.0,-0.035347305983304975,0.08337774872779846,1.448392858094394e-07,0.001,0.18448516428470613
,,,8040,,,,0.68,0,268,1.72,30640,-0.26553824000000004,,,,,,,,,,
-0.09063024900853633,4941,0.86,8070,8070,0,1.32,,,,,,,0.2,1340,0.0,0.23635554313659668,0.0,-0.03495029732584953,0.07869492471218109,-1.1563300876815674e-07,0.001,0.15891719460487366
,,,8070,,,,0.72,0,269,1.64,30755,-0.22477258,,,,,,,,,,
-0.08889126874506474,4961,0.9,8100,8100,0,1.22,,,,,,,0.2,1345,0.0,0.35312753915786743,0.0,-0.03469532802700996,0.05416848510503769,5.563099847449848e-09,0.001,0.1193684384226799
,,,8100,,,,0.72,0,270,1.62,30870,-0.22814404999999996,,,,,,,,,,
-0.17086274636443705,4978,0.84,8130,8130,0,1.38,,,,,,,0.2,1350,5.7935713e-06,-0.05970430374145508,0.0,-0.038081328570842746,0.10114923864603043,-9.859840196426716e-05,0.001,0.2143834114074707
,,,8130,,,,0.74,0,271,1.59,30992,-0.17960076,,,,,,,,,,
-0.1107541451184079,4995,0.9,8160,8160,0,1.26,,,,,,,0.2,1355,0.0,0.11020880937576294,0.0,-0.034357936680316926,0.10652169585227966,2.7120113266221324e-08,0.001,0.22566002309322358
,,,8160,,,,0.74,0,272,1.61,31108,-0.20280987,,,,,,,,,,
-0.028429240793921052,5013,0.96,8190,8190,0,1.14,,,,,,,0.2,1360,0.0,0.23812437057495117,0.0,-0.03432774618268013,0.09427204728126526,-1.1722247190704138e-07,0.001,0.19380474388599395
,,,8190,,,,0.71,0,273,1.67,31208,-0.23768066,,,,,,,,,,
-0.11128442089539022,5033,0.88,8220,8220,0,1.34,,,,,,,0.2,1365,0.0,0.1467278003692627,0.0,-0.034250392019748686,0.08496065437793732,2.9404957757606098e-08,0.001,0.17733669877052308
,,,8220,,,,0.71,0,274,1.66,31325,-0.26248797,,,,,,,,,,
-0.052329345773905515,5053,0.96,8250,8250,0,1.14,,,,,,,0.2,1370,0.0,0.3634212017059326,0.0,-0.03422265872359276,0.08711335808038712,-4.927317185376978e-08,0.001,0.1919401615858078
,,,8250,,,,0.73,0,275,1.62,31428,-0.25212842,,,,,,,,,,
-0.050805290304124354,5068,0.9,8280,8280,0,1.22,,,,,,,0.2,1375,0.0,-0.13529956340789795,0.0,-0.03411728441715241,0.12512916326522827,-9.934108646802997e-10,0.001,0.25461495518684385
,,,8280,,,,0.69,0,276,1.7,31533,-0.2671759900000001,,,,,,,,,,
-0.07188023543916643,5086,0.92,8310,8310,0,1.26,,,,,,,0.2,1380,0.0,-0.10919606685638428,0.0,-0.03409008756279945,0.12246017903089523,-8.086363507686656e-08,0.001,0.26430465281009674
,,,8310,,,,0.7,0,277,1.68,31638,-0.27543982,,,,,,,,,,
-0.09237781246192753,5108,0.92,8340,8340,0,1.22,,,,,,,0.2,1385,0.0,0.3790860176086426,0.0,-0.0341679260134697,0.1089559942483902,4.4206778326838504e-08,0.001,0.2185032457113266
,,,8340,,,,0.76,0,278,1.55,31743,-0.22313683000000004,,,,,,,,,,
-0.09039972142782063,5129,0.92,8370,8370,0,1.2,,,,,,,0.2,1390,0.00032996337,0.3404356837272644,0.0,-0.03454445898532867,0.047793056815862656,-0.00035111784479013863,0.001,0.10289634466171264
,,,8370,,,,0.76,0,279,1.56,31871,-0.20293965,,,,,,,,,,
-0.07028976798988879,5151,0.92,8400,8400,0,1.22,,,,,,,0.2,1395,0.0,0.14664751291275024,0.0,-0.03620010390877724,0.06374385952949524,-8.225440840448073e-07,0.001,0.13156262636184693
,,,8400,,,,0.77,0,280,1.55,31983,-0.18954265999999997,,,,,,,,,,
-0.08974899359047413,5172,0.92,8430,8430,0,1.18,,,,,,,0.2,1400,0.0,0.3427891731262207,0.0,-0.037851864099502565,0.06305021047592163,-1.2115637726850536e-06,0.001,0.13780933618545532
,,,8430,,,,0.85,0,281,1.4,32093,-0.1434178,,,,,,,,,,
-0.10996587849222124,5193,0.88,8460,8460,0,1.28,,,,,,,0.2,1405,0.0,0.2775091528892517,0.0,-0.03862577006220817,0.0711522176861763,1.5219052897919028e-07,0.001,0.1438027560710907
,,,8460,,,,0.85,0,282,1.4,32217,-0.12967608,,,,,,,,,,
-0.13416796289850028,5210,0.84,8490,8490,0,1.36,,,,,,,0.2,1410,0.0,0.20062917470932007,0.0,-0.039209690690040586,0.07665766775608063,6.596247423829026e-08,0.001,0.16179663836956024
,,,8490,,,,0.81,0,283,1.48,32334,-0.17061260999999997,,,,,,,,,,
-0.06991453988477588,5227,0.9,8520,8520,0,1.28,,,,,,,0.2,1415,0.002217267,0.017115652561187744,0.013333334028720856,-0.035438214987516405,0.0942981094121933,-0.0028429492904495034,0.001,0.20923008918762206
,,,8520,,,,0.79,0,284,1.52,32446,-0.19389174,,,,,,,,,,
-0.12940660806838422,5241,0.88,8550,8550,0,1.24,,,,,,,0.2,1420,3.5762787e-07,0.014089584350585938,0.0,-0.02585591934621334,0.10228732228279114,2.588828414307187e-07,0.001,0.21618677377700807
,,,8550,,,,0.75,0,285,1.6,32556,-0.23576971,,,,,,,,,,
-0.11379280244000256,5262,0.84,8580,8580,0,1.36,,,,,,,0.2,1425,1.1920929e-07,0.24030953645706177,0.0,-0.021272609010338783,0.10585030168294907,-5.416075558706269e-07,0.001,0.22877591848373413
,,,8580,,,,0.74,0,286,1.65,32678,-0.24131809,,,,,,,,,,
-0.04865063888486475,5283,0.94,8610,8610,0,1.14,,,,,,,0.2,1430,0.0,-0.2604726552963257,0.0,-0.01902194060385227,0.18054375052452087,-2.010663365581422e-07,0.001,0.3612763524055481
,,,8610,,,,0.71,0,287,1.67,32789,-0.27494989999999997,,,,,,,,,,
-0.07621555194724351,5302,0.82,8640,8640,0,1.4,,,,,,,0.2,1435,0.0,0.37533509731292725,0.0,-0.017734353244304658,0.07831807434558868,-8.265177520172529e-08,0.001,0.16659861505031587
,,,8640,,,,0.73,0,288,1.6,32910,-0.25512619000000003,,,,,,,,,,
-0.1316243795864284,5319,0.82,8670,8670,0,1.38,,,,,,,0.2,1440,0.002112331,0.2013445496559143,0.013333334028720856,-0.015660391189157963,0.0873073861002922,-0.002508642110042558,0.001,0.18834271728992463
,,,8670,,,,0.73,0,289,1.6,33028,-0.25380922,,,,,,,,,,
-0.06867686217650772,5337,0.92,8700,8700,0,1.18,,,,,,,0.2,1445,0.0,0.24194586277008057,0.0,-0.01203270759433508,0.08928985148668289,6.850560570370589e-07,0.001,0.19639891982078553
,,,8700,,,,0.75,0,290,1.55,33143,-0.21764625,,,,,,,,,,
-0.0073391847684979436,5352,1.0,8730,8730,0,1.08,,,,,,,0.2,1450,0.0,-0.04631829261779785,0.0,-0.010177385061979294,0.09637963026762009,-6.258487772470289e-08,0.001,0.20145103037357331
,,,8730,,,,0.72,0,291,1.62,33243,-0.25177448,,,,,,,,,,
-0.06812227064277977,5372,0.94,8760,8760,0,1.14,,,,,,,0.2,1455,0.0,-0.04374372959136963,0.0,-0.009266866371035576,0.12823839485645294,-5.5631003803569e-09,0.001,0.27623469233512876
,,,8760,,,,0.71,0,292,1.62,33350,-0.22630976999999997,,,,,,,,,,
-0.10860286311712115,5392,0.88,8790,8790,0,1.24,,,,,,,0.2,1460,0.0,0.3534444570541382,0.0,-0.008803975209593773,0.07597517967224121,-4.4604142956927716e-08,0.001,0.16291458606719972
,,,8790,,,,0.7,0,293,1.64,33463,-0.24609548,,,,,,,,,,
-0.1099739817949012,5414,0.88,8820,8820,0,1.28,,,,,,,0.2,1465,0.0,0.3451749086380005,0.0,-0.008496633730828762,0.0800805613398552,-3.973646300892142e-10,0.001,0.16988080739974976
,,,8820,,,,0.75,0,294,1.55,33585,-0.21209388,,,,,,,,,,
-0.11032788830809295,5432,0.88,8850,8850,0,1.28,,,,,,,0.2,1470,0.0,-0.2161257266998291,0.0,-0.008351521380245686,0.10959745198488235,-1.013278945194429e-08,0.001,0.23521449267864228
,,,8850,,,,0.71,0,295,1.62,33705,-0.24379457000000002,,,,,,,,,,
-0.09108291701879352,5452,0.9,8880,8880,0,1.28,,,,,,,0.2,1475,0.0,0.007173299789428711,0.0,-0.008231679908931255,0.09726937860250473,-5.96046483281043e-09,0.001,0.2060913324356079
,,,8880,,,,0.76,0,296,1.52,33818,-0.19832341999999997,,,,,,,,,,
-0.0725439852150157,5473,0.92,8910,8910,0,1.18,,,,,,,0.2,1480,0.0,0.20168232917785645,0.0,-0.008188779838383198,0.08205588161945343,-3.377596620168788e-08,0.001,0.1708733081817627
,,,8910,,,,0.79,0,297,1.48,33930,-0.20329460000000002,,,,,,,,,,
-0.026894246861338615,5492,0.98,8940,8940,0,1.06,,,,,,,0.2,1485,0.0,0.24547821283340454,0.0,-0.008163905330002308,0.09379522502422333,-5.1657358746126646e-08,0.001,0.1932537615299225
,,,8940,,,,0.79,0,298,1.5,34028,-0.18309459999999997,,,,,,,,,,
-0.07209408042952418,5512,0.86,8970,8970,0,1.32,,,,,,,0.2,1490,0.0,0.3600752353668213,0.0,-0.00813310593366623,0.05965615063905716,-3.0994416100327274e-08,0.001,0.13228138089179992
,,,8970,,,,0.77,0,299,1.54,34233,-0.18380801000000002,,,,,,,,,,
