eval/mean_reward,env/n_steps,env/completion_counter,eval/mean_ep_length,env/current_idx,time/total_timesteps,eval/success_rate,time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/value_loss
-0.028594304164871572,10440,0,1.16,4606,10440,0.98,,,,,,,0.0,0.2,-0.0005871228402249074,-0.02681875228881836,0.12830357253551483,1735,-0.3675542712211609,1.35382015e-05,0.0001,0.2663235902786255
,,,,,10440,,0,-0.22124474,348,2.07,41686,0.81,,,,,,,,,,
-0.030660292762331665,10470,0,1.18,4620,10470,0.98,,,,,,,0.0,0.2,-0.0010065006973064782,0.34807896614074707,0.09292357414960861,1740,-0.37674579620361326,5.247593e-05,0.0001,0.19705080091953278
,,,,,10470,,0,-0.21442584,349,2.05,41787,0.81,,,,,,,,,,
-0.09280948992818594,10500,0,1.46,4641,10500,0.92,,,,,,,0.0,0.2,-1.8648703687063062e-05,0.16957926750183105,0.12859372794628143,1745,-0.38070725798606875,4.2319297e-07,0.0001,0.2589825451374054
,,,,,10500,,0,-0.17825565,350,1.97,41906,0.84,,,,,,,,,,
-0.07103314781561494,10530,0,1.38,4657,10530,0.94,,,,,,,0.0,0.2,-0.0001653035413127668,0.28471463918685913,0.07083959132432938,1750,-0.3840392231941223,3.9339066e-06,0.0001,0.15587401688098906
,,,,,10530,,0,-0.17756144999999995,351,2.0,42023,0.84,,,,,,,,,,
-0.07753245540428906,10560,0,1.76,4669,10560,0.9,,,,,,,0.0,0.2,-0.0006174890250740361,0.19035691022872925,0.08328644931316376,1755,-0.3904126286506653,2.796054e-05,0.0001,0.17853881418704987
,,,,,10560,,0,-0.2107391,352,2.05,42154,0.82,,,,,,,,,,
-0.05029217096976936,10590,0,1.26,4688,10590,0.96,,,,,,,0.0,0.2,-0.000629582403150053,0.30678367614746094,0.11056598275899887,1760,-0.3978527128696442,1.5765429e-05,0.0001,0.21931704580783845
,,,,,10590,,0,-0.19566778999999998,353,2.02,42264,0.83,,,,,,,,,,
-0.030314310914836825,10620,0,1.28,4704,10620,0.96,,,,,,,0.0,0.2,-0.0004169654854919713,0.09434086084365845,0.07306656986474991,1765,-0.4043308436870575,8.328756e-06,0.0001,0.15051458775997162
,,,,,10620,,0,-0.16696268,354,1.89,42369,0.85,,,,,,,,,,
-0.09447640906088055,10650,0,1.6,4715,10650,0.92,,,,,,,0.0,0.2,5.944281840744026e-05,0.1987122893333435,0.10287453979253769,1770,-0.4013166844844818,6.220738e-06,0.0001,0.2142878919839859
,,,,,10650,,0,-0.17300424000000006,355,1.91,42498,0.85,,,,,,,,,,
-0.028796286517754198,10680,0,1.16,4726,10680,0.98,,,,,,,0.0,0.2,-0.001064549688793015,0.09705382585525513,0.0746699646115303,1775,-0.3967060446739197,4.2615335e-05,0.0001,0.15513246655464172
,,,,,10680,,0,-0.19558676000000003,356,2.03,42602,0.81,,,,,,,,,,
-0.078553572348319,10710,0,1.38,4741,10710,0.94,,,,,,,0.0,0.2,-0.0007960561825893109,0.3951835036277771,0.07097933441400528,1780,-0.3882472336292267,5.9688093e-05,0.0001,0.14937437176704407
,,,,,10710,,0,-0.22305618000000002,357,2.11,42712,0.79,,,,,,,,,,
-0.05000255391001701,10740,0,1.28,4753,10740,0.94,,,,,,,0.0,0.2,6.533722082773253e-05,0.4880351424217224,0.06513948738574982,1785,-0.378862076997757,8.662542e-07,0.0001,0.13798504769802095
,,,,,10740,,0,-0.26056036,358,2.2,42820,0.76,,,,,,,,,,
-0.026860818224959074,10770,0,1.08,4764,10770,0.98,,,,,,,0.0,0.2,0.00027938981792701155,0.5339492559432983,0.06025748699903488,1790,-0.37484208345413206,3.929933e-06,0.0001,0.13428870141506194
,,,,,10770,,0,-0.26583218999999997,359,2.2,42934,0.76,,,,,,,,,,
-0.07266478883568198,10800,0,1.42,4779,10800,0.94,,,,,,,0.0,0.2,-0.00011926293799966459,0.1587989330291748,0.0920843631029129,1795,-0.3721049726009369,3.1332174e-06,0.0001,0.19957859814167023
,,,,,10800,,0,-0.28021112,360,2.23,43054,0.75,,,,,,,,,,
-0.028633314124308525,10830,0,1.2,4795,10830,0.96,,,,,,,0.0,0.2,7.470448863955425e-08,0.38705623149871826,0.08938978612422943,1800,-0.36898297667503355,2.4636586e-07,0.0001,0.18013419806957245
,,,,,10830,,0,-0.27415547999999995,361,2.23,43158,0.75,,,,,,,,,,
-0.07463580031879247,10860,0,1.44,4814,10860,0.92,,,,,,,0.0,0.2,-5.5985452054585497e-05,0.3509340286254883,0.08209225535392761,1805,-0.36599150896072385,5.9604645e-07,0.0001,0.171999055147171
,,,,,10860,,0,-0.28375289000000004,362,2.17,43276,0.75,,,,,,,,,,
-0.0717181324120611,10890,0,1.36,4834,10890,0.94,,,,,,,0.0,0.2,-2.642949427045238e-05,0.4145098328590393,0.0830921083688736,1810,-0.3672519505023956,5.3842865e-07,0.0001,0.18330403566360473
,,,,,10890,,0,-0.21926768,363,1.89,43419,0.83,,,,,,,,,,
-0.029162742462940514,10920,0,1.22,4843,10920,0.96,,,,,,,0.0,0.2,-0.00011335968869374824,-0.21882498264312744,0.07757568359375,1815,-0.3710123062133789,2.4894873e-06,0.0001,0.16938425302505494
,,,,,10920,,0,-0.22082518,364,2.0,43531,0.82,,,,,,,,,,
-0.03071308777201921,10950,0,1.32,4859,10950,0.98,,,,,,,0.0,0.2,-0.0020043230266310274,0.3028565049171448,0.059059642255306244,1820,-0.3743846893310547,9.8848344e-05,0.0001,0.13253669440746307
,,,,,10950,,0,-0.18854267999999996,365,1.96,43637,0.83,,,,,,,,,,
-0.02844061506446451,10980,0,1.16,4878,10980,0.98,,,,,,,0.0,0.2,-4.698673757950189e-05,0.2693093419075012,0.08525343239307404,1825,-0.38317206501960754,4.5994916e-06,0.0001,0.1721629500389099
,,,,,10980,,0,-0.14230684,366,1.8,43741,0.87,,,,,,,,,,
-0.057172410655766726,11010,0,1.42,4891,11010,0.92,,,,,,,0.0,0.2,0.00017066895845374574,0.29468846321105957,0.056665487587451935,1830,-0.3896115779876709,3.0199686e-07,0.0001,0.120041885972023
,,,,,11010,,0,-0.14518211,367,1.84,43852,0.87,,,,,,,,,,
-0.07364492028020322,11040,0,1.42,4904,11040,0.94,,,,,,,0.0,0.2,-0.001273030410909115,0.25372636318206787,0.08365510404109955,1835,-0.38827011585235593,4.4244527e-05,0.0001,0.17795883417129515
,,,,,11040,,0,-0.16673213999999997,368,1.92,43971,0.85,,,,,,,,,,
-0.03409313928801566,11070,0,1.4,4920,11070,0.96,,,,,,,0.0,0.2,-0.001547635792909574,0.5999057292938232,0.045004263520240784,1840,-0.3800096452236176,5.6296587e-05,0.0001,0.10649155974388122
,,,,,11070,,0,-0.17632831,369,2.0,44088,0.84,,,,,,,,,,
-0.07362855869811029,11100,0,1.28,4936,11100,0.94,,,,,,,0.0,0.2,8.913238629837394e-05,0.49771398305892944,0.05944759026169777,1845,-0.3705150306224823,9.775162e-07,0.0001,0.12101989984512329
,,,,,11100,,0,-0.19897900999999998,370,2.06,44196,0.82,,,,,,,,,,
-0.05135021338704973,11130,0,1.28,4950,11130,0.96,,,,,,,0.0,0.2,-4.9074490071632224e-08,0.4926678538322449,0.06098349764943123,1850,-0.36890568137168883,0.0,0.0001,0.12655609250068664
,,,,,11130,,0,-0.21112093999999998,371,2.02,44307,0.82,,,,,,,,,,
-0.09832797705661506,11160,0,1.46,4960,11160,0.92,,,,,,,0.0,0.2,-0.0005420390798827057,0.24917829036712646,0.0917549729347229,1855,-0.3690286874771118,1.6776721e-05,0.0001,0.1890660911798477
,,,,,11160,,0,-0.23407484,372,2.09,44420,0.81,,,,,,,,,,
-0.0723257646150887,11190,0,1.34,4976,11190,0.94,,,,,,,0.0,0.2,-0.0004738926990349057,0.13939005136489868,0.09073051810264587,1860,-0.3623431384563446,2.5186937e-05,0.0001,0.19755581617355347
,,,,,11190,,0,-0.26245839,373,2.15,44530,0.79,,,,,,,,,,
-0.07368227026425302,11220,0,1.3,4995,11220,0.94,,,,,,,0.0,0.2,-1.7118652958814094e-05,0.5792143940925598,0.06368818879127502,1865,-0.36006218791007993,6.5167745e-07,0.0001,0.1362832635641098
,,,,,11220,,0,-0.20712785,374,1.96,44631,0.84,,,,,,,,,,
-0.07415219404734671,11250,0,1.5,5013,11250,0.94,,,,,,,0.0,0.2,-0.0004738001007353887,-3.6366171836853027,0.08578430116176605,1870,-0.3613445520401001,9.06984e-06,0.0001,0.1725160986185074
,,,,,11250,,0,-0.20600928,375,1.96,44744,0.84,,,,,,,,,,
-0.030500155217014255,11280,0,1.3,5032,11280,0.94,,,,,,,0.0,0.2,-0.0002091006447881405,0.3947964310646057,0.060191597789525986,1875,-0.3639712393283844,2.9722848e-06,0.0001,0.13017643243074417
,,,,,11280,,0,-0.19113799,376,1.91,44856,0.85,,,,,,,,,,
-0.11816695554647595,11310,0,1.68,5053,11310,0.88,,,,,,,0.0,0.2,-2.574920578979345e-07,0.6458248496055603,0.04623625800013542,1880,-0.35680845379829407,4.7683716e-07,0.0001,0.10368407368659974
,,,,,11310,,0,-0.14255754999999998,377,1.7,44977,0.89,,,,,,,,,,
-0.028103697546757758,11340,0,1.14,5066,11340,0.98,,,,,,,0.0,0.2,-0.0001407194140119916,0.3178197741508484,0.041442155838012695,1885,-0.3541870892047882,5.841255e-06,0.0001,0.09080976992845535
,,,,,11340,,0,-0.10188732999999997,378,1.6,45074,0.92,,,,,,,,,,
-0.02977459517773241,11370,0,1.28,5077,11370,0.94,,,,,,,0.0,0.2,-0.0009092307230456953,0.26525813341140747,0.09481827914714813,1890,-0.3574024558067322,9.804964e-06,0.0001,0.19307063817977904
,,,,,11370,,0,-0.15131894999999995,379,1.77,45174,0.88,,,,,,,,,,
-0.006825907682068646,11400,0,1.08,5092,11400,1.0,,,,,,,0.0,0.2,-0.00011568883487313996,0.1345725655555725,0.11880258470773697,1895,-0.3619335055351257,1.4742216e-06,0.0001,0.24913517236709595
,,,,,11400,,0,-0.17192609,380,1.85,45275,0.85,,,,,,,,,,
-0.07207772763445973,11430,0,1.48,5106,11430,0.92,,,,,,,0.0,0.2,-0.00015828728859190733,0.07682371139526367,0.0894695296883583,1900,-0.36269485354423525,2.22524e-06,0.0001,0.18812476396560668
,,,,,11430,,0,-0.20976492,381,1.97,45400,0.82,,,,,,,,,,
-0.03151679993141442,11460,0,1.34,5118,11460,0.94,,,,,,,0.0,0.2,-0.00012975295142201305,0.306327760219574,0.08433671295642853,1905,-0.35567566752433777,7.124742e-06,0.0001,0.1806738018989563
,,,,,11460,,0,-0.20538703000000003,382,1.99,45513,0.82,,,,,,,,,,
-0.09492616553325206,11490,0,1.48,5129,11490,0.92,,,,,,,0.0,0.2,-0.00027447839713818923,0.5151596069335938,0.05801595374941826,1910,-0.3489256978034973,2.7243297e-05,0.0001,0.12046231925487519
,,,,,11490,,0,-0.21731503000000005,383,2.09,45629,0.79,,,,,,,,,,
-0.05099929748568684,11520,0,1.3,5144,11520,0.96,,,,,,,0.0,0.2,-0.0002224719498190808,-0.16569054126739502,0.10893082618713379,1915,-0.3421481907367706,8.372465e-06,0.0001,0.23401550948619843
,,,,,11520,,0,-0.24136425000000003,384,2.23,45738,0.76,,,,,,,,,,
-0.07104888719506562,11550,0,1.34,5162,11550,0.94,,,,,,,0.0,0.2,1.8656253786275556e-07,0.3604358434677124,0.07096501439809799,1920,-0.3357749044895172,4.7683716e-07,0.0001,0.15043713450431823
,,,,,11550,,0,-0.24009417999999996,385,2.18,45845,0.76,,,,,,,,,,
-0.0513070922344923,11580,0,1.34,5183,11580,0.94,,,,,,,0.0,0.2,-0.0009316158139458964,0.17852866649627686,0.08999542891979218,1925,-0.33059810400009154,3.918608e-05,0.0001,0.18716586828231813
,,,,,11580,,0,-0.19082177999999994,386,1.96,45954,0.81,,,,,,,,,,
-0.008403923138976097,11610,0,1.16,5205,11610,1.0,,,,,,,0.0,0.2,4.883600617233697e-07,0.009037613868713379,0.08664725720882416,1930,-0.3243559241294861,2.8312206e-06,0.0001,0.1812659651041031
,,,,,11610,,0,-0.15716855,387,1.81,46057,0.83,,,,,,,,,,
-0.030583481350913645,11640,0,1.34,5219,11640,0.98,,,,,,,0.0,0.2,0.0001241131615824287,0.5022236108779907,0.047784678637981415,1935,-0.32281541228294375,4.331271e-07,0.0001,0.10403373539447784
,,,,,11640,,0,-0.15111287,388,1.74,46166,0.85,,,,,,,,,,
-0.006765135377645492,11670,0,1.06,5235,11670,1.0,,,,,,,0.0,0.2,5.832860920556016e-05,0.14405936002731323,0.09901566058397293,1940,-0.3194570064544678,1.6748905e-06,0.0001,0.205667906999588
,,,,,11670,,0,-0.14189878000000003,389,1.66,46261,0.88,,,,,,,,,,
