rollout/success_rate,rollout/ep_rew_mean,time/iterations,env/current_idx,env/completion_counter,rollout/ep_len_mean,env/n_steps,time/total_timesteps,time/fps,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_fraction,train/learning_rate,train/loss,train/clip_range,train/n_updates,train/value_loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
0.98,-0.029930750000000006,549,12200,0,1.19,16470,16470,0,21143,-0.03239689530183867,0.028651057,-0.5743171274662018,0.2117786407470703,0.1000000037252903,0.0001,-0.0321202352643013,0.2,5480,0.048780343309044835,,,
0.95,-0.06120711000000001,550,12221,0,1.24,16500,16500,0,21175,-0.009871921961506302,0.003320843,-0.6463001072406769,-256.70758056640625,0.013333334028720856,0.0001,-0.0167531818151474,0.2,5490,0.01058407463133335,,,
0.96,-0.04969995000000001,551,12247,0,1.17,16530,16530,0,21209,-0.00043848852791898983,0.00020679037,-0.6226624310016632,0.27892667055130005,0.0,0.0001,0.08995017409324646,0.2,5500,0.21004355251789092,,,
0.96,-0.049477270000000004,552,12275,0,1.16,16560,16560,0,21250,-0.03413439935383664,0.020558786,-0.836889261007309,0.10323852300643921,0.08333333656191826,0.0001,-0.020521510392427444,0.2,5510,0.0970960222184658,,,
0.95,-0.060494179999999995,553,12297,0,1.2,16590,16590,0,21285,-0.028526256756546787,0.017215615,-0.9782588124275208,-67.86924743652344,0.09000000320374965,0.0001,-0.05343283712863922,0.2,5520,0.00712887542322278,,,
0.94,-0.062160789999999994,554,12314,0,1.27,16620,16620,0,21317,-0.0029240583104122473,0.0008363644,-0.7410411715507508,0.02818465232849121,0.0,0.0001,0.035938479006290436,0.2,5530,0.09992728009819984,,,
0.91,-0.09240041,555,12332,0,1.36,16650,16650,0,21351,-0.005939504578903687,0.003819249,-0.9315889298915863,0.07461947202682495,0.023333333805203436,0.0001,0.09690175950527191,0.2,5540,0.2591562122106552,,,
0.91,-0.09239656000000002,556,12360,0,1.36,16680,16680,0,21388,-0.014967373122538773,0.016821781,-0.8354477763175965,0.32900041341781616,0.07000000253319741,0.0001,0.0365309864282608,0.2,5550,0.17192269414663314,,,
0.89,-0.1044961,557,12383,0,1.42,16710,16710,0,21424,-0.007388754088121274,0.0035867929,-1.1670522212982177,-44.577857971191406,0.013333334028720856,0.0001,0.07001173496246338,0.2,5560,0.18378736972808837,,,
0.87,-0.11488519999999999,558,12400,0,1.47,16740,16740,0,21459,-0.011970470307472425,0.0056438404,-0.9441347181797027,0.18297451734542847,0.02666666731238365,0.0001,0.025965677574276924,0.2,5570,0.14828881546854972,,,
0.89,-0.08340606,559,12420,0,1.41,16770,16770,0,21497,-0.013372800067687863,0.018340549,-0.7655727565288544,0.5162293910980225,0.11666667237877845,0.0001,0.021671952679753304,0.2,5580,0.08914228677749633,,,
0.9,-0.07513983,560,12441,0,1.41,16800,16800,0,21531,-0.020466170225602886,0.0052392283,-0.7684713482856751,0.026237785816192627,0.02666666768491268,0.0001,0.0004466250538825989,0.2,5590,0.0945254348218441,,,
0.88,-0.09756517,561,12460,0,1.48,16830,16830,0,21564,-0.01373811550127968,0.010492542,-0.890717625617981,0.1281599998474121,0.0900000013411045,0.0001,0.059033870697021484,0.2,5600,0.17119981050491334,,,
0.88,-0.10813007000000001,562,12481,0,1.52,16860,16860,0,21598,-0.010534092905387737,0.0053824345,-0.7940186858177185,-0.002799391746520996,0.01666666753590107,0.0001,0.06172916293144226,0.2,5610,0.1806723430752754,,,
0.91,-0.08617359000000002,563,12504,0,1.4,16890,16890,0,21632,-0.018718106294982117,0.012116722,-1.062343955039978,0.35944926738739014,0.05000000186264515,0.0001,0.011399276554584503,0.2,5620,0.10086627528071404,,,
0.92,-0.08488964999999998,564,12530,0,1.37,16920,16920,0,21667,-0.009987547264899987,0.013360784,-0.8561415791511535,0.4003274440765381,0.03666666746139526,0.0001,0.008409081026911736,0.2,5630,0.06943652480840683,,,
0.93,-0.07259943000000002,565,12554,0,1.31,16950,16950,0,21699,-0.005654485567320044,0.0013951858,-0.8252544701099396,0.16591644287109375,0.006666667014360428,0.0001,0.027716485783457756,0.2,5640,0.08922823742032052,,,
0.93,-0.060721819999999996,566,12577,0,1.27,16980,16980,0,21733,-0.009393907885532826,0.004577611,-0.6265375912189484,0.3431183099746704,0.013333334028720856,0.0001,0.013376245275139809,0.2,5650,0.06960645765066147,,,
0.94,-0.05183647999999999,567,12600,0,1.25,17010,17010,0,21765,-0.00041766881709914827,0.00080546143,-0.5266117930412293,0.3482571840286255,0.0,0.0001,0.026589317247271538,0.2,5660,0.06463604271411896,,,
0.92,-0.07221353,568,12624,0,1.29,17040,17040,0,21802,-0.004520891696059337,0.0014077664,-0.5623554885387421,0.5014241933822632,0.0,0.0001,0.0069537293165922165,0.2,5670,0.04925287812948227,,,
0.92,-0.07256749,569,12644,0,1.32,17070,17070,0,21836,-0.0024944659642642366,0.0018436313,-0.6922962188720703,0.42722088098526,0.010000000521540642,0.0001,0.035315077751874924,0.2,5680,0.09882488325238228,,,
0.92,-0.07296565999999999,570,12667,0,1.34,17100,17100,0,21867,-0.006845320282639733,0.0014419198,-0.6882917225360871,0.23785769939422607,0.003333333507180214,0.0001,0.030204059556126595,0.2,5690,0.11123564764857292,,,
0.94,-0.06962844,571,12694,0,1.26,17130,17130,0,21900,-0.006659890340312469,0.0047133286,-0.6664809882640839,0.32040929794311523,0.01666666753590107,0.0001,0.016198663040995598,0.2,5700,0.08096030354499817,,,
0.93,-0.08085476000000001,572,12713,0,1.34,17160,17160,0,21933,-0.0022914843948093734,0.00027440785,-0.8452365934848786,0.7382368445396423,0.0,0.0001,0.0018774168565869331,0.2,5710,0.030653214454650878,,,
0.95,-0.05984882,573,12740,0,1.27,17190,17190,0,21965,-0.0033605721080675723,0.001861612,-0.7150135576725006,0.24979227781295776,0.0,0.0001,0.047746509313583374,0.2,5720,0.12949058338999747,,,
0.93,-0.08100524999999999,574,12759,0,1.33,17220,17220,0,22000,-0.017090935110270065,0.006767287,-0.6913501560688019,-157.90782165527344,0.03333333395421505,0.0001,-0.013806376606225967,0.2,5730,0.05411610007286072,,,
0.92,-0.09219130999999998,575,12782,0,1.35,17250,17250,0,22031,-0.0023894917949413676,0.00021423698,-0.5447282195091248,0.4517691731452942,0.0,0.0001,0.06798280775547028,0.2,5740,0.17782339304685593,,,
0.93,-0.0718853,576,12803,0,1.32,17280,17280,0,22066,-0.004007163093192467,0.000623395,-0.503094145655632,0.4231063723564148,0.0,0.0001,0.03052552230656147,0.2,5750,0.09639907628297806,,,
0.9,-0.09464970999999998,577,12820,0,1.4,17310,17310,0,22098,-0.0011032529237369638,0.00018564066,-0.46523056328296664,0.19575905799865723,0.0,0.0001,0.05389591306447983,0.2,5760,0.14188080579042434,,,
0.91,-0.08405657,578,12848,0,1.35,17340,17340,0,22131,-0.0012732011227732265,3.0304987e-05,-0.5547107458114624,0.2181318998336792,0.0,0.0001,0.05685936659574509,0.2,5770,0.13949876353144647,,,
0.91,-0.08304573000000001,579,12869,0,1.37,17370,17370,0,22165,-0.0075633128309467775,0.0043698014,-0.6295927464962006,-0.09228396415710449,0.023333334550261497,0.0001,-0.00039565935730934143,0.2,5780,0.03306248728185892,,,
0.92,-0.08252817000000003,580,12893,0,1.32,17400,17400,0,22196,-0.004963322679977722,0.0010862947,-0.5214486420154572,0.3273313641548157,0.003333333507180214,0.0001,0.043368902057409286,0.2,5790,0.1256844609975815,,,
0.93,-0.08187156000000001,581,12916,0,1.28,17430,17430,0,22230,-0.003667545905724623,0.002281157,-0.4969437927007675,0.29104042053222656,0.006666667014360428,0.0001,0.045177605003118515,0.2,5800,0.12647047713398935,,,
0.93,-0.08145850999999998,582,12941,0,1.27,17460,17460,0,22265,-0.00747609561619651,0.001770405,-0.5898020327091217,0.3995041251182556,0.003333333507180214,0.0001,0.03696335479617119,0.2,5810,0.1129813775420189,,,
0.93,-0.07130505000000001,583,12968,0,1.24,17490,17490,0,22301,-0.01784736179746673,0.0033326328,-0.6879954993724823,-0.412015438079834,0.003333333507180214,0.0001,0.028935525566339493,0.2,5820,0.16026582270860673,,,
0.94,-0.06216949000000001,584,12990,0,1.21,17520,17520,0,22338,0.0008271286211675388,0.0007196267,-0.709721440076828,-51.793312072753906,0.0,0.0001,0.019780157133936882,0.2,5830,0.08036316335201263,,,
0.92,-0.07311878,585,13012,0,1.27,17550,17550,0,22376,-0.0008987852862144763,0.00014703472,-0.75228231549263,0.3619764447212219,0.0,0.0001,0.0829882025718689,0.2,5840,0.17693056017160416,,,
0.91,-0.08174553000000001,586,13033,0,1.28,17580,17580,0,22411,-0.004244569107346852,0.001030169,-0.7914064824581146,0.2905510663986206,0.0,0.0001,0.042551372200250626,0.2,5850,0.13851412683725356,,,
0.9,-0.09337959,587,13052,0,1.33,17610,17610,0,22448,-0.0037280878872843815,0.002089592,-0.8090975522994995,0.2829735279083252,0.01666666753590107,0.0001,0.06092005595564842,0.2,5860,0.16511941999197005,,,
0.9,-0.09353854999999997,588,13078,0,1.37,17640,17640,0,22479,-0.005219600235771793,0.0010258098,-0.8368644535541534,0.47957295179367065,0.0,0.0001,0.0544780008494854,0.2,5870,0.1422960251569748,,,
0.92,-0.08228301000000003,589,13100,0,1.34,17670,17670,0,22512,-0.00011817872247803507,0.0005213062,-0.9496947824954987,-0.4188121557235718,0.0,0.0001,0.031757891178131104,0.2,5880,0.10220965072512626,,,
0.89,-0.11555494,590,13117,0,1.45,17700,17700,0,22545,-0.006950128275202516,0.0019022803,-0.9485939085483551,-0.12803256511688232,0.0,0.0001,0.035956837236881256,0.2,5890,0.12063607051968575,,,
0.91,-0.0943598,591,13142,0,1.39,17730,17730,0,22583,-0.0006674077810021828,0.0005176524,-1.0663938045501709,0.2731243968009949,0.0,0.0001,0.10764335840940475,0.2,5900,0.2525491312146187,,,
0.94,-0.07221246000000002,592,13171,0,1.3,17760,17760,0,22620,-0.01823571743288386,0.0032796403,-1.0217369437217712,0.31016862392425537,0.0,0.0001,-0.0055672526359558105,0.2,5910,0.07272619679570198,,,
0.94,-0.07342421999999998,593,13193,0,1.29,17790,17790,0,22653,-0.020893918403113786,0.0131510375,-0.888381564617157,-328.633544921875,0.05000000149011612,0.0001,-0.030148524791002274,0.2,5920,0.02046620538458228,,,
0.96,-0.050605010000000006,594,13217,0,1.2,17820,17820,0,22687,-0.012019824938227775,0.0035459062,-0.6691168010234833,0.4847676753997803,0.0,0.0001,0.0032157711684703827,0.2,5930,0.06026032716035843,,,
0.96,-0.05103263999999999,595,13239,0,1.22,17850,17850,0,22735,0.0012003578637571621,0.00022725463,-0.6516744315624237,-0.04923701286315918,0.0,0.0001,0.10777105391025543,0.2,5940,0.23086727559566497,,,
0.95,-0.052653290000000005,596,13262,0,1.29,17880,17880,0,22770,-0.0013131917314603836,0.00016129414,-0.6052026629447937,0.5072907209396362,0.0,0.0001,0.01861032471060753,0.2,5950,0.04947165101766586,,,
0.95,-0.05177753000000001,597,13290,0,1.26,17910,17910,0,22804,-0.0008475669079780701,0.0004243076,-0.6411931097507477,-38.7154426574707,0.0,0.0001,0.017494335770606995,0.2,5960,0.05559564717113972,,,
0.97,-0.029947060000000005,598,13316,0,1.21,17940,17940,0,22837,-0.006666453802802952,0.0014269709,-0.6202533364295959,-121.00708770751953,0.006666667014360428,0.0001,-0.011893684975802898,0.2,5970,0.005755799170583486,,,
0.95,-0.0519693,599,13336,0,1.24,17970,17970,0,22872,-0.00018342892207350302,4.5516095e-05,-0.5652743875980377,0.2245553731918335,0.0,0.0001,0.03563850000500679,0.2,5980,0.08454782962799072,,,
,,,13356,0,,18000,18000,,,-0.00930556598429888,0.0012612084,-0.6182714402675629,0.12054777145385742,0.0,0.0001,0.08640556782484055,0.2,5990,0.2548200935125351,0.94,-0.050375922790262845,1.23
0.95,-0.06166592,600,,,1.24,,18000,0,23064,,,,,,,,,,,,,
0.93,-0.08279123000000001,601,13377,0,1.34,18030,18030,0,23096,6.540893547937187e-05,4.0847062e-05,-0.534684544801712,-0.1411646604537964,0.0,0.0001,0.059104833751916885,0.2,6000,0.12612519562244415,,,
0.91,-0.10373517000000002,602,13399,0,1.41,18060,18060,0,23128,-0.002968686789778641,0.0005132834,-0.656579214334488,0.10607320070266724,0.0,0.0001,0.04477068409323692,0.2,6010,0.11311428025364875,,,
0.91,-0.1037664,603,13420,0,1.43,18090,18090,0,23161,-0.0016708779385467664,0.00050306716,-0.5501110017299652,0.30162304639816284,0.0,0.0001,0.047354355454444885,0.2,6020,0.12039598897099495,,,
0.92,-0.09192738,604,13442,0,1.43,18120,18120,0,23192,-0.007728818198665976,0.00059077144,-0.5343532383441925,0.07525098323822021,0.0,0.0001,0.054551754146814346,0.2,6030,0.15455588400363923,,,
0.92,-0.07383337,605,13460,0,1.45,18150,18150,0,23229,-0.0035566905292216512,0.0004274448,-0.5951998114585877,0.3885008692741394,0.0,0.0001,0.0283734779804945,0.2,6040,0.08460689187049866,,,
0.94,-0.052679199999999995,606,13486,0,1.36,18180,18180,0,23264,-0.003350200577018203,0.00045336087,-0.5021281719207764,-15.723245620727539,0.0,0.0001,0.008970440365374088,0.2,6050,0.06036578230559826,,,
0.95,-0.04302499,607,13510,0,1.34,18210,18210,0,23297,-0.0033723856768727244,0.0010150254,-0.49239363968372346,-99.56371307373047,0.0,0.0001,-0.0021431874483823776,0.2,6060,0.012174399010837078,,,
0.97,-0.021972400000000003,608,13537,0,1.27,18240,18240,0,23330,0.0006848207997003364,5.2116313e-05,-0.42619250118732455,0.04583621025085449,0.0,0.0001,0.05065354332327843,0.2,6070,0.11213350668549538,,,
0.98,-0.01930113,609,13562,0,1.18,18270,18270,0,23364,-0.00024279335872652298,2.9621522e-05,-0.4119986057281494,-194.95960998535156,0.0,0.0001,0.003970152232795954,0.2,6080,0.010257059149444104,,,
0.95,-0.030014509999999998,610,13583,0,1.23,18300,18300,0,23398,-0.009348281369700118,0.0047088265,-0.4953517705202103,-5.69256591796875,0.01666666753590107,0.0001,-0.0137802604585886,0.2,6090,0.0020913128624670207,,,
0.95,-0.02010198,611,13603,0,1.27,18330,18330,0,23434,-0.010243233297175358,0.002252084,-0.5807241141796112,0.04357963800430298,0.006666667014360428,0.0001,0.020600473508238792,0.2,6100,0.09985602796077728,,,
0.92,-0.05092292,612,13622,0,1.36,18360,18360,0,23466,-0.010725365966403277,0.013036146,-0.8171395480632782,-9.36170482635498,0.08333333544433116,0.0001,-0.017192404717206955,0.2,6110,0.011000008694827557,,,
0.89,-0.07358880999999999,613,13640,0,1.47,18390,18390,0,23505,0.0005393103669241838,0.0011497776,-0.7269133150577545,0.03525513410568237,0.0,0.0001,0.13913053274154663,0.2,6120,0.3024388521909714,,,
0.87,-0.10404377000000001,614,13659,0,1.53,18420,18420,0,23536,-0.0030411179648943687,0.00016790628,-0.6792234897613525,-0.039214134216308594,0.0,0.0001,0.08198779076337814,0.2,6130,0.1967768594622612,,,
0.9,-0.09274931000000003,615,13689,0,1.43,18450,18450,0,23578,-0.018158442708663625,0.0073281946,-0.7781214118003845,0.19660979509353638,0.053333335742354396,0.0001,0.04773819074034691,0.2,6140,0.17977315485477446,,,
0.91,-0.09148701000000001,616,13716,0,1.33,18480,18480,0,23611,-0.015411074513880862,0.005799723,-0.8480788469314575,-882.4440307617188,0.03333333469927311,0.0001,0.019314732402563095,0.2,6150,0.10933072045445442,,,
0.96,-0.04879092,617,13741,0,1.18,18510,18510,0,23644,-0.009484107942941123,0.0009591023,-0.8680584371089936,-0.015274524688720703,0.0,0.0001,0.02968508005142212,0.2,6160,0.12175706252455712,,,
0.98,-0.028876649999999997,618,13761,0,1.18,18540,18540,0,23674,-0.01098907849751427,0.013308964,-0.8978043496608734,-14.050064086914062,0.05333333499729633,0.0001,-0.015125896781682968,0.2,6170,0.027110912185162307,,,
0.97,-0.03968315000000001,619,13785,0,1.23,18570,18570,0,23712,-0.022946851492548957,0.011816507,-0.7217535138130188,0.054835379123687744,0.026666668057441712,0.0001,0.0036451779305934906,0.2,6180,0.09786051958799362,,,
0.96,-0.04051852000000001,620,13807,0,1.29,18600,18600,0,23746,-0.0012092988834987218,0.00025024812,-0.5377853214740753,0.05920463800430298,0.0,0.0001,0.03843557462096214,0.2,6190,0.09511249363422394,,,
0.96,-0.040253330000000004,621,13831,0,1.28,18630,18630,0,23777,-0.012673372336818468,0.0035628318,-0.7146647334098816,0.7695537209510803,0.003333333507180214,0.0001,-0.023086201399564743,0.2,6200,0.01760289156809449,,,
0.96,-0.040400490000000004,622,13856,0,1.29,18660,18660,0,23809,-0.0008763825753703713,0.00064117514,-0.48474735021591187,0.05517035722732544,0.0,0.0001,0.00010431092232465744,0.2,6210,0.006120170094072818,,,
0.95,-0.04984335000000001,623,13880,0,1.28,18690,18690,0,23843,-0.01900174163747579,0.016906466,-0.759252279996872,0.30584394931793213,0.04666666835546494,0.0001,-0.0021877624094486237,0.2,6220,0.07097825035452843,,,
0.96,-0.049466930000000006,624,13903,0,1.24,18720,18720,0,23880,-0.021141285414341838,0.014702906,-0.8258122384548188,0.05182325839996338,0.056666669249534604,0.0001,0.015341972932219505,0.2,6230,0.1017021469771862,,,
0.94,-0.059821860000000004,625,13925,0,1.28,18750,18750,0,23912,-0.010987717862396097,0.0040220637,-0.5002510786056519,0.31819969415664673,0.01666666716337204,0.0001,0.027874400839209557,0.2,6240,0.11651787459850312,,,
0.92,-0.07041259000000001,626,13945,0,1.34,18780,18780,0,23944,-0.016944770431146595,0.008696349,-0.5927122533321381,0.25597208738327026,0.04000000208616257,0.0001,0.014142768457531929,0.2,6250,0.0839197389781475,,,
0.89,-0.08219659,627,13960,0,1.43,18810,18810,0,23978,-0.00044865866286274424,3.022353e-05,-0.4084873765707016,-0.4111210107803345,0.0,0.0001,0.059130940586328506,0.2,6260,0.14237590357661248,,,
0.88,-0.09271051000000002,628,13984,0,1.45,18840,18840,0,24011,-0.014846303240240744,0.005276652,-0.5646201491355896,0.3760817050933838,0.013333333656191826,0.0001,0.0035831332206726074,0.2,6270,0.09937416389584541,,,
0.91,-0.06277347999999999,629,14007,0,1.43,18870,18870,0,24043,-0.0044260869574888504,0.0029787659,-0.5536217153072357,0.15680211782455444,0.01666666753590107,0.0001,0.04591761901974678,0.2,6280,0.11929994821548462,,,
0.91,-0.07373477,630,14028,0,1.47,18900,18900,0,24080,-0.0025265108868673725,0.00093427696,-0.5867042601108551,-29.2928409576416,0.0,0.0001,0.007352693472057581,0.2,6290,0.04221599623560905,,,
0.93,-0.06194949,631,14050,0,1.39,18930,18930,0,24114,-0.01345272026839659,0.006419194,-0.6553905606269836,0.1479020118713379,0.020000001043081285,0.0001,-0.005192171782255173,0.2,6300,0.07782024741172791,,,
0.95,-0.052523289999999986,632,14072,0,1.35,18960,18960,0,24146,-0.010400173723076823,0.0060858983,-0.8044830739498139,0.2103133201599121,0.023333334550261497,0.0001,0.010261500254273415,0.2,6310,0.07138158306479454,,,
0.92,-0.07512005000000001,633,14090,0,1.39,18990,18990,0,24181,-0.0073419945555116325,0.0009973407,-0.6751543521881104,0.28254473209381104,0.0,0.0001,0.019675251096487045,0.2,6320,0.08078641965985298,,,
0.92,-0.07462418,634,14114,0,1.36,19020,19020,0,24216,-0.0057505694477853805,0.0005983154,-0.6380473554134369,0.20152634382247925,0.0,0.0001,0.05433202534914017,0.2,6330,0.18330588042736054,,,
0.9,-0.09658768999999999,635,14133,0,1.43,19050,19050,0,24250,-0.008134938878938546,0.006289965,-0.614971113204956,0.40716952085494995,0.036666668578982355,0.0001,0.019483232870697975,0.2,6340,0.07765509933233261,,,
0.92,-0.08657074000000002,636,14157,0,1.42,19080,19080,0,24290,-0.011262168314618393,0.0032659015,-0.8894472420215607,0.30437731742858887,0.01666666753590107,0.0001,0.01369994506239891,0.2,6350,0.09861364588141441,,,
0.92,-0.08479193,637,14177,0,1.43,19110,19110,0,24323,-0.007342164840277476,0.0017871241,-0.6889263689517975,-98.97525024414062,0.0,0.0001,-0.009848091751337051,0.2,6360,0.038826064020395276,,,
0.94,-0.07344062000000001,638,14200,0,1.4,19140,19140,0,24356,-0.0010790818809861768,0.0011210521,-0.8212266743183136,0.10634821653366089,0.0,0.0001,0.08569943159818649,0.2,6370,0.19338449239730834,,,
0.95,-0.052517340000000017,639,14224,0,1.35,19170,19170,0,24392,-0.018100348527853784,0.004971101,-1.030431967973709,-0.3422650098800659,0.036666668578982355,0.0001,0.03646466135978699,0.2,6380,0.14644358605146407,,,
0.92,-0.08346919,640,14242,0,1.37,19200,19200,0,24423,-0.008033590389726442,0.0019432942,-1.020031213760376,-24.22784423828125,0.006666667014360428,0.0001,-0.006357124075293541,0.2,6390,0.041713133454322815,,,
0.9,-0.09380194999999998,641,14265,0,1.39,19230,19230,0,24456,-0.004865841234568435,0.00041101576,-0.8714157223701477,0.10947525501251221,0.0,0.0001,0.17402248084545135,0.2,6400,0.3943157583475113,,,
0.91,-0.08316892000000001,642,14285,0,1.36,19260,19260,0,24495,-0.020397935660245635,0.022163857,-1.0039141118526458,0.48161745071411133,0.10000000298023223,0.0001,-0.004432274028658867,0.2,6410,0.05604637861251831,,,
0.89,-0.10428135,643,14306,0,1.39,19290,19290,0,24532,-0.01310949706782889,0.0090513015,-0.6492972314357758,0.06030362844467163,0.036666668578982355,0.0001,0.054526131600141525,0.2,6420,0.16401960998773574,,,
0.89,-0.11616679999999999,644,14328,0,1.43,19320,19320,0,24566,-0.013654297832399642,0.010365101,-0.7515017509460449,0.34749990701675415,0.05000000149011612,0.0001,0.03987386077642441,0.2,6430,0.1296771228313446,,,
0.89,-0.11583492999999999,645,14346,0,1.45,19350,19350,0,24602,-0.0009617665337645853,0.00042945344,-0.5370085120201111,0.2902872562408447,0.0,0.0001,0.048972491174936295,0.2,6440,0.12217913046479226,,,
0.89,-0.12618449999999998,646,14368,0,1.47,19380,19380,0,24633,-0.012536809873612142,0.009330283,-0.9118739545345307,0.12331944704055786,0.04666666761040687,0.0001,0.07533356547355652,0.2,6450,0.204183429479599,,,
0.91,-0.09448585999999998,647,14393,0,1.37,19410,19410,0,24666,-0.005142078841357378,0.0022892891,-0.6960538923740387,0.3172820806503296,0.023333334550261497,0.0001,0.04401791840791702,0.2,6460,0.12627510279417037,,,
0.9,-0.09160212,648,14414,0,1.39,19440,19440,0,24705,-0.009938660157689228,0.007138296,-0.8332912921905518,-0.36483097076416016,0.03333333469927311,0.0001,-0.0018134545534849167,0.2,6470,0.045056978985667226,,,
0.9,-0.08233101999999999,649,14434,0,1.41,19470,19470,0,24741,-0.00468087438476994,0.0013028245,-0.7417790174484253,0.2501941919326782,0.006666667014360428,0.0001,0.03476036339998245,0.2,6480,0.10461563840508462,,,
0.92,-0.05131833999999999,650,14456,0,1.34,19500,19500,0,24779,-0.01837926794968823,0.004067401,-0.9083932161331176,0.013317584991455078,0.01666666753590107,0.0001,0.008041713386774063,0.2,6490,0.10709725841879844,,,
0.89,-0.06440218,651,14474,0,1.41,19530,19530,0,24812,-0.01659706645878032,0.009600653,-0.9444490253925324,-0.1128462553024292,0.04666666835546494,0.0001,0.011844981461763382,0.2,6500,0.10931882560253144,,,
0.89,-0.07437003,652,14499,0,1.43,19560,19560,0,24844,-0.028834979807336937,0.008400549,-0.6652014911174774,0.4358600974082947,0.030000001192092896,0.0001,-0.025870634242892265,0.2,6510,0.05954488329589367,,,
0.89,-0.07368381,653,14520,0,1.39,19590,19590,0,24877,-0.007792485432776974,0.0032608071,-0.9183519780635834,0.5002570152282715,0.006666667014360428,0.0001,0.007769463583827019,0.2,6520,0.060627377778291705,,,
0.89,-0.08349258000000001,654,14544,0,1.39,19620,19620,0,24908,-0.019398498827358425,0.012569096,-0.8495966196060181,0.06260716915130615,0.03333333469927311,0.0001,0.029433049261569977,0.2,6530,0.17165479809045792,,,
0.88,-0.10618227000000001,655,14562,0,1.44,19650,19650,0,24939,-0.007857727048297392,0.005068046,-0.8188230752944946,0.7610700130462646,0.023333334550261497,0.0001,0.0133574940264225,0.2,6540,0.06779054142534732,,,
0.93,-0.07256401999999999,656,14589,0,1.3,19680,19680,0,24975,-0.019599522260638658,0.008150345,-0.899236512184143,0.40789127349853516,0.03333333507180214,0.0001,0.03389737010002136,0.2,6550,0.15566546618938445,,,
0.93,-0.08614636,657,14610,0,1.33,19710,19710,0,25010,-0.024486717022955417,0.015562345,-0.9472991287708282,-51.35280990600586,0.030000001564621924,0.0001,-0.024000229313969612,0.2,6560,0.04112225361168385,,,
0.93,-0.07657726999999999,658,14631,0,1.34,19740,19740,0,25043,-0.014246392435549282,0.011357744,-1.1011262774467467,0.0629773736000061,0.07000000104308128,0.0001,0.07124762237071991,0.2,6570,0.2057618245482445,,,
0.93,-0.0772295,659,14653,0,1.35,19770,19770,0,25080,-0.007931310574834427,0.0032134552,-0.8184211671352386,0.023832738399505615,0.01666666753590107,0.0001,0.028622876852750778,0.2,6580,0.10171214416623116,,,
0.91,-0.09643467,660,14671,0,1.41,19800,19800,0,25113,-0.015122867191676059,0.005365477,-1.108382022380829,-0.11747622489929199,0.030000001192092896,0.0001,0.023511085659265518,0.2,6590,0.11973875313997269,,,
0.91,-0.09617797,661,14695,0,1.42,19830,19830,0,25145,-0.008631866234354746,0.0029945513,-0.8423594176769257,0.20913070440292358,0.003333333507180214,0.0001,0.0746995136141777,0.2,6600,0.22933488935232163,,,
0.92,-0.09330655,662,14715,0,1.42,19860,19860,0,25177,-0.013809578102858211,0.004628859,-0.9616194665431976,-2.9601998329162598,0.010000000149011612,0.0001,-0.01299547404050827,0.2,6610,0.06745466850697994,,,
0.93,-0.08169932999999999,663,14741,0,1.37,19890,19890,0,25212,-0.01159815632039667,0.0030266743,-1.018599843978882,0.04352223873138428,0.046666668727993965,0.0001,0.04089741408824921,0.2,6620,0.15616463422775267,,,
0.94,-0.07125399999999998,664,14760,0,1.34,19920,19920,0,25247,-0.018133452776819502,0.012939821,-1.0960436940193177,0.38366037607192993,0.07333333492279052,0.0001,0.002358885481953621,0.2,6630,0.06862773224711419,,,
0.94,-0.07115037,665,14785,0,1.33,19950,19950,0,25281,-0.011657422509354731,0.0075338823,-0.8756675899028779,0.13878631591796875,0.030000000819563867,0.0001,0.050425007939338684,0.2,6640,0.15657104700803756,,,
0.93,-0.07149462,666,14804,0,1.36,19980,19980,0,25312,-0.044630949298540654,0.03716702,-0.7978973805904388,-0.12685155868530273,0.11666667088866234,0.0001,-0.023177314549684525,0.2,6650,0.07460129037499427,,,
0.92,-0.0718835,667,14825,0,1.39,20010,20010,0,25347,-0.02426812706476387,0.016873127,-0.8556486189365387,-0.3029268980026245,0.05333333536982536,0.0001,0.0043778978288173676,0.2,6660,0.13186316266655923,,,
0.93,-0.06056468000000002,668,14846,0,1.35,20040,20040,0,25380,-0.013123092284270754,0.0059059383,-0.8236326813697815,-0.25274407863616943,0.01666666753590107,0.0001,0.01479235291481018,0.2,6670,0.1208596594631672,,,
0.93,-0.06078992,669,14872,0,1.35,20070,20070,0,25415,-0.010717625015725573,0.006537674,-0.7392220795154572,0.3236398696899414,0.02666666731238365,0.0001,0.040497466921806335,0.2,6680,0.1388096697628498,,,
0.93,-0.07130003,670,14894,0,1.33,20100,20100,0,25449,-0.0036320794203008157,0.0039566658,-0.6848281264305115,0.2098066210746765,0.023333334550261497,0.0001,0.031545285135507584,0.2,6690,0.0799311526119709,,,
0.93,-0.08085402,671,14917,0,1.31,20130,20130,0,25490,-0.008130059048223082,0.002519087,-0.5161719560623169,0.5019510984420776,0.010000000521540642,0.0001,0.01628579944372177,0.2,6700,0.08235134407877923,,,
