env/completion_counter,env/n_steps,env/current_idx,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,rollout/success_rate,time/time_elapsed,time/iterations,time/fps,train/loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_range,train/value_loss
0,30,12,2.727272727272727,30,-0.552745909090909,0.0,43,1,0,,,,,,,,,,
0,60,19,3.3333333333333335,60,-0.7795948333333335,0.0,78,2,0,-0.07337168604135513,10,-0.04447698581963948,0.017932868,0.12000000365078449,0.17271339893341064,0.001,-1.9401530265808105,0.2,0.14891605339944364
0,90,34,2.727272727272727,90,-0.6057352121212122,0.0,115,3,0,0.006201758980751038,20,-0.025565061477633932,0.0064504608,0.02333333492279053,-0.04551804065704346,0.001,-1.9317942023277284,0.2,0.5376159161329269
0,120,48,2.5531914893617023,120,-0.5421632127659575,0.0,150,4,0,-0.07520459592342377,30,-0.05469139392798113,0.017094344,0.16000000685453414,-1.4900357723236084,0.001,-1.9304798364639282,0.2,0.11549782156944274
0,150,63,2.4193548387096775,150,-0.508176258064516,0.0,186,5,0,-0.11233983933925629,40,-0.05426183887136471,0.01841142,0.24000001326203346,-0.600843071937561,0.001,-1.8944252371788024,0.2,0.03859488144516945
