env/completion_counter,env/current_idx,time/total_timesteps,eval/mean_reward,eval/success_rate,env/n_steps,eval/mean_ep_length,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/iterations,train/clip_fraction,train/clip_range,train/n_updates,train/loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/value_loss
0,95,300,-0.21631572436075658,0.78,300,2.06,,,,,,,,,,,,,,,,
,,300,,,,,3.148936170212766,0,525,-0.4458073723404255,0.6170212765957447,1,,,,,,,,,,
0,188,600,-0.11698758431244642,0.9,600,1.6,,,,,,,0.0,0.2,10,0.09003134816884995,0.0014424934,-0.2867318391799927,-1.9454369235038758,-0.005354555960511789,0.0001,0.26023913055658343
,,600,,,,,3.25,0,995,-0.5405270200000001,0.55,2,,,,,,,,,,
0,286,900,-0.09836446573957801,0.88,900,1.6,,,,,,,0.0,0.2,20,0.05077413469552994,0.002718266,-0.12958157062530518,-1.943188307285309,-0.008077026479295455,0.0001,0.24066308230161668
,,900,,,,,3.08,0,1445,-0.40438377000000003,0.64,3,,,,,,,,,,
0,372,1200,-0.05293249433860183,0.96,1200,1.28,,,,,,,0.004289772808551789,0.2,30,0.038621243089437485,0.004884578,-0.081939697265625,-1.938626194000244,-0.009260176640818827,0.0001,0.20573025926947594
,,1200,,,,,3.51,0,1905,-0.5567037400000001,0.5,4,,,,,,,,,,
0,463,1500,-0.07604995801113545,0.9,1500,1.58,,,,,,,0.0,0.2,40,0.0681290253996849,0.003128624,-0.009503602981567383,-1.9302486395835876,-0.006666620643809438,0.0001,0.19513117492198945
,,1500,,,,,3.31,0,2384,-0.53959639,0.55,5,,,,,,,,,,
0,568,1800,-0.09647636167239398,0.9,1800,1.5,,,,,,,0.04048295482993126,0.2,50,0.06863226741552353,0.007554074,-0.14620137214660645,-1.9159187507629394,-0.013247611206024886,0.0001,0.2407381346821785
,,1800,,,,,2.84,0,2886,-0.42101399,0.64,6,,,,,,,,,,
0,671,2100,-0.02922116482630372,0.98,2100,1.22,,,,,,,0.10170454502105714,0.2,60,0.03842409327626228,0.011698839,-0.0320507287979126,-1.8830571103096008,-0.01894108232110739,0.0001,0.19532081797719003
,,2100,,,,,2.87,0,3339,-0.35991198999999996,0.67,7,,,,,,,,,,
0,782,2400,-0.053951746579259635,0.92,2400,1.52,,,,,,,0.03491477280855179,0.2,70,0.031968388706445694,0.013283597,0.06476187705993652,-1.84973317861557,-0.016908460742561148,0.0001,0.19448963597416877
,,2400,,,,,2.72,0,3822,-0.33996731999999996,0.72,8,,,,,,,,,,
0,893,2700,-0.09683845389634371,0.92,2700,1.56,,,,,,,0.10286931782960891,0.2,80,0.04667038470506668,0.009804627,-0.031546831130981445,-1.7602172517776489,-0.015273416987620294,0.0001,0.19398476228117942
,,2700,,,,,2.64,0,4298,-0.31931665,0.76,9,,,,,,,,,,
0,1016,3000,-0.09517045896034687,0.92,3000,1.46,,,,,,,0.062414772510528564,0.2,90,0.0076865702867507935,0.01604354,0.09283524751663208,-1.68002991437912,-0.012978124008222949,0.0001,0.1833848835527897
,,3000,,,,,2.46,0,4748,-0.32635745,0.71,10,,,,,,,,,,
0,1141,3300,-0.016385466633364557,0.92,3300,1.66,,,,,,,0.038494318425655365,0.2,100,0.004520071670413017,0.01172887,0.20439493656158447,-1.553448977470398,-0.01295894133974798,0.0001,0.14484132960438728
,,3300,,,,,2.55,0,5234,-0.3188533499999999,0.75,11,,,,,,,,,,
0,1263,3600,-0.05456566986162215,0.96,3600,1.28,,,,,,,0.06454545482993126,0.2,110,0.02072932943701744,0.015134463,0.025985240936279297,-1.4000906777381896,-0.015098234976176173,0.0001,0.20455718606710435
,,3600,,,,,2.61,0,5678,-0.29556571000000004,0.74,12,,,,,,,,,,
0,1390,3900,-0.009500126037746668,1.0,3900,1.12,,,,,,,0.09846590906381607,0.2,120,0.0733378678560257,0.01629864,0.05801111459732056,-1.2005196571350099,-0.01854505911003798,0.0001,0.16557151958346367
,,3900,,,,,2.38,0,6131,-0.28505248,0.76,13,,,,,,,,,,
0,1531,4200,-0.014953685393556952,0.98,4200,1.26,,,,,,,0.018068181872367858,0.2,130,0.04468531161546707,0.007178951,0.07335561513900757,-1.0474143433570862,-0.007860883005196228,0.0001,0.18811032682657242
,,4200,,,,,2.06,0,6621,-0.2453069,0.81,14,,,,,,,,,,
0,1673,4500,-0.007935674283653498,1.0,4500,1.1,,,,,,,0.0009090909361839294,0.2,140,0.06739924848079681,0.0028533763,0.1173018217086792,-0.9239762425422668,-0.003842812512302771,0.0001,0.1657679297029972
,,4500,,,,,2.12,0,7082,-0.26704222,0.8,15,,,,,,,,,,
0,1804,4800,-0.07429896204732359,0.94,4800,1.44,,,,,,,0.01315340906381607,0.2,150,0.0531025230884552,0.004572776,0.015588819980621338,-0.8230947089195252,-0.00452458787985961,0.0001,0.18725745618343353
,,4800,,,,,2.31,0,7557,-0.22641819000000002,0.79,16,,,,,,,,,,
0,1943,5100,-0.05095109491609037,0.96,5100,1.4,,,,,,,0.026619318276643752,0.2,160,0.05807588994503021,0.005363791,0.04261791706085205,-0.7044861292839051,-0.006256930970121175,0.0001,0.1726338569819927
,,5100,,,,,2.18,0,8025,-0.21881413999999996,0.83,17,,,,,,,,,,
0,2076,5400,-0.033909315951168535,0.98,5400,1.36,,,,,,,0.012272727340459824,0.2,170,0.049989745020866394,0.0024602767,0.1509595513343811,-0.6206054639816284,-0.003829216379963327,0.0001,0.17389512807130814
,,5400,,,,,2.23,0,8506,-0.20443060000000002,0.81,18,,,,,,,,,,
0,2214,5700,-0.03021834318060428,0.98,5700,1.28,,,,,,,0.0,0.2,180,0.056700699031353,0.00011495643,-0.030022025108337402,-0.5948038184642792,-0.0002494912422844209,0.0001,0.1758569997549057
,,5700,,,,,2.17,0,8966,-0.22814942000000002,0.79,19,,,,,,,,,,
0,2369,6000,-0.07039231014437973,0.94,6000,1.36,,,,,,,0.0,0.2,190,0.058464355766773224,0.00026062122,0.10643857717514038,-0.5949836122989655,-0.0008150879153254209,0.0001,0.16030832529067993
,,6000,,,,,1.94,0,9469,-0.14692795,0.86,20,,,,,,,,,,
0,2509,6300,-0.029986744457855822,0.96,6300,1.28,,,,,,,0.0,0.2,200,0.04076646640896797,0.0006693999,0.2718103528022766,-0.5994482016563416,-0.0019289073182153515,0.0001,0.1299656203389168
,,6300,,,,,2.13,0,9949,-0.27189873,0.79,21,,,,,,,,,,
0,2666,6600,-0.029816887490451336,0.98,6600,1.18,,,,,,,0.024914772957563402,0.2,210,0.041397929191589355,0.0030223418,0.25024139881134033,-0.6625665891170501,-0.004860707653569989,0.0001,0.16587277501821518
,,6600,,,,,1.89,0,10411,-0.21272179999999996,0.82,22,,,,,,,,,,
0,2812,6900,-0.029377985391765834,0.98,6900,1.26,,,,,,,0.0018465909361839294,0.2,220,0.04570969194173813,0.0022820933,0.09231334924697876,-0.6736869442462922,-0.0033740023614882374,0.0001,0.17858412727713585
,,6900,,,,,2.04,0,10884,-0.23355001,0.8,23,,,,,,,,,,
0,2965,7200,-0.03130563219077885,0.94,7200,1.38,,,,,,,0.027272727489471436,0.2,230,0.035939089953899384,0.0045445925,0.2602899670600891,-0.5598108911514282,-0.006487586925504729,0.0001,0.15026563555002212
,,7200,,,,,2.06,0,11345,-0.24665801,0.79,24,,,,,,,,,,
0,3098,7500,-0.03248466113582253,0.98,7500,1.26,,,,,,,0.0,0.2,240,0.07157586514949799,0.00026256652,0.03230172395706177,-0.5040224856138229,-0.0013837149138271343,0.0001,0.19182097688317298
,,7500,,,,,2.29,0,11812,-0.19030552000000003,0.83,25,,,,,,,,,,
0,3230,7800,-0.10808613496832549,0.88,7800,1.6,,,,,,,0.0,0.2,250,0.08929187059402466,0.0013017878,0.1803990602493286,-0.46870491743087767,-0.001409859413979575,0.0001,0.16355812236666678
,,7800,,,,,2.18,0,12270,-0.25852813999999996,0.77,26,,,,,,,,,,
0,3384,8100,-0.00707124890293926,1.0,8100,1.06,,,,,,,0.009318181872367859,0.2,260,0.06338342279195786,0.0011331446,0.16374677419662476,-0.4624096018075943,-0.002637255665831617,0.0001,0.1512592290341854
,,8100,,,,,1.87,0,12709,-0.16814378000000002,0.86,27,,,,,,,,,,
0,3519,8400,-0.030402612099424006,0.98,8400,1.28,,,,,,,0.0,0.2,270,0.045326463878154755,0.00015948938,0.21777892112731934,-0.4744153904914856,-0.0006451075870927525,0.0001,0.142555363625288
,,8400,,,,,2.15,0,13173,-0.24097857,0.83,28,,,,,,,,,,
0,3672,8700,-0.031007164008915424,0.96,8700,1.32,,,,,,,0.0021875,0.2,280,0.05682289972901344,0.0013048648,0.2094143033027649,-0.4482860094308853,-0.004395783835207112,0.0001,0.19577596202492714
,,8700,,,,,1.99,0,13656,-0.24233566000000004,0.83,29,,,,,,,,,,
0,3829,9000,-0.07979064103215933,0.92,9000,1.4,,,,,,,0.0013920454680919647,0.2,290,0.06348780542612076,0.0007056923,0.2516186833381653,-0.45058953821659087,-0.0015482494754542131,0.0001,0.18966542616486548
,,9000,,,,,2.13,0,14140,-0.25659247,0.81,30,,,,,,,,,,
0,3966,9300,-0.07425243992358446,0.94,9300,1.38,,,,,,,0.0038920454680919647,0.2,300,0.04019450023770332,0.0010347613,0.23185640573501587,-0.4608297103643417,-0.004058729294702062,0.0001,0.1629526387155056
,,9300,,,,,2.12,0,14620,-0.24106306,0.82,31,,,,,,,,,,
0,4113,9600,-0.052791856788098813,0.94,9600,1.48,,,,,,,0.000625,0.2,310,0.046378396451473236,0.0011744248,0.23993253707885742,-0.42032396495342256,-0.002546579000809288,0.0001,0.1545419193804264
,,9600,,,,,2.1,0,15122,-0.18755931999999997,0.84,32,,,,,,,,,,
0,4252,9900,-0.09798044584225864,0.9,9900,1.62,,,,,,,0.0013920454680919647,0.2,320,0.054327983409166336,0.0005513447,0.13681471347808838,-0.41344413995742796,-0.0015839137462171492,0.0001,0.14887274220585822
,,9900,,,,,2.02,0,15609,-0.2288072,0.82,33,,,,,,,,,,
0,4379,10200,-0.12022414980921894,0.88,10200,1.6,,,,,,,0.02556818202137947,0.2,330,0.04683879762887955,0.0056777755,0.10399478673934937,-0.37759118020534516,-0.004029276607834618,0.0001,0.16723056077957155
,,10200,,,,,2.36,0,16098,-0.29462463000000005,0.74,34,,,,,,,,,,
0,4512,10500,-0.07384349704254418,0.94,10500,1.42,,,,,,,0.00809659093618393,0.2,340,0.09187675267457962,0.0010482506,0.06278300285339355,-0.368109290599823,-0.004003190972143784,0.0001,0.20960738077759744
,,10500,,,,,2.28,0,16571,-0.25018557999999996,0.78,35,,,,,,,,,,
0,4637,10800,-0.05991189536638558,0.94,10800,1.38,,,,,,,0.0003125,0.2,350,0.05195660889148712,0.00047461977,0.1091046929359436,-0.359165301322937,-0.0023784694423375184,0.0001,0.17995798245072364
,,10800,,,,,2.34,0,17035,-0.28849146999999997,0.73,36,,,,,,,,,,
0,4785,11100,-0.029608038486912847,0.98,11100,1.24,,,,,,,0.011164772808551788,0.2,360,0.044860076159238815,0.0010491691,0.15278708934783936,-0.3871895748376846,-0.004008989202047814,0.0001,0.1796140491962433
,,11100,,,,,1.98,0,17506,-0.18252955,0.85,37,,,,,,,,,,
0,4930,11400,-0.03106995820067823,0.98,11400,1.36,,,,,,,0.009886363744735718,0.2,370,0.07311872392892838,0.0007047712,0.1477036476135254,-0.3891475749015808,-0.0050142899590719025,0.0001,0.16798240557312966
,,11400,,,,,2.17,0,17969,-0.22114244000000002,0.79,38,,,,,,,,,,
0,5077,11700,-0.03918232956901193,0.96,11700,1.34,,,,,,,0.016647727340459825,0.2,380,0.04732441529631615,0.0013868287,0.10457777976989746,-0.4029124307632446,-0.0057332859685993755,0.0001,0.17048194155097007
,,11700,,,,,1.85,0,18429,-0.18769346000000003,0.86,39,,,,,,,,,,
0,5223,12000,-0.05239283993840218,0.94,12000,1.4,,,,,,,0.010113636404275895,0.2,390,0.04490716755390167,0.001197159,0.22613269090652466,-0.3901398551464081,-0.0050201461010146884,0.0001,0.1614773179590702
,,12000,,,,,2.03,0,18889,-0.18442922000000003,0.85,40,,,,,,,,,,
0,5371,12300,-0.030831460603512825,0.96,12300,1.28,,,,,,,0.02190340921282768,0.2,400,0.054062824696302414,0.001624468,0.2406160831451416,-0.35919168949127195,-0.0048688275630411225,0.0001,0.1522201955318451
,,12300,,,,,1.92,0,19352,-0.19045834000000003,0.83,41,,,,,,,,,,
0,5519,12600,-0.055549720558337866,0.96,12600,1.28,,,,,,,0.018551136404275893,0.2,410,0.03398005664348602,0.002237532,0.18982869386672974,-0.33554996371269225,-0.007657574861659668,0.0001,0.16480088591575623
,,12600,,,,,1.94,0,19804,-0.17519523999999997,0.85,42,,,,,,,,,,
0,5673,12900,-0.029440487544052305,0.98,12900,1.22,,,,,,,0.013977272808551789,0.2,420,0.03758864849805832,0.0013268272,0.3438754677772522,-0.3151029193401337,-0.0048039075173437595,0.0001,0.1314087037742138
,,12900,,,,,1.77,0,20246,-0.16718414999999998,0.88,43,,,,,,,,,,
0,5826,13200,-0.054130323561839756,0.96,13200,1.28,,,,,,,0.00622159093618393,0.2,430,0.08785206824541092,0.0012560366,0.14622437953948975,-0.29789085865020754,-0.006043033809146436,0.0001,0.16068656146526336
,,13200,,,,,2.1,0,20698,-0.25674849000000005,0.77,44,,,,,,,,,,
0,5981,13500,-0.009148531844839453,1.0,13500,1.2,,,,,,,0.028210227489471437,0.2,440,0.02796611376106739,0.0025311003,0.34637951850891113,-0.27508904129266737,-0.006933504544431344,0.0001,0.13172321274876594
,,13500,,,,,1.79,0,21155,-0.12324129,0.9,45,,,,,,,,,,
0,6126,13800,-0.00710391778498888,1.0,13800,1.06,,,,,,,0.004517045468091964,0.2,450,0.0589769147336483,0.00074427907,0.18297481536865234,-0.25959321290254594,-0.0037636555323842915,0.0001,0.1569092918932438
,,13800,,,,,2.06,0,21603,-0.25829797,0.82,46,,,,,,,,,,
0,6271,14100,-0.030315596433356403,0.98,14100,1.14,,,,,,,0.00715909093618393,0.2,460,0.06704829633235931,0.00041240006,0.3024817705154419,-0.2625123080611229,-0.0023190604642149993,0.0001,0.16462145254015922
,,14100,,,,,2.15,0,22055,-0.22721924999999996,0.79,47,,,,,,,,,,
0,6425,14400,-0.07493638587184251,0.94,14400,1.42,,,,,,,0.0075852273404598235,0.2,470,0.052121248096227646,0.0011979842,0.23585009574890137,-0.2699361139535904,-0.0022811373702279524,0.0001,0.14852234289050104
,,14400,,,,,1.85,0,22517,-0.18124305999999998,0.85,48,,,,,,,,,,
0,6559,14700,-0.09667173553723842,0.92,14700,1.54,,,,,,,0.006079545468091965,0.2,480,0.05783746391534805,0.00051931274,0.2332148551940918,-0.30560589909553526,-0.0029160290816798804,0.0001,0.14728782087564468
,,14700,,,,,2.28,0,23014,-0.3277555399999999,0.74,49,,,,,,,,,,
0,6693,15000,-0.0953013274911791,0.92,15000,1.5,,,,,,,0.005426136404275894,0.2,490,0.08251732587814331,0.00092970487,0.15812307596206665,-0.2793442448973656,-0.0021882476584869437,0.0001,0.18934231936931611
,,15000,,,,,2.23,0,23495,-0.25979921000000006,0.78,50,,,,,,,,,,
0,6848,15300,-0.00985129868146032,0.98,15300,1.24,,,,,,,0.014090909212827683,0.2,500,0.07303798198699951,0.0017267987,0.19901591539382935,-0.20698962926864625,-0.005829030522145331,0.0001,0.18387286216020585
,,15300,,,,,1.72,0,23944,-0.15280943,0.9,51,,,,,,,,,,
0,6980,15600,-0.02976384399458766,0.98,15600,1.2,,,,,,,0.007272727340459823,0.2,510,0.014604317024350166,0.0014267862,0.11437332630157471,-0.17590524315834044,-0.003398344101733528,0.0001,0.18097230300307274
,,15600,,,,,2.3,0,24380,-0.25761978999999996,0.77,52,,,,,,,,,,
0,7127,15900,-0.18727875350043177,0.84,15900,1.86,,,,,,,0.0010795454680919648,0.2,520,0.055660855025053024,0.00013557644,-0.007387280464172363,-0.15533507525920867,-0.0003883570215839427,0.0001,0.17788567140698433
,,15900,,,,,2.16,0,24855,-0.21587806,0.8,53,,,,,,,,,,
0,7289,16200,-0.0790974573744461,0.94,16200,1.56,,,,,,,0.0037215909361839293,0.2,530,0.07923319190740585,0.0004606146,0.22170782089233398,-0.14994559854269027,-0.0022060032760418836,0.0001,0.1619535864889622
,,16200,,,,,1.61,0,25305,-0.0644096,0.95,54,,,,,,,,,,
0,7447,16500,-0.05202440285589546,0.94,16500,1.44,,,,,,,0.0015625,0.2,540,0.014958303421735764,0.00048731995,0.08249574899673462,-0.13672226563096046,-0.0016387047610623995,0.0001,0.12076444149017335
,,16500,,,,,1.95,0,25759,-0.20361114999999994,0.85,55,,,,,,,,,,
0,7596,16800,-0.09318793141748756,0.92,16800,1.42,,,,,,,0.0025,0.2,550,0.06111067533493042,0.0002689545,0.3137657642364502,-0.11676650196313858,-0.0012088130532629292,0.0001,0.14580926179885864
,,16800,,,,,2.03,0,26205,-0.14135087999999998,0.87,56,,,,,,,,,,
0,7751,17100,-0.07138240804895758,0.94,17100,1.36,,,,,,,0.0,0.2,560,0.061793792992830276,7.871689e-05,0.23825573921203613,-0.11269689798355102,-0.0004353452883185582,0.0001,0.14615356370806695
,,17100,,,,,1.86,0,26644,-0.18120658000000003,0.85,57,,,,,,,,,,
0,7905,17400,-0.008869730480946601,0.98,17400,1.2,,,,,,,0.0,0.2,570,0.05071736499667168,6.757433e-05,0.21258878707885742,-0.11514954164624214,-0.0006377680499736016,0.0001,0.1439083732664585
,,17400,,,,,1.99,0,27088,-0.24011792999999998,0.83,58,,,,,,,,,,
0,8074,17700,-0.010188613864593209,0.94,17700,1.3,,,,,,,0.0026136364042758944,0.2,580,0.059473276138305664,0.00018738407,0.19181710481643677,-0.12284227326512337,-0.001432119149249047,0.0001,0.1686734502017498
,,17700,,,,,1.94,0,27570,-0.21765883999999996,0.82,59,,,,,,,,,,
0,8231,18000,-0.10111470506992191,0.92,18000,1.46,,,,,,,0.0003125,0.2,590,0.05965517833828926,0.00014786862,0.21974223852157593,-0.13486337095499037,-0.0007683743382449393,0.0001,0.15892684161663057
,,18000,,,,,2.0,0,28034,-0.19056486000000003,0.82,60,,,,,,,,,,
0,8387,18300,-0.04961154064629227,0.96,18300,1.2,,,,,,,0.0,0.2,600,0.06940780580043793,2.8675777e-05,0.13946521282196045,-0.13877525061368942,-0.0001428298202017686,0.0001,0.1644498312473297
,,18300,,,,,1.98,0,28493,-0.17728306,0.84,61,,,,,,,,,,
0,8548,18600,-0.10072655657306313,0.9,18600,1.66,,,,,,,0.004488636404275894,0.2,610,0.061914265155792236,0.0005002996,0.1122581958770752,-0.14645841598510742,-0.002150811875254135,0.0001,0.15406612679362297
,,18600,,,,,1.8,0,28961,-0.11930027999999998,0.88,62,,,,,,,,,,
0,8685,18900,-0.03123911263421178,0.96,18900,1.36,,,,,,,0.00866477280855179,0.2,620,0.040116049349308014,0.0010401284,0.2432265281677246,-0.1357717750966549,-0.0024367927571438486,0.0001,0.11994045913219452
,,18900,,,,,2.17,0,29398,-0.26953566,0.79,63,,,,,,,,,,
0,8854,19200,-0.07059234837070108,0.94,19200,1.36,,,,,,,0.0004545454680919647,0.2,630,0.039556361734867096,0.00013999217,0.15739059448242188,-0.12522219508886337,-0.0005868712596566183,0.0001,0.15571900263428687
,,19200,,,,,1.7,0,29836,-0.13321464999999996,0.9,64,,,,,,,,,,
0,8998,19500,-0.05304984966292978,0.96,19500,1.3,,,,,,,0.0017045454680919647,0.2,640,0.0780271664261818,0.00037008166,0.2797166705131531,-0.11298801615834236,-0.0013018532048084807,0.0001,0.12858904883265496
,,19500,,,,,2.07,0,30288,-0.19986821000000002,0.83,65,,,,,,,,,,
0,9135,19800,-0.05651988559868187,0.96,19800,1.28,,,,,,,0.004488636404275894,0.2,650,0.06197332590818405,0.0006443058,0.22903966903686523,-0.09722228765487671,-0.0013818226866533223,0.0001,0.15975373804569246
,,19800,,,,,2.21,0,30756,-0.28873831000000005,0.76,66,,,,,,,,,,
0,9278,20100,-0.07305766949430108,0.94,20100,1.3,,,,,,,0.0009375,0.2,660,0.049387555569410324,0.00033507711,0.2343127727508545,-0.09941204175353051,-0.0013616778805280204,0.0001,0.1662253485620022
,,20100,,,,,2.05,0,31194,-0.18866012000000001,0.84,67,,,,,,,,,,
0,9446,20400,-0.05503260901663452,0.96,20400,1.42,,,,,,,0.0010795454680919648,0.2,670,0.08120579272508621,0.0002783129,0.13241839408874512,-0.10278987526893615,-0.001744461459898048,0.0001,0.18802378535270692
,,20400,,,,,1.8,0,31631,-0.18017198,0.84,68,,,,,,,,,,
0,9596,20700,-0.056718512056395415,0.96,20700,1.42,,,,,,,0.0,0.2,680,0.05412010848522186,4.4474156e-05,0.3244723677635193,-0.09143798768520356,-0.00014037681241660494,0.0001,0.136704428344965
,,20700,,,,,2.07,0,32086,-0.19803131000000004,0.83,69,,,,,,,,,,
0,9765,21000,-0.055169366435147825,0.94,21000,1.42,,,,,,,0.0,0.2,690,0.05514448508620262,3.4837376e-05,0.10649514198303223,-0.09265885502099991,-0.00031479449921592464,0.0001,0.16669945359230043
,,21000,,,,,1.89,0,32559,-0.20610566,0.84,70,,,,,,,,,,
0,9913,21300,-0.006497410624288023,1.0,21300,1.04,,,,,,,0.0009375,0.2,700,0.04068887606263161,0.00019166547,0.3513216972351074,-0.09671424090862274,-0.0008046776335322647,0.0001,0.14258272349834442
,,21300,,,,,2.16,0,33010,-0.22483763000000004,0.81,71,,,,,,,,,,
0,10077,21600,-0.03425651119556278,0.98,21600,1.22,,,,,,,0.0,0.2,710,0.060052111744880676,6.53305e-05,0.2780677080154419,-0.08660421714186668,-0.0004539194664721435,0.0001,0.15270883977413177
,,21600,,,,,1.88,0,33475,-0.18695543999999997,0.85,72,,,,,,,,,,
0,10214,21900,-0.09620560237206519,0.9,21900,1.44,,,,,,,0.0,0.2,720,0.04765000566840172,0.00010315792,0.2977333664894104,-0.07883141234517098,-0.00034742248837574155,0.0001,0.13987091720104217
,,21900,,,,,2.23,0,33932,-0.21793371999999997,0.78,73,,,,,,,,,,
0,10359,22200,-0.09292272764723748,0.92,22200,1.42,,,,,,,0.000625,0.2,730,0.04633958637714386,0.00020399748,0.1904175877571106,-0.07268933817744255,-0.0007818292271622341,0.0001,0.14654270619153975
,,22200,,,,,2.07,0,34395,-0.27278975,0.78,74,,,,,,,,,,
