rollout/ep_rew_mean,time/fps,env/n_steps,rollout/success_rate,time/total_timesteps,env/current_idx,env/completion_counter,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/learning_rate,train/n_updates,train/loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward,eval/success_rate
-0.10568142,0,1500,0.9,1500,1033,0,1.47,25,1791,0.06870499027892947,0.2,0.0001,1200,-0.15124031901359558,0.028766489,0.1309807300567627,-1.6755160880088806,-0.09120217603996089,0.2960000015422702,,,
-0.11651724,0,1560,0.9,1560,1070,0,1.5,26,1864,0.05253849916160107,0.2,0.0001,1250,-0.13199640810489655,0.029823901,-0.8218426704406738,-1.6729926919937135,-0.09013646236651887,0.36966666497290135,,,
-0.07339479,0,1620,0.92,1620,1117,0,1.4,27,1936,0.1010500105842948,0.2,0.0001,1300,-0.12304986268281937,0.021875203,0.03207474946975708,-1.6309883499145508,-0.07332617822561101,0.21966666728258133,,,
-0.07382379000000001,0,1680,0.91,1680,1158,0,1.37,28,1999,0.04113391237333417,0.2,0.0001,1350,-0.10925328731536865,0.019077403,-1.0292181968688965,-1.627068853378296,-0.0698443613895215,0.25100000176578763,,,
-0.095896,0,1740,0.87,1740,1192,0,1.5,29,2067,0.06138133348897099,0.2,0.0001,1400,-0.1264655888080597,0.018178081,0.09711742401123047,-1.6730727815628053,-0.08009009124990556,0.3046666681393981,,,
-0.13669779,0,1800,0.82,1800,1228,0,1.66,30,2132,0.05414177728816867,0.2,0.0001,1450,-0.13123999536037445,0.030715434,0.1372566819190979,-1.6287852501869202,-0.0872678959661474,0.3,,,
-0.11638232,0,1860,0.82,1860,1266,0,1.7,31,2195,0.05899621139280498,0.2,0.0001,1500,-0.15412403643131256,0.038164258,-0.09187972545623779,-1.6171862006187439,-0.09973881023718668,0.37299999997019767,,,
-0.11415792000000001,0,1920,0.86,1920,1310,0,1.55,32,2268,0.027447111448273064,0.2,0.0001,1550,-0.11092330515384674,0.024821302,0.18266898393630981,-1.5403517627716063,-0.07777108903275803,0.31599999766796827,,,
-0.09105435999999997,0,1980,0.91,1980,1359,0,1.32,33,2336,0.07230450881645084,0.2,0.0001,1600,-0.13022315502166748,0.03614217,0.12143319845199585,-1.5512407660484313,-0.08540132367541081,0.28033333547413347,,,
-0.10088609999999999,0,2040,0.91,2040,1399,0,1.32,34,2412,0.0382463514059782,0.2,0.0001,1650,-0.12294266372919083,0.025972558,0.3028562068939209,-1.4227074694633484,-0.08207207104579232,0.35666667111217976,,,
-0.11497828,0,2100,0.88,2100,1443,0,1.44,35,2488,0.08032905634492636,0.2,0.0001,1700,-0.11767129600048065,0.025639825,0.14841938018798828,-1.3694316339492798,-0.07450524201073375,0.2536666671931744,,,
-0.08559004999999999,0,2160,0.89,2160,1483,0,1.44,36,2561,0.06752259382978082,0.2,0.0001,1750,-0.11034496873617172,0.038785405,-0.5663295984268188,-1.2326678085327147,-0.0756037018018154,0.25566666774451735,,,
-0.07304338,0,2220,0.9,2220,1527,0,1.38,37,2637,0.037267644023522735,0.2,0.0001,1800,-0.11424842476844788,0.031906262,-0.03321874141693115,-1.3739629077911377,-0.07961445016848545,0.2843333372473717,,,
-0.09028176,0,2280,0.89,2280,1573,0,1.35,38,2716,0.05094269066117704,0.2,0.0001,1850,-0.11303436756134033,0.021455366,-0.22108995914459229,-1.2208049845695497,-0.06645732921148494,0.22766666702926158,,,
-0.09065303999999999,0,2340,0.91,2340,1614,0,1.36,39,2785,0.07630953567102551,0.2,0.0001,1900,-0.10007226467132568,0.028368283,0.1643202304840088,-1.061107223033905,-0.06200296835422833,0.20300000168383123,,,
-0.10314095,0,2400,0.91,2400,1657,0,1.47,40,2860,0.05628259617835283,0.2,0.0001,1950,-0.09611352533102036,0.022779277,0.00850379467010498,-0.9166277396678925,-0.06438483824926272,0.18400000240653752,,,
-0.09425700000000002,0,2460,0.91,2460,1700,0,1.47,41,2925,0.0490799580514431,0.2,0.0001,2000,-0.10377863794565201,0.02955579,-0.1459641456604004,-0.9740440201759338,-0.07497890841138237,0.2090000021085143,,,
-0.08533847,0,2520,0.92,2520,1744,0,1.36,42,2994,0.035841696280986074,0.2,0.0001,2050,-0.09258763492107391,0.028478047,0.22662514448165894,-0.8818536627292634,-0.06605296390162159,0.21966666866093873,,,
-0.07422529,0,2580,0.92,2580,1790,0,1.35,43,3066,0.050414290484040974,0.2,0.0001,2100,-0.09949760138988495,0.036476307,0.2990662455558777,-0.7262602484226227,-0.0660672066224118,0.18633333556354045,,,
-0.018871050000000004,0,2640,0.97,2640,1844,0,1.2,44,3140,0.03523623760789633,0.2,0.0001,2150,-0.04071885347366333,0.010715972,-0.44253361225128174,-0.6041255068778991,-0.02847908018793291,0.10966666992753744,,,
-0.04150022999999999,0,2700,0.96,2700,1888,0,1.21,45,3210,0.007843043701723219,0.2,0.0001,2200,-0.04827830195426941,0.0326535,-279.8584289550781,-0.5900142025947571,-0.03200321595774344,0.11733333691954613,,,
-0.06344678999999999,0,2760,0.93,2760,1931,0,1.34,46,3276,0.06853214956820011,0.2,0.0001,2250,-0.04546600952744484,0.020670094,0.07699084281921387,-0.5780652320384979,-0.028367003480865023,0.11900000248104334,,,
-0.06351199,0,2820,0.93,2820,1973,0,1.39,47,3344,0.04427315408363938,0.2,0.0001,2300,-0.07278475165367126,0.02593561,0.18263638019561768,-0.7450639283657075,-0.04848316466730708,0.16266666911542416,,,
-0.08267783,0,2880,0.92,2880,2014,0,1.41,48,3430,0.02638641751371324,0.2,0.0001,2350,-0.08219349384307861,0.025909944,0.4445365071296692,-0.8590872657299041,-0.05972975000956403,0.24500000208616257,,,
-0.13338143,0,2940,0.87,2940,2052,0,1.5,49,3496,0.07214753743261099,0.2,0.0001,2400,-0.07705361396074295,0.019979123,0.1908537745475769,-0.6338450753688812,-0.05842764462996275,0.1750000037625432,,,
-0.09424246999999998,0,3000,0.89,3000,2098,0,1.43,50,3564,0.08326053014025092,0.2,0.0001,2450,-0.03272681683301926,0.02380344,-0.07721829414367676,-0.48561648905277255,-0.02459752663535376,0.14300000358372927,,,
-0.07606077,0,3060,0.91,3060,2139,0,1.41,51,3637,0.056007266603410245,0.2,0.0001,2500,-0.049134861677885056,0.01258061,-0.6786255836486816,-0.5729330968856812,-0.0342422233292988,0.10300000354647637,,,
-0.0853373,0,3120,0.9,3120,2184,0,1.42,52,3707,0.07644037142395974,0.2,0.0001,2550,-0.04619965702295303,0.010194691,0.14398479461669922,-0.600301307439804,-0.03171745485567953,0.11733333516865968,,,
-0.08700575000000002,0,3180,0.92,3180,2229,0,1.3,53,3776,0.05344345166347921,0.2,0.0001,2600,-0.058878906071186066,0.019547855,-0.15169668197631836,-0.5686529254913331,-0.04101433020504192,0.16533333614468573,,,
-0.10041868000000001,0,3240,0.9,3240,2270,0,1.38,54,3851,0.07667361749336124,0.2,0.0001,2650,-0.05496060475707054,0.014609482,0.12739533185958862,-0.5632826542854309,-0.04060191827189799,0.1540000020712614,,,
-0.08340011,0,3300,0.91,3300,2319,0,1.32,55,3922,0.05725050613284111,0.2,0.0001,2700,-0.06932657957077026,0.028293075,0.08944761753082275,-0.6622944951057435,-0.04889588057591268,0.1740000030770898,,,
-0.06885602999999998,0,3360,0.93,3360,2365,0,1.24,56,4007,0.05028551059775054,0.2,0.0001,2750,-0.077466681599617,0.044327594,-0.36071324348449707,-0.6947438037395477,-0.06319140938421092,0.22733333937823771,,,
-0.12250825000000001,0,3420,0.86,3420,2398,0,1.49,57,4085,0.05779057323932648,0.2,0.0001,2800,-0.04091746360063553,0.00973328,0.22753781080245972,-0.3969382441043854,-0.03562502238371719,0.16100000239908696,,,
-0.08208465999999999,0,3480,0.9,3480,2446,0,1.42,58,4158,0.07196756834164261,0.2,0.0001,2850,-0.03621913492679596,0.011630207,0.22212624549865723,-0.4869937175512314,-0.026236745962019404,0.09166666999459266,,,
-0.05130590000000001,0,3540,0.93,3540,2494,0,1.33,59,4232,0.03557084158994257,0.2,0.0001,2900,-0.02649943344295025,0.011691412,-0.6865144968032837,-0.2892518937587738,-0.021285896950401364,0.06533333521336317,,,
-0.05057200000000002,0,3600,0.96,3600,2539,0,1.25,60,4300,0.03800712172873318,0.2,0.0001,2950,-0.023185787722468376,0.0058302474,-0.004135251045227051,-0.3406020873785019,-0.019620018384108918,0.07200000196695328,,,
-0.07211189,0,3660,0.92,3660,2578,0,1.38,61,4372,0.04362667528912425,0.2,0.0001,3000,-0.02458127588033676,0.022006446,-0.14061713218688965,-0.3570121437311172,-0.024083419486569894,0.08000000197440386,,,
-0.12466712,0,3720,0.87,3720,2619,0,1.5,62,4444,0.06443065172061324,0.2,0.0001,3050,-0.012166401371359825,0.0035270373,-0.30092525482177734,-0.232896588742733,-0.011207266612153042,0.028666667714715002,,,
-0.08311349,0,3780,0.92,3780,2669,0,1.33,63,4514,0.10293774411082268,0.2,0.0001,3100,-0.004605662077665329,0.0117856525,-0.12071168422698975,-0.24931102514266967,-0.009389419245688861,0.041666668206453324,,,
-0.03137002,0,3840,0.97,3840,2718,0,1.23,64,4588,0.028842525128275155,0.2,0.0001,3150,-0.022100206464529037,0.0144724455,-0.3072659969329834,-0.380982204079628,-0.01082146528368079,0.02933333456516266,,,
-0.04005645,0,3900,0.97,3900,2768,0,1.21,65,4654,0.026214094553142785,0.2,0.0001,3200,-0.010167679749429226,0.010076526,-0.30937254428863525,-0.2786605998873711,-0.00839827274066435,0.03300000101327896,,,
-0.038872710000000005,0,3960,0.97,3960,2818,0,1.2,66,4721,0.06554535008966923,0.2,0.0001,3250,-0.0032546445727348328,0.0034515432,0.033976852893829346,-0.23382249265909194,-0.014616273859360547,0.05333333559334278,,,
-0.06143693999999999,0,4020,0.93,4020,2862,0,1.32,67,4803,0.03126543685793877,0.2,0.0001,3300,-0.0040279109962284565,0.00056066114,-0.2526674270629883,-0.23798006206750869,-0.004715923147872658,0.007000000365078449,,,
-0.07162571,0,4080,0.92,4080,2908,0,1.31,68,4884,0.03734532464295626,0.2,0.0001,3350,-0.004424656741321087,0.0066256197,-0.0798577070236206,-0.21207308948040007,-0.005790913694266564,0.027333334758877753,,,
-0.06114057,0,4140,0.93,4140,2956,0,1.3,69,4960,0.05297527596354484,0.2,0.0001,3400,-0.0328221321105957,0.13048749,0.31126856803894043,-0.3451835682988167,-0.01730973270572335,0.04000000145286322,,,
-0.06104247999999999,0,4200,0.93,4200,3004,0,1.3,70,5033,0.047951529305428266,0.2,0.0001,3450,-0.051635999232530594,0.01200885,-0.15525555610656738,-0.5529449248313903,-0.03291604446227815,0.10633333649486304,,,
-0.04957957,0,4260,0.95,4260,3053,0,1.23,71,5101,0.028186036171391607,0.2,0.0001,3500,-0.058020539581775665,0.02295518,0.4308130145072937,-0.49478746235370635,-0.03686340685763087,0.1056666686013341,,,
-0.061271290000000006,0,4320,0.93,4320,3095,0,1.3,72,5168,0.03761870227754116,0.2,0.0001,3550,-0.0396006777882576,0.012047128,0.05142086744308472,-0.41502077639102936,-0.025246673027984806,0.053666667975485326,,,
-0.09239202999999999,0,4380,0.88,4380,3140,0,1.4,73,5236,0.04075577723793686,0.2,0.0001,3600,-0.047177042812108994,0.0068610013,0.16064494848251343,-0.40350285947322845,-0.023281065969727947,0.050666668079793455,,,
-0.08015093999999998,0,4440,0.91,4440,3187,0,1.3,74,5315,0.06574536385014654,0.2,0.0001,3650,-0.06582803279161453,0.01937838,-0.2706252336502075,-0.4856961393356323,-0.04441771229053849,0.11333333697170019,,,
-0.10367356999999996,0,4500,0.88,4500,3225,0,1.46,75,5381,0.04496316596865654,0.2,0.0001,3700,-0.07190101593732834,0.009040866,0.21281486749649048,-0.5261415100097656,-0.04632650921416159,0.07466666880995035,,,
-0.06330503,0,4560,0.92,4560,3274,0,1.35,76,5460,0.056508620008826255,0.2,0.0001,3750,-0.04943760856986046,0.015021896,0.18781507015228271,-0.4944219720363617,-0.03497277843579653,0.10166667006909848,,,
-0.05246060000000001,0,4620,0.95,4620,3323,0,1.23,77,5532,0.04455232852138579,0.2,0.0001,3800,-0.06577792018651962,0.01631979,-0.14853370189666748,-0.47648281991481783,-0.039817706737356885,0.11666667092591525,,,
-0.08326188999999999,0,4680,0.93,4680,3359,0,1.34,78,5605,0.055100093279033896,0.2,0.0001,3850,-0.037268348038196564,0.008083383,-0.4240614175796509,-0.49351917147636415,-0.025871248412586284,0.07600000131875277,,,
-0.11252792999999997,0,4740,0.9,4740,3401,0,1.44,79,5684,0.08872512392699719,0.2,0.0001,3900,-0.02131761610507965,0.0051012686,-0.0773773193359375,-0.44160808801651,-0.016204972514577067,0.0673333353549242,,,
-0.06992291999999999,0,4800,0.93,4800,3455,0,1.26,80,5751,0.07808219414204359,0.2,0.0001,3950,-0.0356144942343235,0.0031871856,0.06665307283401489,-0.47148738861083983,-0.022744554808052885,0.02733333472162485,,,
-0.018607109999999996,0,4860,0.98,4860,3509,0,1.12,81,5818,0.03090081276372075,0.2,0.0001,4000,-0.05094263702630997,0.02192748,-15.810977935791016,-0.5824132919311523,-0.0262249679958137,0.10066666964441538,,,
-0.03949691,0,4920,0.97,4920,3558,0,1.16,82,5893,0.020439404640346766,0.2,0.0001,4050,-0.05128013342618942,0.016775174,-0.0838172435760498,-0.7596853268146515,-0.036408523034886425,0.12000000279396772,,,
-0.06984227999999999,0,4980,0.94,4980,3604,0,1.25,83,5968,0.04983430260792374,0.2,0.0001,4100,-0.08681827783584595,0.018278953,0.3486342430114746,-0.8828267550468445,-0.06374596638682611,0.19366667076945304,,,
-0.10517037000000001,0,5040,0.9,5040,3641,0,1.44,84,6050,0.08139207538217307,0.2,0.0001,4150,-0.06323397904634476,0.010150822,-0.1866750717163086,-0.553590122461319,-0.046556499212669814,0.10466666873544454,,,
-0.12626041000000002,0,5100,0.88,5100,3683,0,1.49,85,6120,0.08544432848691941,0.2,0.0001,4200,-0.06504041701555252,0.016867865,0.21561813354492188,-0.8043188428878785,-0.05222029144239302,0.20400000389665365,,,
-0.09670451999999999,0,5160,0.9,5160,3727,0,1.43,86,6194,0.08988782569766045,0.2,0.0001,4250,-0.0804043710231781,0.013490212,-0.033539772033691406,-0.7206484520435333,-0.049280978270767585,0.136000001616776,,,
-0.06226327000000001,0,5220,0.93,5220,3775,0,1.28,87,6267,0.0432755982875824,0.2,0.0001,4300,-0.06280732899904251,0.02321016,0.2493675947189331,-0.4659800970554352,-0.045645749275106944,0.13500000309199095,,,
-0.09054307,0,5280,0.91,5280,3819,0,1.34,88,6342,0.05490172004327178,0.2,0.0001,4350,-0.06914950907230377,0.023284415,0.05752617120742798,-0.4984157353639603,-0.05548377341652911,0.18000000428408383,,,
-0.10203518,0,5340,0.9,5340,3859,0,1.4,89,6419,0.0478417107462883,0.2,0.0001,4400,-0.06453798711299896,0.038216352,0.332603394985199,-0.5178722411394119,-0.04172444586688652,0.1430000026896596,,,
-0.12281391999999998,0,5400,0.87,5400,3899,0,1.44,90,6495,0.07084852261468769,0.2,0.0001,4450,-0.04983288049697876,0.013389203,-0.002583622932434082,-0.491175222992897,-0.03595475272927434,0.15000000316649675,,,
-0.11156174,0,5460,0.89,5460,3944,0,1.38,91,6580,0.05962732497602701,0.2,0.0001,4500,-0.0711003988981247,0.061489325,0.14934825897216797,-0.5039640808105469,-0.04779515578753005,0.15233333520591258,,,
-0.10097566999999998,0,5520,0.91,5520,3991,0,1.33,92,6644,0.05695203386247158,0.2,0.0001,4550,-0.05462498590350151,0.014081656,0.15738147497177124,-0.6465460407733917,-0.037483933142696844,0.1153333367779851,,,
-0.05882153999999999,0,5580,0.95,5580,4046,0,1.18,93,6715,0.0671299684792757,0.2,0.0001,4600,-0.085956871509552,0.012527629,-0.03054046630859375,-0.6794249176979065,-0.05822954252082855,0.16033333659172058,,,
-0.060096220000000006,0,5640,0.93,5640,4090,0,1.24,94,6786,0.030610120417550207,0.2,0.0001,4650,-0.05480841547250748,0.018051347,-0.4771493673324585,-0.5429799473285675,-0.041520708793774244,0.1610000028088689,,,
-0.08317880999999998,0,5700,0.91,5700,4131,0,1.36,95,6854,0.03936410343274474,0.2,0.0001,4700,-0.08766492456197739,0.024041291,0.21115589141845703,-0.7750019800662994,-0.06211421419392959,0.20400000415742398,,,
-0.07255086,0,5760,0.93,5760,4181,0,1.32,96,6922,0.070543151833117,0.2,0.0001,4750,-0.0931825116276741,0.055508647,0.032365620136260986,-0.7133207035064697,-0.0674445807856197,0.2426666697114706,,,
-0.062406920000000005,0,5820,0.94,5820,4224,0,1.28,97,6989,0.019755012150853873,0.2,0.0001,4800,-0.0721914991736412,0.019265043,0.2050604224205017,-0.7263311278820038,-0.050182729031424976,0.15233333621174097,,,
-0.061420749999999996,0,5880,0.95,5880,4280,0,1.21,98,7073,0.07824306394904852,0.2,0.0001,4850,-0.07061787694692612,0.015475529,0.049805402755737305,-0.6091913998126983,-0.05277941013763969,0.18766667027026415,,,
-0.07214981,0,5940,0.92,5940,4317,0,1.29,99,7147,0.02988978457637131,0.2,0.0001,4900,-0.05730597302317619,0.029231042,-0.6316123008728027,-0.4943757474422455,-0.03804563232162035,0.14266666896641256,,,
,,6000,,6000,4355,0,,,,0.1253040623292327,0.2,0.0001,4950,-0.07939693331718445,0.016075304,-0.21050536632537842,-0.7213876032829285,-0.05500580113408311,0.14500000324100257,1.22,-0.0604943463136442,0.95
-0.09563436000000002,0,,0.86,6000,,,1.46,100,7358,,,,,,,,,,,,,
-0.07235651,0,6060,0.89,6060,4402,0,1.37,101,7437,0.08063258931040763,0.2,0.0001,5000,-0.0675404891371727,0.048859715,-0.3727264404296875,-0.5208702212572098,-0.058033429174373555,0.19366666816174985,,,
-0.09298956,0,6120,0.89,6120,4444,0,1.42,102,7508,0.026405852250754834,0.2,0.0001,5050,-0.03994680941104889,0.011814194,0.44144773483276367,-0.3128389537334442,-0.030859211317263515,0.07300000190734864,,,
-0.09196679000000003,0,6180,0.92,6180,4488,0,1.4,103,7575,0.046694241538643835,0.2,0.0001,5100,-0.05493500083684921,0.015608185,0.23686182498931885,-0.5137769627571106,-0.04424103877833113,0.135333336815238,,,
-0.1460178,0,6240,0.87,6240,4524,0,1.53,104,7653,0.05265310548245907,0.2,0.0001,5150,-0.027844462543725967,0.012569458,0.11334776878356934,-0.37778579771518705,-0.02185280565925252,0.1296666719019413,,,
-0.11342264000000002,0,6300,0.9,6300,4573,0,1.39,105,7723,0.1130763666331768,0.2,0.0001,5200,-0.013478774577379227,0.012995567,0.0064771175384521484,-0.47562934637069704,-0.019078730161883863,0.10500000268220902,,,
-0.07401734000000001,0,6360,0.93,6360,4617,0,1.33,106,7797,0.04132496954873204,0.2,0.0001,5250,-0.05802479386329651,0.025820697,0.14734941720962524,-0.402940371632576,-0.04420779635423486,0.13333333551883697,,,
-0.04198561000000001,0,6420,0.96,6420,4665,0,1.3,107,7869,0.06757604721933604,0.2,0.0001,5300,-0.01133840624243021,0.015971128,-0.7958744764328003,-0.1237437865138054,-0.017981028163339942,0.03933333437889815,,,
-0.05179045,0,6480,0.95,6480,4706,0,1.34,108,7938,0.02968789730221033,0.2,0.0001,5350,-0.0016630869358778,0.0014959882,-0.24404335021972656,-0.11840830653905869,-0.00371998559629235,0.02433333460241556,,,
-0.06331812,0,6540,0.92,6540,4750,0,1.36,109,8011,0.06106030276045203,0.2,0.0001,5400,-0.013172384351491928,0.0086752,-0.3040236234664917,-0.10261805698275567,-0.014461084699568616,0.02833333481103182,,,
-0.04089912,0,6600,0.95,6600,4803,0,1.25,110,8079,0.04129391212947667,0.2,0.0001,5450,-0.001173503464087844,0.003727904,-0.0312882661819458,-0.0889894500374794,-0.003520330880021607,0.022666667848825456,,,
-0.059817930000000005,0,6660,0.94,6660,4842,0,1.29,111,8147,0.033192184828221796,0.2,0.0001,5500,-0.025379527360200882,0.0017925034,-0.8419190645217896,-0.06910066612064839,-0.006289091177353256,0.001666666753590107,,,
-0.07110768,0,6720,0.92,6720,4891,0,1.31,112,8224,0.07759824048727751,0.2,0.0001,5550,-0.003597427159547806,0.018094372,-0.1608830690383911,-0.07642907977104187,-0.008774348599214133,0.026666668057441712,,,
-0.08193407000000001,0,6780,0.92,6780,4934,0,1.37,113,8300,0.03300327241420746,0.2,0.0001,5600,-0.014571797102689743,0.0034249783,-0.19064176082611084,-0.09805569216609002,-0.011912809929615235,0.027333333902060986,,,
-0.05050608,0,6840,0.95,6840,4983,0,1.3,114,8365,0.03882984735071659,0.2,0.0001,5650,-0.02097635343670845,0.010531466,0.37922418117523193,-0.17161414429545402,-0.01762807472723459,0.05000000257045031,,,
-0.05154282000000001,0,6900,0.95,6900,5031,0,1.23,115,8433,0.028462497238069772,0.2,0.0001,5700,0.0033417739905416965,4.206101e-06,-0.10812461376190186,-0.08785498976707458,-0.00028278342104385955,0.0,,,
-0.09298128,0,6960,0.92,6960,5076,0,1.31,116,8501,0.06705734774470329,0.2,0.0001,5750,-0.0032655000686645508,0.006411123,0.258558988571167,-0.1424808968603611,-0.007765615604614133,0.022333334498107434,,,
-0.08117688999999997,0,7020,0.93,7020,5124,0,1.26,117,8573,0.06233017133548856,0.2,0.0001,5800,-0.01113265473395586,0.02433283,0.193071186542511,-0.12592083379626273,-0.015547091765639686,0.08366666823625564,,,
-0.08030600999999998,0,7080,0.93,7080,5173,0,1.26,118,8637,0.06400119658559561,0.2,0.0001,5850,-0.011761868372559547,0.0012448629,-0.048596978187561035,-0.09950318232178688,-0.008533919925908186,0.010666667222976685,,,
-0.08087939000000001,0,7140,0.92,7140,5213,0,1.33,119,8712,0.05161077247932553,0.2,0.0001,5900,-0.029482567682862282,0.011332671,0.029218673706054688,-0.22650488138198852,-0.023595388598041608,0.08900000270456075,,,
-0.08402178999999999,0,7200,0.89,7200,5255,0,1.42,120,8782,0.06826194122433663,0.2,0.0001,5950,-0.015813373029232025,0.0035294772,0.07886147499084473,-0.17000421822071077,-0.015030497400361718,0.029000000804662706,,,
-0.08358712,0,7260,0.89,7260,5301,0,1.39,121,8853,0.035898104459047314,0.2,0.0001,6000,-0.03675900772213936,0.017261649,0.2837192416191101,-0.2889435964822769,-0.02627092593186535,0.08066666848957539,,,
