time/total_timesteps,env/n_steps,time/iterations,env/completion_counter,rollout/ep_len_mean,env/current_idx,time/fps,time/time_elapsed,rollout/success_rate,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_range,eval/success_rate,eval/mean_reward,eval/mean_ep_length
3420,3420,114,0,1.48,2555,0,4231,0.88,-0.09521362000000001,0.371333339959383,0.0295469518302707,5650,-0.1298882896453142,0.001,1.1874063,0.07930713891983032,-0.09895703556140266,-0.10722250491380692,0.2,,,
3450,3450,115,0,1.49,2577,0,4262,0.88,-0.10528399999999999,0.372666671872139,0.011278475217986852,5700,-0.15259263008832932,0.001,0.9945469,-49.93250274658203,-0.06547321974237759,-0.07585256546735764,0.2,,,
3480,3480,116,0,1.49,2596,0,4297,0.89,-0.09962209,0.41933333620429036,0.08481770011130721,5750,-0.20751147508621215,0.001,0.65839946,0.003004789352416992,-0.10444555860261126,-0.11776003241539001,0.2,,,
3510,3510,117,0,1.54,2615,0,4327,0.88,-0.10106180000000001,0.382000005543232,0.07338922593742608,5800,-0.1777831119298935,0.001,0.3138245,0.21691888570785522,-0.09005303003142273,-0.1044435203075409,0.2,,,
3540,3540,118,0,1.36,2642,0,4360,0.91,-0.08787316,0.3913333375751972,0.06535888763610273,5850,-0.29423655331134796,0.001,0.21605533,-0.15376758575439453,-0.09333225492636359,-0.11238692700862885,0.2,,,
3570,3570,119,0,1.49,2653,0,4392,0.87,-0.13090211999999998,0.3366666746139526,0.014760922167479294,5900,-0.13605808094143867,0.001,0.7555197,0.09695166349411011,-0.07303950112313032,-0.07820527255535126,0.2,,,
3600,3600,120,0,1.56,2674,0,4425,0.85,-0.15313496000000001,0.3553333368897438,0.19834060192108155,5950,-0.23817954301834107,0.001,0.45587358,-0.822311282157898,-0.06343468363676223,-0.048771899193525314,0.2,,,
3630,3630,121,0,1.49,2697,0,4465,0.86,-0.14076808,0.6160000163316727,0.058736471950542185,6000,-0.5504303193092346,0.001,1.5312241,-0.0793079137802124,-0.12790686756124095,-0.13609707355499268,0.2,,,
3660,3660,122,0,1.52,2711,0,4498,0.86,-0.13889589000000002,0.2920000091940165,0.05066683238488622,6050,-0.17871194332838058,0.001,0.2799413,0.04311257600784302,-0.07039562301710248,-0.08121024817228317,0.2,,,
3690,3690,123,0,1.65,2730,0,4531,0.83,-0.17116303000000002,0.4366666689515114,0.019779725916450844,6100,-0.2841423138976097,0.001,0.32953522,0.32221710681915283,-0.08160207809507852,-0.0892971083521843,0.2,,,
3720,3720,124,0,1.59,2749,0,4563,0.86,-0.14069352,0.24800000861287116,0.06896704643033445,6150,-0.20789576977491378,0.001,0.4126193,-0.13451898097991943,-0.057067463559408935,-0.07781236618757248,0.2,,,
3750,3750,125,0,1.58,2766,0,4594,0.88,-0.10306878,0.4873333401978016,0.012711800523102284,6200,-0.29007542937994,0.001,0.3964993,-0.30966126918792725,-0.08797243157774204,-0.10705970972776413,0.2,,,
3780,3780,126,0,1.63,2788,0,4625,0.86,-0.12324788999999997,0.5266666683554649,0.005853224759921432,6250,-0.45883809030056,0.001,0.44079664,-7.7980804443359375,-0.03619735511516531,-0.05325175076723099,0.2,,,
3810,3810,127,0,1.52,2811,0,4660,0.89,-0.09967522000000001,0.6493333339691162,0.06864263745956123,6300,-0.49779232680797575,0.001,0.3452256,-0.0036858320236206055,-0.13812760311861833,-0.15488778054714203,0.2,,,
3840,3840,128,0,1.43,2832,0,4692,0.91,-0.08792171,0.3100000099092722,0.041477281413972375,6350,-0.18068179070949555,0.001,0.30691242,0.140159010887146,-0.07640889503310123,-0.07366298139095306,0.2,,,
3870,3870,129,0,1.52,2849,0,4727,0.89,-0.11094700999999997,0.386000005453825,0.04779167604574468,6400,-0.2680763307213783,0.001,0.35659403,-0.05221223831176758,-0.10089317875107127,-0.11755219846963882,0.2,,,
3900,3900,130,0,1.47,2868,0,4764,0.9,-0.11690999999999999,0.23066667541861535,0.09152885193936527,6450,-0.10276200205087661,0.001,1.013626,-0.02567732334136963,-0.06162336933612835,-0.08770168572664261,0.2,,,
3930,3930,131,0,1.57,2882,0,4796,0.87,-0.1394946,0.4266666692495346,0.036870090146549045,6500,-0.16303384602069854,0.001,0.37742123,-0.030715465545654297,-0.08746770723909152,-0.09986510872840881,0.2,,,
3960,3960,132,0,1.58,2905,0,4828,0.86,-0.14962368999999998,0.3786666687577963,0.12922457091510295,6550,-0.16745461717247964,0.001,1.5333847,-0.3202686309814453,-0.08468426583024367,-0.08201342076063156,0.2,,,
3990,3990,133,0,1.65,2923,0,4861,0.85,-0.14100284,0.23133333817124366,0.14324372842907906,6600,-0.11321537852287293,0.001,0.28420344,-2.202126979827881,-0.03823070925722519,-0.007697351276874542,0.2,,,
4020,4020,134,0,1.58,2943,0,4892,0.86,-0.12903348,0.39066667169332503,0.03851007633260451,6650,-0.255168644785881,0.001,0.46262264,-0.0020334720611572266,-0.07537811633447809,-0.08664035052061081,0.2,,,
4050,4050,135,0,1.54,2966,0,4925,0.87,-0.11872997000000002,0.45266666807234285,0.12281667618080974,6700,-0.1588292320072651,0.001,0.8652294,-0.05540788173675537,-0.10448946427802241,-0.11222197115421295,0.2,,,
4080,4080,136,0,1.43,2988,0,4965,0.9,-0.09420809000000001,0.2973333436250687,0.02773373164673103,6750,-0.20471311569213868,0.001,0.14848302,-0.40900981426239014,-0.06124506875624256,-0.06476643681526184,0.2,,,
4110,4110,137,0,1.42,3008,0,4997,0.91,-0.08362821999999999,0.24666667334735393,0.1678014850616455,6800,-0.12467005386948586,0.001,0.5622533,-0.04426312446594238,-0.056222577757512514,-0.020332850515842438,0.2,,,
4140,4140,138,0,1.47,3025,0,5030,0.89,-0.12426707000000001,0.30933334067463875,0.05357368123601191,6850,-0.16749127864837646,0.001,0.21548219,-1.0159590244293213,-0.07350228480497989,-0.08506458252668381,0.2,,,
4170,4170,139,0,1.46,3047,0,5069,0.91,-0.09377035999999998,0.3280000080168247,0.10416309650987386,6900,-0.1459766471385956,0.001,0.2978969,0.0009331107139587402,-0.08139427820096415,-0.08038567751646042,0.2,,,
4200,4200,140,0,1.5,3065,0,5110,0.9,-0.10460994,0.3520000068098307,0.04816656665410846,6950,-0.16287579894065857,0.001,0.6314797,-103.9876480102539,-0.0742664704322815,-0.09302389621734619,0.2,,,
4230,4230,141,0,1.48,3090,0,5149,0.9,-0.10476546,0.267333340421319,0.11191232055425644,7000,-0.16296785742044448,0.001,0.5320072,0.040080904960632324,-0.07839489233742157,-0.08959154784679413,0.2,,,
4260,4260,142,0,1.4,3115,0,5181,0.92,-0.07375166999999999,0.33266667515039444,0.0405951855587773,7050,-0.0696065952628851,0.001,0.8103997,0.05271083116531372,-0.08361306725690763,-0.09171655774116516,0.2,,,
4290,4290,143,0,1.34,3136,0,5214,0.93,-0.07253391,0.4126666709780693,0.008171309982426465,7100,-0.18420054405927658,0.001,1.1577992,-75.43611145019531,-0.06156291141609358,-0.0751081109046936,0.2,,,
4320,4320,144,0,1.28,3159,0,5245,0.94,-0.06153890000000001,0.26866667419672013,0.0722898940264713,7150,-0.11559318289160729,0.001,0.08374473,0.048626601696014404,-0.04987543970843156,-0.06765354424715042,0.2,,,
4350,4350,145,0,1.35,3176,0,5275,0.93,-0.06201853999999999,0.3373333412408829,0.009723384599783457,7200,-0.1232508248090744,0.001,0.66080546,0.21580278873443604,-0.03365830427904925,-0.03736208379268646,0.2,,,
4380,4380,146,0,1.41,3198,0,5308,0.91,-0.08332149,0.24600000634789468,0.06667386130662635,7250,-0.11519184917211532,0.001,0.35144907,0.0987362265586853,-0.0569257557888826,-0.07455585896968842,0.2,,,
4410,4410,147,0,1.4,3222,0,5347,0.91,-0.09375312000000001,0.34066667199134826,0.022134203716414048,7300,-0.16424452543258666,0.001,0.15131141,0.2646419405937195,-0.044663852673023925,-0.08342503011226654,0.2,,,
4440,4440,148,0,1.42,3243,0,5378,0.9,-0.10378722000000001,0.23200001135468484,0.10919051896780729,7350,-0.07719514980912208,0.001,1.0054036,-0.15387046337127686,-0.07456691277772187,-0.08215562254190445,0.2,,,
4470,4470,149,0,1.39,3265,0,5412,0.89,-0.10256384,0.3353333413600922,0.11830309107899666,7400,-0.1931648752093315,0.001,0.67253727,-0.3230525255203247,-0.07983728509396315,-0.04203968495130539,0.2,,,
4500,4500,150,0,1.36,3286,0,5452,0.9,-0.10231730000000003,0.43000000283122064,0.1175127737224102,7450,-0.19718070209026337,0.001,0.42087597,0.07812303304672241,-0.10157474131882191,-0.06176197528839111,0.2,,,
4530,4530,151,0,1.43,3303,0,5482,0.88,-0.12343285000000001,0.40266667157411573,0.04436836220324039,7500,-0.14627634957432747,0.001,0.5061966,0.2673249840736389,-0.09144840899854899,-0.09405027329921722,0.2,,,
4560,4560,152,0,1.48,3322,0,5514,0.88,-0.12408250000000001,0.24066667608916759,0.17075011640787124,7550,-0.1961035904288292,0.001,0.49351946,0.02587658166885376,-0.058993683580309125,-0.03552228957414627,0.2,,,
4590,4590,153,0,1.51,3341,0,5547,0.89,-0.10693222000000001,0.30200000971555707,0.012598101422772743,7600,-0.0725555219501257,0.001,1.2739747,0.6002393364906311,-0.08187790629516047,-0.08775262534618378,0.2,,,
4620,4620,154,0,1.6,3357,0,5578,0.86,-0.13784761000000004,0.4486666712164879,0.01778757221531123,7650,-0.24901469081640243,0.001,1.0907751,-37.40518569946289,-0.03126532686750092,-0.03697124496102333,0.2,,,
4650,4650,155,0,1.63,3378,0,5611,0.85,-0.16066565,0.3893333403021097,0.17336246520280837,7700,-0.29450023144483567,0.001,1.2866223,0.03754782676696777,-0.07202713260923829,-0.08646932244300842,0.2,,,
4680,4680,156,0,1.6,3397,0,5644,0.87,-0.13993319999999998,0.3700000061094761,0.11660708867013454,7750,-0.10243667349219322,0.001,1.1569464,-0.20196068286895752,-0.09053108892341456,-0.08215003460645676,0.2,,,
4710,4710,157,0,1.53,3421,0,5674,0.88,-0.12841882000000002,0.30200000874698163,0.024004498273134233,7800,-0.07661502860486508,0.001,1.1646824,0.5148129463195801,-0.08046713845680159,-0.09193587303161621,0.2,,,
4740,4740,158,0,1.47,3443,0,5706,0.89,-0.11542408000000004,0.3986666713654995,0.03159557394683361,7850,-0.11821066245436668,0.001,1.539066,0.4733179807662964,-0.04568735993901882,-0.046328358352184296,0.2,,,
4770,4770,159,0,1.3,3471,0,5739,0.95,-0.053574550000000006,0.38800000548362734,0.006424512837547809,7900,-0.09723990470170975,0.001,1.3459743,-66.07429504394531,-0.05348785869777203,-0.05565373972058296,0.2,,,
4800,4800,160,0,1.25,3494,0,5776,0.97,-0.03203097,0.4846666739135981,0.0004339113836613251,7950,-0.17490167170763016,0.001,1.5305421,-105.73502349853516,-0.057299701303243605,-0.07174254953861237,0.2,,,
4830,4830,161,0,1.32,3512,0,5808,0.94,-0.04331538000000001,0.39600000485777853,0.11622077167034149,8000,-0.1507372909784317,0.001,0.648874,-0.00031888484954833984,-0.08454585309326645,-0.0354684442281723,0.2,,,
4860,4860,162,0,1.34,3530,0,5842,0.94,-0.053689420000000015,0.20800000205636024,0.05541193285956979,8050,-0.11894273847341537,0.001,0.3167125,-0.06812930107116699,-0.02227089359735448,-0.02241642214357853,0.2,,,
4890,4890,163,0,1.42,3549,0,5876,0.9,-0.08520575999999998,0.2833333419263363,0.07496975008398295,8100,-0.19526204109191894,0.001,0.26099488,0.0679357647895813,-0.08399756664037711,-0.09416177868843079,0.2,,,
4920,4920,164,0,1.54,3567,0,5909,0.87,-0.11693475000000002,0.320000003054738,0.15659686928614974,8150,-0.15998111948370933,0.001,0.4906921,-0.4611973762512207,-0.08734550539155798,-0.12374698370695114,0.2,,,
4950,4950,165,0,1.59,3589,0,5942,0.86,-0.12830902000000002,0.4600000011175871,0.11587260063621216,8200,-0.3037701007723808,0.001,2.4516597,-0.31439208984375,-0.11114892322570086,-0.13357344269752502,0.2,,,
4980,4980,166,0,1.51,3610,0,5974,0.88,-0.12678484,0.404000004529953,0.1345571844279766,8250,-0.16901081085205077,0.001,0.6998886,-2.313088893890381,-0.07675331122428179,-0.03242526948451996,0.2,,,
5010,5010,167,0,1.47,3633,0,6012,0.89,-0.12683331999999997,0.3606666739284992,0.11815152928233147,8300,-0.10991201266646385,0.001,0.6911202,0.08496862649917603,-0.07269373448193078,-0.07347913086414337,0.2,,,
5040,5040,168,0,1.44,3651,0,6051,0.91,-0.09566477,0.5686666640639305,0.026284228257718496,8350,-0.28397683024406434,0.001,0.9338067,-0.012798428535461426,-0.07750182047983017,-0.0969376191496849,0.2,,,
5070,5070,169,0,1.42,3670,0,6083,0.92,-0.0751273,0.4853333476185799,0.030911146478028968,8400,-0.2672504058480263,0.001,0.5881991,-0.3743417263031006,-0.08258245829741159,-0.09301812201738358,0.2,,,
5100,5100,170,0,1.42,3694,0,6116,0.91,-0.07380086999999999,0.40866667062044143,0.015736384383635595,8450,-0.19113356471061707,0.001,0.42048925,0.05095398426055908,-0.06870527180532619,-0.07491222023963928,0.2,,,
5130,5130,171,0,1.42,3716,0,6148,0.91,-0.0735315,0.4173333366215229,0.014202052142063621,8500,-0.2186835515499115,0.001,0.15464981,0.2787374258041382,-0.08414143218100073,-0.09266229718923569,0.2,,,
5160,5160,172,0,1.41,3738,0,6181,0.91,-0.06309049,0.26133334316313267,0.05693947165622376,8550,-0.06991096563637257,0.001,0.88274246,-0.10392212867736816,-0.07803689732402574,-0.08834647387266159,0.2,,,
5190,5190,173,0,1.32,3760,0,6213,0.93,-0.06149635,0.350000007301569,0.11112981125712394,8600,-0.12036421030759811,0.001,1.4188216,-1.1777265071868896,-0.08434001846114794,-0.04372869431972504,0.2,,,
5220,5220,174,0,1.35,3782,0,6264,0.92,-0.07314822,0.2073333352804184,0.11296938434243202,8650,-0.09749725431203843,0.001,0.1621984,0.00010949373245239258,-0.07396674642215174,-0.02540411800146103,0.2,,,
5250,5250,175,0,1.26,3810,0,6297,0.95,-0.04160788,0.2880000115931034,0.007173534082248807,8700,-0.07776916921138763,0.001,0.6378637,0.47525596618652344,-0.030612509839236707,-0.031508512794971466,0.2,,,
5280,5280,176,0,1.26,3832,0,6330,0.95,-0.05106744999999999,0.2320000085234642,0.0001696145838650409,8750,-0.10609204649925232,0.001,0.026778737,-44.426246643066406,-0.0288321887453397,-0.03379209339618683,0.2,,,
5310,5310,177,0,1.32,3847,0,6375,0.94,-0.06328505,0.06600000314414502,0.14767282709479332,8800,-0.029036659989506008,0.001,0.091610216,0.0445406436920166,-0.013704923777220159,0.027984634041786194,0.2,,,
5340,5340,178,0,1.37,3871,0,6409,0.92,-0.06271952,0.12466667272150517,0.05780347745399922,8850,-0.027716122176498173,0.001,0.58350265,0.08012509346008301,-0.044055325725426274,-0.04838622733950615,0.2,,,
5370,5370,179,0,1.38,3892,0,6444,0.92,-0.07356147,0.19866667173802852,0.011563896489096805,8900,-0.07148290030658246,0.001,0.8891022,-1.6994638442993164,-0.02862224337924272,-0.035040244460105896,0.2,,,
5400,5400,180,0,1.52,3908,0,6484,0.88,-0.09554760999999999,0.12666667327284814,0.10162944227457046,8950,-0.038788268566131594,0.001,0.20394726,-0.1607915163040161,-0.010408825681855288,0.038720451295375824,0.2,,,
5430,5430,181,0,1.51,3929,0,6519,0.88,-0.09529829,0.21133333832025528,0.13236765377223492,9000,-0.10351024329662323,0.001,0.63165885,0.04430419206619263,-0.03860874686269852,-0.039806805551052094,0.2,,,
5460,5460,182,0,1.57,3946,0,6558,0.84,-0.09494753999999998,0.09600000157952308,0.15734853938221932,9050,-0.06961331412196159,0.001,0.010657638,-0.16014766693115234,-0.010872247641285214,0.04189006984233856,0.2,,,
5490,5490,183,0,1.5,3971,0,6599,0.87,-0.07399419,0.26133334495127203,0.03251543425023556,9100,-0.14809381663799287,0.001,0.5652095,-0.22511303424835205,-0.03833282671558365,-0.025313127785921097,0.2,,,
5520,5520,184,0,1.41,3996,0,6636,0.88,-0.07259183,0.42266666986048224,0.001841433722875081,9150,-0.10835538849234581,0.001,1.3152368,-90.52886199951172,-0.02149956536913911,-0.026636486873030663,0.2,,,
5550,5550,185,0,1.32,4020,0,6668,0.92,-0.04136272,0.15400000512599946,0.017706266941968352,9200,-0.0724674054980278,0.001,0.39208636,0.32542723417282104,-0.03496569636339942,-0.041053567081689835,0.2,,,
5580,5580,186,0,1.19,4047,0,6703,0.97,-0.029183330000000004,0.08133333548903465,0.033432896211743356,9250,-0.03749648116528988,0.001,0.0050670626,0.18790823221206665,-0.017097583353829895,-0.016075100749731064,0.2,,,
5610,5610,187,0,1.29,4065,0,6734,0.93,-0.06174358,0.24666667513549329,0.00018985414571943694,9300,-0.08619915962219238,0.001,1.5116879,-8.63128662109375,-0.023414206225425005,-0.027893410995602608,0.2,,,
5640,5640,188,0,1.39,4081,0,6766,0.9,-0.10470412,0.25066667556762695,0.08077055015077349,9350,-0.08446439489722252,0.001,0.39707905,0.17056405544281006,-0.04382253658895692,-0.0633120909333229,0.2,,,
5670,5670,189,0,1.5,4096,0,6797,0.86,-0.14661651,0.24133334338665008,0.13267671274021267,9400,-0.13212808832526207,0.001,0.44716123,-0.07624244689941406,-0.05093126336236793,-0.0648823007941246,0.2,,,
5700,5700,190,0,1.59,4113,0,6832,0.83,-0.16802375999999997,0.19466667070984842,0.17274895906448365,9450,-0.11616323344409465,0.001,0.27861717,0.07052689790725708,-0.035457505694280085,-0.04592522978782654,0.2,,,
5730,5730,191,0,1.66,4132,0,6872,0.81,-0.17905282,0.5080000093579292,0.06041366671212017,9500,-0.3517093241214752,0.001,0.6921871,-0.0016487836837768555,-0.10520484380672379,-0.1395033746957779,0.2,,,
5760,5760,192,0,1.67,4154,0,6915,0.8,-0.19958782,0.4813333387672901,0.0740280408412218,9550,-0.5200891560316085,0.001,0.5226752,-0.5900940895080566,-0.08798328623299795,-0.10345113277435303,0.2,,,
5790,5790,193,0,1.65,4175,0,6954,0.8,-0.19018092000000003,0.39600000500679017,0.1446273586153984,9600,-0.4388942360877991,0.001,1.517672,0.25648581981658936,-0.09037245635439958,-0.04688546806573868,0.2,,,
5820,5820,194,0,1.57,4192,0,6994,0.83,-0.15679769999999996,0.4700000004470348,0.058603619020432235,9650,-0.4251074904203415,0.001,0.6820311,-0.263002872467041,-0.11482492920259631,-0.12041661143302917,0.2,,,
5850,5850,195,0,1.51,4212,0,7030,0.86,-0.12795948,0.6566666647791862,0.11131000008434057,9700,-0.6107609844207764,0.001,0.54591143,0.035278916358947754,-0.12390365393459803,-0.1301078498363495,0.2,,,
5880,5880,196,0,1.47,4234,0,7066,0.88,-0.11725388,0.2613333410769701,0.08326859772205353,9750,-0.2619035044312477,0.001,0.5193208,-0.22774136066436768,-0.021400793695201478,-0.0030966997146606445,0.2,,,
5910,5910,197,0,1.51,4253,0,7099,0.87,-0.1267728,0.42066667377948763,0.01917875392129645,9800,-0.3686085903644562,0.001,0.44693846,0.5958973169326782,-0.05573413579352206,-0.061423160135746,0.2,,,
5940,5940,198,0,1.52,4273,0,7131,0.88,-0.11584513000000002,0.2853333380073309,0.11947111371904612,9850,-0.07685908753424883,0.001,2.6192002,0.019945621490478516,-0.0680601844042539,-0.08296132832765579,0.2,,,
5970,5970,199,0,1.5,4292,0,7161,0.89,-0.10577905000000001,0.10066666997969151,0.11307493939995766,9900,-0.05644039526581764,0.001,0.640148,-1.6957426071166992,-0.02079041193642963,0.02380928210914135,0.2,,,
6000,6000,,0,,4310,,,,,0.3153333406150341,0.11957449602894485,9950,-0.17675085365772247,0.001,0.4158966,-0.12377190589904785,-0.07284516797214746,-0.08292456716299057,0.2,0.86,-0.11345618452411145,1.55
6000,,200,,1.53,,0,7379,0.87,-0.12439545000000002,,,,,,,,,,,,,
6030,6030,201,0,1.54,4330,0,7414,0.85,-0.14488659,0.2920000084489584,0.10807150825858117,10000,-0.15437774419784545,0.001,0.7698766,0.027093887329101562,-0.060221816176548586,-0.08563393354415894,0.2,,,
6060,6060,202,0,1.49,4354,0,7447,0.87,-0.11476351,0.37133333951234815,0.05304383580107242,10050,-0.08807939417660236,0.001,2.1903942,-0.24439334869384766,-0.056226487681269643,-0.059772100299596786,0.2,,,
6090,6090,203,0,1.51,4372,0,7481,0.86,-0.11474224,0.45933334827423095,0.00674256207421422,10100,-0.2238054633140564,0.001,1.1666005,-116.06761169433594,-0.0672267947712291,-0.0854194387793541,0.2,,,
6120,6120,204,0,1.49,4393,0,7515,0.88,-0.08465881,0.25266667813062665,0.0656498808786273,10150,-0.10994998797774315,0.001,0.76029617,-0.023223876953125,-0.07440099383890626,-0.06592265516519547,0.2,,,
6150,6150,205,0,1.43,4414,0,7555,0.91,-0.05330840000000001,0.4406666848063469,0.0032161876413738357,10200,-0.13690380960702897,0.001,2.496245,-38.97236633300781,-0.051172161693374324,-0.05950678139925003,0.2,,,
6180,6180,206,0,1.47,4433,0,7588,0.9,-0.06356114,0.2600000088661909,0.09873794466257095,10250,-0.1358270175755024,0.001,0.19025359,-0.028045058250427246,-0.06706284805263081,-0.03802105784416199,0.2,,,
6210,6210,207,0,1.53,4451,0,7622,0.88,-0.09458760999999999,0.3873333434760571,0.2109752580523491,10300,-0.1992812845110893,0.001,1.1948706,-0.09606587886810303,-0.08825949162741502,-0.06811831146478653,0.2,,,
6240,6240,208,0,1.51,4471,0,7655,0.88,-0.11425258999999999,0.23066667467355728,0.041935619232244786,10350,-0.14150943011045455,0.001,0.17383717,0.03679424524307251,-0.06160060506065683,-0.06757690012454987,0.2,,,
6270,6270,209,0,1.59,4488,0,7687,0.86,-0.12539957,0.5193333482742309,0.12315812673419714,10400,-0.16011170655488968,0.001,1.8270583,-0.13592886924743652,-0.10577722130219143,-0.11776533722877502,0.2,,,
6300,6300,210,0,1.54,4510,0,7720,0.85,-0.14487501,0.3820000047981739,0.02345212545595132,10450,-0.24183533400297164,0.001,0.37633026,-0.9672486782073975,-0.05966776040196418,-0.06999724358320236,0.2,,,
6330,6330,211,0,1.67,4525,0,7751,0.8,-0.18677870999999996,0.5040000019967557,0.12203778771683574,10500,-0.203372440636158,0.001,2.2191193,0.007005572319030762,-0.11036636891216041,-0.13483436405658722,0.2,,,
6360,6360,212,0,1.49,4552,0,7783,0.85,-0.13379553,0.26466667458415033,0.1307910018414259,10550,-0.15627431392669677,0.001,0.60802567,-0.26637184619903564,-0.06744415848702204,-0.06394080072641373,0.2,,,
6390,6390,213,0,1.48,4573,0,7815,0.85,-0.13660433000000002,0.35066667273640634,0.05126449624076486,10600,-0.19572714895009993,0.001,0.09154164,-0.8861019611358643,-0.06726319287465109,-0.07797593623399734,0.2,,,
6420,6420,214,0,1.42,4592,0,7859,0.89,-0.11573683999999998,0.5086666834354401,0.06220867938827723,10650,-0.20436556071043013,0.001,1.5175459,0.268471360206604,-0.11390943862497807,-0.13033849000930786,0.2,,,
6450,6450,215,0,1.48,4611,0,7890,0.88,-0.12602892000000002,0.46733333706855773,0.04361361683346331,10700,-0.2109792238473892,0.001,1.2122991,-16.788053512573242,-0.0957373210638761,-0.12419062852859497,0.2,,,
6480,6480,216,0,1.4,4632,0,7925,0.91,-0.09500331000000001,0.17266667060554028,0.10035184510052204,10750,-0.0748545192182064,0.001,0.28781813,0.06890720129013062,-0.0416256539138655,-0.047509510070085526,0.2,,,
6510,6510,217,0,1.48,4652,0,7962,0.89,-0.10635420999999999,0.35000000476837156,0.05631946554407477,10800,-0.19184803873300552,0.001,3.4139712,0.11232632398605347,-0.08371505340188748,-0.10235520452260971,0.2,,,
6540,6540,218,0,1.59,4670,0,7994,0.86,-0.12942673,0.4246666702628136,0.022056771791540086,10850,-0.12826053097844123,0.001,1.9892693,-0.4247469902038574,-0.08670181892315547,-0.09216094762086868,0.2,,,
6570,6570,219,0,1.59,4686,0,8027,0.85,-0.11717345,0.2966666740179062,0.023604807886295022,10900,-0.15540388748049735,0.001,0.12169873,0.4797230362892151,-0.0691851171863576,-0.07926463335752487,0.2,,,
6600,6600,220,0,1.57,4706,0,8060,0.84,-0.10790377999999999,0.4020000046491623,0.017705114064738153,10950,-0.13427380636334418,0.001,1.6121472,0.32692545652389526,-0.07169085998833183,-0.089207224547863,0.2,,,
6630,6630,221,0,1.54,4728,0,8094,0.85,-0.10723171,0.3186666749417782,0.08978464896790683,11000,-0.10462019324302674,0.001,1.7303885,0.0004891157150268555,-0.07895807740837334,-0.09062273800373077,0.2,,,
6660,6660,222,0,1.61,4745,0,8126,0.83,-0.12008195000000005,0.18533333659172058,0.04845353625714779,11050,-0.061818749830126765,0.001,0.66251224,0.16411644220352173,-0.04616566251715021,-0.037400320172309875,0.2,,,
6690,6690,223,0,1.49,4771,0,8158,0.86,-0.09696159,0.31000000819563867,0.10864547461271286,11100,-0.11852450385689735,0.001,0.59494776,0.2875637412071228,-0.07668742119769256,-0.04519615322351456,0.2,,,
6720,6720,224,0,1.36,4797,0,8191,0.91,-0.07417946,0.5980000087618828,0.053125682920217514,11150,-0.19090933173894883,0.001,3.5999744,-3.4668421745300293,-0.0671658019423485,-0.05990208685398102,0.2,,,
6750,6750,225,0,1.36,4817,0,8224,0.9,-0.08447880999999999,0.2926666741073132,0.0005957608099561184,11200,-0.14038107305765152,0.001,0.3310162,-18.80711555480957,-0.011507234659511596,-0.013864167965948582,0.2,,,
6780,6780,226,0,1.31,4838,0,8260,0.92,-0.07297043,0.09333333499729633,0.1691382968425751,11250,-0.02349440712481737,0.001,0.26455206,-0.26558196544647217,-0.024151511531323208,0.033395569771528244,0.2,,,
6810,6810,227,0,1.23,4865,0,8294,0.94,-0.061659959999999986,0.3513333401083946,0.10680626763030887,11300,-0.16323890030384064,0.001,0.19348074,-0.2606699466705322,-0.06564018661777168,-0.06631705909967422,0.2,,,
6840,6840,228,0,1.4,4880,0,8326,0.9,-0.10384690999999999,0.2686666750907898,0.018856767276884057,11350,-0.12766346856951713,0.001,1.2196189,-0.5517841577529907,-0.026311214575854443,-0.035245656967163086,0.2,,,
6870,6870,229,0,1.45,4899,0,8357,0.88,-0.11469366,0.221333334594965,0.07810942701995373,11400,-0.05095708657056093,0.001,0.4076636,0.25228017568588257,-0.059975212678313315,-0.04263122007250786,0.2,,,
6900,6900,230,0,1.48,4919,0,8390,0.88,-0.11437682000000002,0.4766666746139526,0.05774346224963665,11450,-0.20629374712705612,0.001,1.5741853,-0.09239029884338379,-0.04879232747231917,-0.05076461285352707,0.2,,,
6930,6930,231,0,1.5,4938,0,8424,0.89,-0.10565793,0.26933334305882456,0.10867300364887342,11500,-0.09590919770300388,0.001,0.94864154,-1.0126965045928955,-0.06318770960470048,-0.07695327699184418,0.2,,,
6960,6960,232,0,1.62,4955,0,8456,0.88,-0.11706169000000001,0.18333333671092988,0.06360252290498465,11550,-0.06142454888671636,0.001,0.16544244,0.17218917608261108,-0.043252333588898184,-0.04635128006339073,0.2,,,
6990,6990,233,0,1.55,4977,0,8489,0.9,-0.09610132999999997,0.38333333894610405,0.06713654330815189,11600,-0.14997499525547028,0.001,1.7939771,-1.7062129974365234,-0.030127533672998367,-0.07603615522384644,0.2,,,
7020,7020,234,0,1.46,5001,0,8522,0.92,-0.09518382,0.28933334022760393,0.02819381844426971,11650,-0.10661413051187991,0.001,0.82263476,0.1291610598564148,-0.07373850744714346,-0.09857086092233658,0.2,,,
7050,7050,235,0,1.34,5028,0,8558,0.96,-0.05205999,0.2833333444595337,0.03510442784026964,11700,-0.1409929232299328,0.001,0.25026107,-0.1818293333053589,-0.06589926203324765,-0.07526600360870361,0.2,,,
7080,7080,236,0,1.31,5050,0,8593,0.94,-0.06068333000000001,0.39133333556354044,0.005184399066201877,11750,-0.13363957777619362,0.001,2.1998444,-604.0585327148438,-0.03417592912974458,-0.048153106123209,0.2,,,
